bank_transaction_id,bank_account_id,settlement_id,description,type,amount,currency,posted_at,value_date,status
BANK_001887,ACC_JPM_USD_01,SETTLE_001887,SETTLEMENT PAYOUT REF SETTLE_001887,CREDIT,378.87,USD,2026-01-08 10:55:32,2026-01-08,POSTED
BANK_001888,ACC_BNP_EUR_02,SETTLE_001888,SETTLEMENT PAYOUT REF SETTLE_001888,CREDIT,70.84,EUR,2026-02-28 14:29:21,2026-02-28,POSTED
BANK_001889_DUP,ACC_BOA_USD_02,SETTLE_001889,SETTLEMENT PAYOUT DUP REF SETTLE_001889,CREDIT,62.05,USD,2026-02-22 10:36:07,2026-02-22,POSTED
BANK_001889,ACC_BOA_USD_02,SETTLE_001889,SETTLEMENT PAYOUT REF SETTLE_001889,CREDIT,62.05,USD,2026-02-22 10:26:07,2026-02-22,POSTED
BANK_001890,ACC_BOA_USD_02,SETTLE_001890,SETTLEMENT PAYOUT REF SETTLE_001890,CREDIT,334.70,USD,2026-03-18 06:46:06,2026-03-18,POSTED
BANK_001891,ACC_DB_EUR_01,SETTLE_001891,SETTLEMENT PAYOUT REF SETTLE_001891,CREDIT,3207.08,EUR,2026-03-15 07:29:50,2026-03-15,POSTED
BANK_001892,ACC_WF_USD_03,SETTLE_001892,SETTLEMENT PAYOUT REF SETTLE_001892,CREDIT,2481.75,USD,2026-02-18 16:00:01,2026-02-18,POSTED
BANK_001893,ACC_BARC_GBP_01,SETTLE_001893,SETTLEMENT PAYOUT REF SETTLE_001893,CREDIT,77.22,GBP,2026-02-27 07:33:06,2026-02-27,POSTED
BANK_001894,ACC_HDFC_INR_01,SETTLE_001894,SETTLEMENT PAYOUT REF SETTLE_001894,CREDIT,486.02,INR,2026-03-18 05:16:50,2026-03-18,POSTED
BANK_001895,ACC_BARC_GBP_01,SETTLE_001895,SETTLEMENT PAYOUT REF SETTLE_001895,CREDIT,34.71,GBP,2026-02-11 22:04:32,2026-02-11,POSTED
BANK_001896,ACC_ICICI_INR_02,SETTLE_001896,SETTLEMENT PAYOUT REF SETTLE_001896,CREDIT,2499.00,INR,2026-01-25 23:26:34,2026-01-25,POSTED
BANK_001897,ACC_BOA_USD_02,SETTLE_001897,SETTLEMENT PAYOUT REF SETTLE_001897,CREDIT,207.74,USD,2026-03-10 16:38:26,2026-03-10,POSTED
BANK_001898,ACC_BOA_USD_02,SETTLE_001898,SETTLEMENT PAYOUT REF SETTLE_001898,CREDIT,57.14,USD,2026-03-02 13:16:44,2026-03-02,POSTED
BANK_001899,ACC_BARC_GBP_01,SETTLE_001899,SETTLEMENT PAYOUT REF SETTLE_001899,CREDIT,75.45,GBP,2026-02-24 00:28:07,2026-02-24,POSTED
BANK_001900,ACC_BNP_EUR_02,SETTLE_001900,SETTLEMENT PAYOUT REF SETTLE_001900,CREDIT,2780.36,EUR,2026-02-07 20:46:55,2026-02-07,POSTED
BANK_001901,ACC_BNP_EUR_02,SETTLE_001901,SETTLEMENT PAYOUT REF SETTLE_001901,CREDIT,568.36,EUR,2026-01-16 13:37:03,2026-01-16,POSTED
BANK_001902,ACC_HDFC_INR_01,SETTLE_001902,SETTLEMENT PAYOUT REF SETTLE_001902,CREDIT,293.41,INR,2026-01-06 03:53:01,2026-01-06,POSTED
BANK_001903,ACC_BNP_EUR_02,SETTLE_001903,SETTLEMENT PAYOUT REF SETTLE_001903,CREDIT,1014.28,EUR,2026-04-02 16:53:41,2026-04-02,POSTED
BANK_001904,ACC_WF_USD_03,SETTLE_001904,SETTLEMENT PAYOUT REF SETTLE_001904,CREDIT,544.31,USD,2026-03-19 19:29:19,2026-03-19,POSTED
BANK_001905,ACC_WF_USD_03,SETTLE_001905,SETTLEMENT PAYOUT REF SETTLE_001905,CREDIT,395.51,USD,2026-03-24 17:34:58,2026-03-24,POSTED
BANK_001906,ACC_HDFC_INR_01,SETTLE_001906,SETTLEMENT PAYOUT REF SETTLE_001906,CREDIT,1479.01,INR,2026-04-02 10:46:18,2026-04-02,POSTED
BANK_001907,ACC_BOA_USD_02,SETTLE_001907,SETTLEMENT PAYOUT REF SETTLE_001907,CREDIT,151.95,USD,2026-02-21 22:22:06,2026-02-21,POSTED
BANK_001908,ACC_BOA_USD_02,SETTLE_001908,SETTLEMENT PAYOUT REF SETTLE_001908,CREDIT,81.75,USD,2026-01-18 03:40:43,2026-01-18,POSTED
BANK_001909,ACC_ICICI_INR_02,SETTLE_001909,SETTLEMENT PAYOUT REF SETTLE_001909,CREDIT,9999.00,INR,2026-02-11 02:13:44,2026-02-11,POSTED
BANK_001910,ACC_WF_USD_03,SETTLE_001910,SETTLEMENT PAYOUT REF SETTLE_001910,CREDIT,97.49,USD,2026-01-16 10:40:25,2026-01-16,POSTED
BANK_001911,ACC_ICICI_INR_02,SETTLE_001911,SETTLEMENT PAYOUT REF SETTLE_001911,CREDIT,799.00,INR,2026-02-15 20:19:39,2026-02-15,POSTED
BANK_001912,ACC_BARC_GBP_01,SETTLE_001912,SETTLEMENT PAYOUT REF SETTLE_001912,CREDIT,61.47,GBP,2026-02-01 03:14:19,2026-02-01,POSTED
BANK_001913,ACC_BARC_GBP_01,SETTLE_001913,SETTLEMENT PAYOUT REF SETTLE_001913,CREDIT,165.74,GBP,2026-03-13 03:56:39,2026-03-13,POSTED
BANK_001914,ACC_JPM_USD_01,SETTLE_001914,SETTLEMENT PAYOUT REF SETTLE_001914,CREDIT,620.69,USD,2026-02-19 20:08:00,2026-02-19,POSTED
BANK_001915,ACC_RBC_CAD_01,SETTLE_001915,SETTLEMENT PAYOUT REF SETTLE_001915,CREDIT,564.07,CAD,2026-01-07 19:11:40,2026-01-07,POSTED
BANK_001916,ACC_DB_EUR_01,SETTLE_001916,SETTLEMENT PAYOUT REF SETTLE_001916,CREDIT,433.84,EUR,2026-01-08 04:42:15,2026-01-08,POSTED
BANK_001917,ACC_TD_CAD_02,SETTLE_001917,SETTLEMENT PAYOUT REF SETTLE_001917,CREDIT,581.13,CAD,2026-03-07 14:39:36,2026-03-07,POSTED
BANK_001918,ACC_HSBC_GBP_02,SETTLE_001918,SETTLEMENT PAYOUT REF SETTLE_001918,CREDIT,527.61,GBP,2026-01-10 22:11:16,2026-01-10,POSTED
BANK_001919,ACC_DB_EUR_01,SETTLE_001919,SETTLEMENT PAYOUT REF SETTLE_001919,CREDIT,1840.06,EUR,2026-02-02 01:21:25,2026-02-02,POSTED
BANK_001920,ACC_BNP_EUR_02,SETTLE_001920,SETTLEMENT PAYOUT REF SETTLE_001920,CREDIT,618.64,EUR,2026-02-06 03:50:15,2026-02-06,POSTED
BANK_001921,ACC_HSBC_GBP_02,SETTLE_001921,SETTLEMENT PAYOUT REF SETTLE_001921,CREDIT,534.41,GBP,2026-01-26 11:04:36,2026-01-26,POSTED
BANK_001922,ACC_BOA_USD_02,SETTLE_001922,SETTLEMENT PAYOUT REF SETTLE_001922,CREDIT,244.43,USD,2026-03-28 04:46:59,2026-03-28,POSTED
BANK_001923,ACC_RBC_CAD_01,SETTLE_001923,SETTLEMENT PAYOUT REF SETTLE_001923,CREDIT,125.68,CAD,2026-01-25 09:10:00,2026-01-25,POSTED
BANK_001924,ACC_JPM_USD_01,SETTLE_001924,SETTLEMENT PAYOUT REF SETTLE_001924,CREDIT,498.97,USD,2026-01-15 18:06:48,2026-01-15,POSTED
BANK_001925,ACC_DB_EUR_01,SETTLE_001925,SETTLEMENT PAYOUT REF SETTLE_001925,CREDIT,67.73,EUR,2026-02-13 08:13:44,2026-02-13,POSTED
BANK_001926,ACC_DB_EUR_01,SETTLE_001926,SETTLEMENT PAYOUT REF SETTLE_001926,CREDIT,1505.33,EUR,2026-01-28 19:48:36,2026-01-28,POSTED
BANK_001927,ACC_BOA_USD_02,SETTLE_001927,SETTLEMENT PAYOUT REF SETTLE_001927,CREDIT,3331.20,USD,2026-04-03 01:38:28,2026-04-03,POSTED
BANK_001928,ACC_WF_USD_03,SETTLE_001928,SETTLEMENT PAYOUT REF SETTLE_001928,CREDIT,56.16,USD,2026-02-10 20:45:34,2026-02-10,POSTED
BANK_001929,ACC_DB_EUR_01,SETTLE_001929,SETTLEMENT PAYOUT REF SETTLE_001929,CREDIT,53.51,EUR,2026-01-29 12:35:21,2026-01-29,POSTED
BANK_001931,ACC_ICICI_INR_02,SETTLE_001931,SETTLEMENT PAYOUT REF SETTLE_001931,CREDIT,780.02,INR,2026-02-06 20:21:07,2026-02-06,POSTED
BANK_001932,ACC_JPM_USD_01,SETTLE_001932,SETTLEMENT PAYOUT REF SETTLE_001932,CREDIT,39.42,USD,2026-03-07 10:19:40,2026-03-07,POSTED
BANK_001933,ACC_WF_USD_03,SETTLE_001933,SETTLEMENT PAYOUT REF SETTLE_001933,CREDIT,50.30,USD,2026-03-26 12:00:14,2026-03-26,POSTED
BANK_001934,ACC_ICICI_INR_02,SETTLE_001934,SETTLEMENT PAYOUT REF SETTLE_001934,CREDIT,1491.00,INR,2026-02-03 13:13:38,2026-02-03,POSTED
BANK_001935,ACC_WF_USD_03,SETTLE_001935,SETTLEMENT PAYOUT REF SETTLE_001935,CREDIT,446.20,USD,2026-03-14 20:19:26,2026-03-14,POSTED
BANK_001936,ACC_ICICI_INR_02,SETTLE_001936,SETTLEMENT PAYOUT REF SETTLE_001936,CREDIT,9877.01,INR,2026-01-25 22:44:03,2026-01-25,POSTED
BANK_001937,ACC_BARC_GBP_01,SETTLE_001937,SETTLEMENT PAYOUT REF SETTLE_001937,CREDIT,69.33,GBP,2026-02-17 23:24:59,2026-02-17,POSTED
BANK_001938,ACC_HDFC_INR_01,SETTLE_001938,SETTLEMENT PAYOUT REF SETTLE_001938,CREDIT,1029.00,INR,2026-01-25 23:38:25,2026-01-25,POSTED
BANK_001939,ACC_HSBC_GBP_02,SETTLE_001939,SETTLEMENT PAYOUT REF SETTLE_001939,CREDIT,73.87,GBP,2026-01-13 14:27:12,2026-01-13,POSTED
BANK_001940,ACC_JPM_USD_01,SETTLE_001940,SETTLEMENT PAYOUT REF SETTLE_001940,CREDIT,20.19,USD,2026-01-18 18:29:57,2026-01-18,POSTED
BANK_001941,ACC_BOA_USD_02,SETTLE_001941,SETTLEMENT PAYOUT REF SETTLE_001941,CREDIT,444.28,USD,2026-01-12 17:19:31,2026-01-12,POSTED
BANK_001942,ACC_DB_EUR_01,SETTLE_001942,SETTLEMENT PAYOUT REF SETTLE_001942,CREDIT,3447.97,EUR,2026-01-30 03:02:01,2026-01-30,POSTED
BANK_001943,ACC_HSBC_GBP_02,SETTLE_001943,SETTLEMENT PAYOUT REF SETTLE_001943,CREDIT,167.54,GBP,2026-03-04 16:13:27,2026-03-04,POSTED
BANK_001944,ACC_WF_USD_03,SETTLE_001944,SETTLEMENT PAYOUT REF SETTLE_001944,CREDIT,418.84,USD,2026-01-10 21:37:39,2026-01-10,POSTED
BANK_001945,ACC_BNP_EUR_02,SETTLE_001945,SETTLEMENT PAYOUT REF SETTLE_001945,CREDIT,76.98,EUR,2026-03-04 07:29:10,2026-03-04,POSTED
BANK_001946,ACC_TD_CAD_02,SETTLE_001946,SETTLEMENT PAYOUT REF SETTLE_001946,CREDIT,2272.40,CAD,2026-01-20 07:42:29,2026-01-20,POSTED
BANK_001947,ACC_ICICI_INR_02,SETTLE_001947,SETTLEMENT PAYOUT REF SETTLE_001947,CREDIT,2467.01,INR,2026-03-09 14:21:48,2026-03-09,POSTED
BANK_001948,ACC_BOA_USD_02,SETTLE_001948,SETTLEMENT PAYOUT REF SETTLE_001948,CREDIT,54.86,USD,2026-02-03 02:33:40,2026-02-03,POSTED
BANK_001949,ACC_WF_USD_03,SETTLE_001949,SETTLEMENT PAYOUT REF SETTLE_001949,CREDIT,1860.79,USD,2026-03-02 05:57:40,2026-03-02,POSTED
BANK_001950,ACC_DB_EUR_01,SETTLE_001950,SETTLEMENT PAYOUT REF SETTLE_001950,CREDIT,49.78,EUR,2026-01-07 02:24:58,2026-01-07,POSTED
BANK_001952,ACC_TD_CAD_02,SETTLE_001952,SETTLEMENT PAYOUT REF SETTLE_001952,CREDIT,586.83,CAD,2026-02-26 07:55:50,2026-02-26,POSTED
BANK_001953,ACC_DB_EUR_01,SETTLE_001953,SETTLEMENT PAYOUT REF SETTLE_001953,CREDIT,464.30,EUR,2026-01-08 04:36:20,2026-01-08,POSTED
BANK_001954,ACC_RBC_CAD_01,SETTLE_001954,SETTLEMENT PAYOUT REF SETTLE_001954,CREDIT,32.96,CAD,2026-01-20 20:20:19,2026-01-20,POSTED
BANK_001955,ACC_DB_EUR_01,SETTLE_001955,SETTLEMENT PAYOUT REF SETTLE_001955,CREDIT,439.34,EUR,2026-02-16 04:35:14,2026-02-16,POSTED
BANK_001956,ACC_HDFC_INR_01,SETTLE_001956,SETTLEMENT PAYOUT REF SETTLE_001956,CREDIT,2446.02,INR,2026-02-24 10:04:36,2026-02-24,POSTED
BANK_001957,ACC_BOA_USD_02,SETTLE_001957,SETTLEMENT PAYOUT REF SETTLE_001957,CREDIT,159.21,USD,2026-02-06 01:49:40,2026-02-06,POSTED
BANK_001958,ACC_HSBC_GBP_02,SETTLE_001958,SETTLEMENT PAYOUT REF SETTLE_001958,CREDIT,57.82,GBP,2026-02-22 16:16:38,2026-02-22,POSTED
BANK_001959,ACC_DB_EUR_01,SETTLE_001959,SETTLEMENT PAYOUT REF SETTLE_001959,CREDIT,289.76,EUR,2026-01-08 03:52:35,2026-01-08,POSTED
BANK_001960,ACC_BOA_USD_02,SETTLE_001960,SETTLEMENT PAYOUT REF SETTLE_001960,CREDIT,18.33,USD,2026-01-24 00:11:54,2026-01-24,POSTED
BANK_001961,ACC_BNP_EUR_02,SETTLE_001961,SETTLEMENT PAYOUT REF SETTLE_001961,CREDIT,323.03,EUR,2026-01-26 23:46:16,2026-01-26,POSTED
BANK_001962,ACC_DB_EUR_01,SETTLE_001962,SETTLEMENT PAYOUT REF SETTLE_001962,CREDIT,187.61,EUR,2026-02-19 04:53:31,2026-02-19,POSTED
BANK_001963,ACC_HDFC_INR_01,SETTLE_001963,SETTLEMENT PAYOUT REF SETTLE_001963,CREDIT,787.41,INR,2026-01-29 02:57:24,2026-01-29,POSTED
BANK_001964,ACC_ICICI_INR_02,SETTLE_001964,SETTLEMENT PAYOUT REF SETTLE_001964,CREDIT,115.40,INR,2026-02-05 18:09:45,2026-02-05,POSTED
BANK_001965,ACC_TD_CAD_02,SETTLE_001965,SETTLEMENT PAYOUT REF SETTLE_001965,CREDIT,62.05,CAD,2026-01-26 13:01:24,2026-01-26,POSTED
BANK_001966,ACC_HDFC_INR_01,SETTLE_001966,SETTLEMENT PAYOUT REF SETTLE_001966,CREDIT,342.81,INR,2026-01-24 21:04:42,2026-01-24,POSTED
BANK_001967,ACC_ICICI_INR_02,SETTLE_001967,SETTLEMENT PAYOUT REF SETTLE_001967,CREDIT,3916.02,INR,2026-03-04 18:07:22,2026-03-04,POSTED
BANK_001968,ACC_BNP_EUR_02,SETTLE_001968,SETTLEMENT PAYOUT REF SETTLE_001968,CREDIT,587.29,EUR,2026-02-12 21:05:30,2026-02-12,POSTED
BANK_001969,ACC_DB_EUR_01,SETTLE_001969,SETTLEMENT PAYOUT REF SETTLE_001969,CREDIT,492.13,EUR,2026-02-05 05:51:33,2026-02-05,POSTED
BANK_001970,ACC_BOA_USD_02,SETTLE_001970,SETTLEMENT PAYOUT REF SETTLE_001970,CREDIT,72.33,USD,2026-03-31 13:19:49,2026-03-31,POSTED
BANK_001971,ACC_JPM_USD_01,SETTLE_001971,SETTLEMENT PAYOUT REF SETTLE_001971,CREDIT,178.05,USD,2026-02-23 02:33:57,2026-02-23,POSTED
BANK_001972,ACC_BNP_EUR_02,SETTLE_001972,SETTLEMENT PAYOUT REF SETTLE_001972,CREDIT,29.00,EUR,2026-02-12 13:56:25,2026-02-12,POSTED
BANK_001973,ACC_HDFC_INR_01,SETTLE_001973,SETTLEMENT PAYOUT REF SETTLE_001973,CREDIT,15000.00,INR,2026-02-01 04:52:29,2026-02-01,POSTED
BANK_001974,ACC_RBC_CAD_01,SETTLE_001974,SETTLEMENT PAYOUT REF SETTLE_001974,CREDIT,56.32,CAD,2026-02-04 06:32:29,2026-02-04,POSTED
BANK_001975,ACC_HDFC_INR_01,SETTLE_001975,SETTLEMENT PAYOUT REF SETTLE_001975,CREDIT,1499.00,INR,2026-01-19 02:00:06,2026-01-19,POSTED
BANK_001976,ACC_JPM_USD_01,SETTLE_001976,SETTLEMENT PAYOUT REF SETTLE_001976,CREDIT,19.82,USD,2026-01-26 12:54:43,2026-01-26,POSTED
BANK_001977,ACC_ICICI_INR_02,SETTLE_001977,SETTLEMENT PAYOUT REF SETTLE_001977,CREDIT,14818.00,INR,2026-02-09 09:04:14,2026-02-09,POSTED
BANK_001979,ACC_WF_USD_03,SETTLE_001979,SETTLEMENT PAYOUT REF SETTLE_001979,CREDIT,3381.08,USD,2026-03-15 21:30:19,2026-03-15,POSTED
BANK_001980,ACC_JPM_USD_01,SETTLE_001980,SETTLEMENT PAYOUT REF SETTLE_001980,CREDIT,24.55,USD,2026-01-31 20:30:28,2026-01-31,POSTED
BANK_001982,ACC_WF_USD_03,SETTLE_001982,SETTLEMENT PAYOUT REF SETTLE_001982,CREDIT,69.00,USD,2026-02-15 14:46:40,2026-02-15,POSTED
BANK_001983,ACC_JPM_USD_01,SETTLE_001983,SETTLEMENT PAYOUT REF SETTLE_001983,CREDIT,378.24,USD,2026-03-21 16:23:53,2026-03-21,POSTED
BANK_001984,ACC_DB_EUR_01,SETTLE_001984,SETTLEMENT PAYOUT REF SETTLE_001984,CREDIT,435.26,EUR,2026-01-22 22:13:15,2026-01-22,POSTED
BANK_001985,ACC_JPM_USD_01,SETTLE_001985,SETTLEMENT PAYOUT REF SETTLE_001985,CREDIT,135.06,USD,2026-02-16 23:34:44,2026-02-16,POSTED
BANK_001986,ACC_BNP_EUR_02,SETTLE_001986,SETTLEMENT PAYOUT REF SETTLE_001986,CREDIT,42.98,EUR,2026-01-28 17:49:06,2026-01-28,POSTED
BANK_001988,ACC_BOA_USD_02,SETTLE_001988,SETTLEMENT PAYOUT REF SETTLE_001988,CREDIT,23.24,USD,2026-03-18 07:47:04,2026-03-18,POSTED
BANK_001989,ACC_ICICI_INR_02,SETTLE_001989,SETTLEMENT PAYOUT REF SETTLE_001989,CREDIT,491.01,INR,2026-01-12 03:06:19,2026-01-12,POSTED
BANK_001990,ACC_BOA_USD_02,SETTLE_001990,SETTLEMENT PAYOUT REF SETTLE_001990,CREDIT,63.87,USD,2026-01-19 19:12:47,2026-01-19,POSTED
BANK_001991,ACC_BNP_EUR_02,SETTLE_001991,SETTLEMENT PAYOUT REF SETTLE_001991,CREDIT,2131.10,EUR,2026-02-17 18:55:33,2026-02-17,POSTED
BANK_001992,ACC_BOA_USD_02,SETTLE_001992,SETTLEMENT PAYOUT REF SETTLE_001992,CREDIT,46.18,USD,2026-02-22 14:09:01,2026-02-22,POSTED
BANK_001993,ACC_JPM_USD_01,SETTLE_001993,SETTLEMENT PAYOUT REF SETTLE_001993,CREDIT,306.08,USD,2026-03-17 17:46:25,2026-03-17,POSTED
BANK_001994,ACC_DB_EUR_01,SETTLE_001994,SETTLEMENT PAYOUT REF SETTLE_001994,CREDIT,935.12,EUR,2026-02-23 15:52:58,2026-02-23,POSTED
BANK_001995,ACC_BOA_USD_02,SETTLE_001995,SETTLEMENT PAYOUT REF SETTLE_001995,CREDIT,26.48,USD,2026-01-20 04:39:01,2026-01-20,POSTED
BANK_001996,ACC_HDFC_INR_01,SETTLE_001996,SETTLEMENT PAYOUT REF SETTLE_001996,CREDIT,14697.00,INR,2026-01-26 04:26:56,2026-01-26,POSTED
BANK_001997,ACC_DB_EUR_01,SETTLE_001997,SETTLEMENT PAYOUT REF SETTLE_001997,CREDIT,314.38,EUR,2026-01-14 03:45:06,2026-01-14,POSTED
BANK_001998,ACC_TD_CAD_02,SETTLE_001998,SETTLEMENT PAYOUT REF SETTLE_001998,CREDIT,553.41,CAD,2026-02-06 05:51:59,2026-02-06,POSTED
BANK_001999,ACC_WF_USD_03,SETTLE_001999,SETTLEMENT PAYOUT REF SETTLE_001999,CREDIT,234.11,USD,2026-03-28 22:02:47,2026-03-28,POSTED
BANK_002000,ACC_TD_CAD_02,SETTLE_002000,SETTLEMENT PAYOUT REF SETTLE_002000,CREDIT,3278.41,CAD,2026-03-26 19:51:28,2026-03-26,POSTED
BANK_002001,ACC_WF_USD_03,SETTLE_002001,SETTLEMENT PAYOUT REF SETTLE_002001,CREDIT,326.07,USD,2026-03-09 03:43:33,2026-03-09,POSTED
BANK_002002,ACC_BARC_GBP_01,SETTLE_002002,SETTLEMENT PAYOUT REF SETTLE_002002,CREDIT,26.49,GBP,2026-01-06 22:46:52,2026-01-06,POSTED
BANK_002003,ACC_BNP_EUR_02,SETTLE_002003,SETTLEMENT PAYOUT REF SETTLE_002003,CREDIT,39.59,EUR,2026-02-10 07:27:53,2026-02-10,POSTED
BANK_002005,ACC_ICICI_INR_02,SETTLE_002005,SETTLEMENT PAYOUT REF SETTLE_002005,CREDIT,1466.02,INR,2026-03-26 23:33:13,2026-03-26,POSTED
BANK_002006,ACC_DB_EUR_01,SETTLE_002006,SETTLEMENT PAYOUT REF SETTLE_002006,CREDIT,22.56,EUR,2026-01-18 07:39:55,2026-01-18,POSTED
BANK_002007,ACC_BOA_USD_02,SETTLE_002007,SETTLEMENT PAYOUT REF SETTLE_002007,CREDIT,136.14,USD,2026-03-09 04:47:00,2026-03-09,POSTED
BANK_002008,ACC_RBC_CAD_01,SETTLE_002008,SETTLEMENT PAYOUT REF SETTLE_002008,CREDIT,602.16,CAD,2026-02-17 01:07:06,2026-02-17,POSTED
BANK_002009,ACC_BOA_USD_02,SETTLE_002009,SETTLEMENT PAYOUT REF SETTLE_002009,CREDIT,130.33,USD,2026-02-24 04:59:34,2026-02-24,POSTED
BANK_002010,ACC_ICICI_INR_02,SETTLE_002010,SETTLEMENT PAYOUT REF SETTLE_002010,CREDIT,46.78,INR,2026-03-09 23:12:01,2026-03-09,POSTED
BANK_002012,ACC_JPM_USD_01,SETTLE_002012,SETTLEMENT PAYOUT REF SETTLE_002012,CREDIT,203.36,USD,2026-01-24 03:04:51,2026-01-24,POSTED
BANK_002013,ACC_BNP_EUR_02,SETTLE_002013,SETTLEMENT PAYOUT REF SETTLE_002013,CREDIT,504.23,EUR,2026-01-28 21:02:27,2026-01-28,POSTED
BANK_002014,ACC_BOA_USD_02,SETTLE_002014,SETTLEMENT PAYOUT REF SETTLE_002014,CREDIT,22.76,USD,2026-01-30 02:16:36,2026-01-30,POSTED
BANK_002015,ACC_HSBC_GBP_02,SETTLE_002015,SETTLEMENT PAYOUT REF SETTLE_002015,CREDIT,276.68,GBP,2026-01-18 04:38:00,2026-01-18,POSTED
BANK_002016,ACC_HSBC_GBP_02,SETTLE_002016,SETTLEMENT PAYOUT REF SETTLE_002016,CREDIT,67.00,GBP,2026-02-03 21:42:17,2026-02-03,POSTED
BANK_002017,ACC_HSBC_GBP_02,SETTLE_002017,SETTLEMENT PAYOUT REF SETTLE_002017,CREDIT,617.50,GBP,2026-03-22 06:28:50,2026-03-22,POSTED
BANK_002018,ACC_HSBC_GBP_02,SETTLE_002018,SETTLEMENT PAYOUT REF SETTLE_002018,CREDIT,18.57,GBP,2026-01-07 22:58:08,2026-01-07,POSTED
BANK_002019,ACC_ICICI_INR_02,SETTLE_002019,SETTLEMENT PAYOUT REF SETTLE_002019,CREDIT,14818.00,INR,2026-03-02 09:44:01,2026-03-02,POSTED
BANK_002020,ACC_BNP_EUR_02,SETTLE_002020,SETTLEMENT PAYOUT REF SETTLE_002020,CREDIT,96.02,EUR,2026-01-20 05:09:57,2026-01-20,POSTED
BANK_002021,ACC_HSBC_GBP_02,SETTLE_002021,SETTLEMENT PAYOUT REF SETTLE_002021,CREDIT,16.72,GBP,2026-02-12 19:05:49,2026-02-12,POSTED
BANK_002022,ACC_BOA_USD_02,SETTLE_002022,SETTLEMENT PAYOUT REF SETTLE_002022,CREDIT,420.63,USD,2026-03-22 00:31:53,2026-03-22,POSTED
BANK_002023,ACC_DB_EUR_01,SETTLE_002023,SETTLEMENT PAYOUT REF SETTLE_002023,CREDIT,438.23,EUR,2026-03-14 16:11:12,2026-03-14,POSTED
BANK_002024,ACC_ICICI_INR_02,SETTLE_002024,SETTLEMENT PAYOUT REF SETTLE_002024,CREDIT,491.01,INR,2026-01-29 19:49:50,2026-01-29,POSTED
BANK_002025,ACC_RBC_CAD_01,SETTLE_002025,SETTLEMENT PAYOUT REF SETTLE_002025,CREDIT,58.58,CAD,2026-03-13 10:33:15,2026-03-13,POSTED
BANK_002026,ACC_BOA_USD_02,SETTLE_002026,SETTLEMENT PAYOUT REF SETTLE_002026,CREDIT,17.99,USD,2026-02-26 13:40:23,2026-02-26,POSTED
BANK_002027,ACC_TD_CAD_02,SETTLE_002027,SETTLEMENT PAYOUT REF SETTLE_002027,CREDIT,245.24,CAD,2026-03-16 15:35:35,2026-03-16,POSTED
BANK_002028,ACC_DB_EUR_01,SETTLE_002028,SETTLEMENT PAYOUT REF SETTLE_002028,CREDIT,3382.24,EUR,2026-03-22 01:40:33,2026-03-22,POSTED
BANK_002029,ACC_HSBC_GBP_02,SETTLE_002029,SETTLEMENT PAYOUT REF SETTLE_002029,CREDIT,373.21,GBP,2026-01-25 16:50:28,2026-01-25,POSTED
BANK_002030,ACC_DB_EUR_01,SETTLE_002030,SETTLEMENT PAYOUT REF SETTLE_002030,CREDIT,623.78,EUR,2026-01-09 19:15:46,2026-01-09,POSTED
BANK_002031,ACC_BNP_EUR_02,SETTLE_002031,SETTLEMENT PAYOUT REF SETTLE_002031,CREDIT,285.41,EUR,2026-02-20 01:55:08,2026-02-20,POSTED
BANK_002032,ACC_ICICI_INR_02,SETTLE_002032,SETTLEMENT PAYOUT REF SETTLE_002032,CREDIT,293.41,INR,2026-01-12 07:55:17,2026-01-12,POSTED
BANK_002033,ACC_HDFC_INR_01,SETTLE_002033,SETTLEMENT PAYOUT REF SETTLE_002033,CREDIT,799.00,INR,2026-03-19 00:55:55,2026-03-19,POSTED
BANK_002034,ACC_DB_EUR_01,SETTLE_002034,SETTLEMENT PAYOUT REF SETTLE_002034,CREDIT,19.20,EUR,2026-02-16 09:46:18,2026-02-16,POSTED
BANK_002035,ACC_HDFC_INR_01,SETTLE_002035,SETTLEMENT PAYOUT REF SETTLE_002035,CREDIT,15000.00,INR,2026-04-01 08:26:24,2026-04-01,POSTED
BANK_002036,ACC_HSBC_GBP_02,SETTLE_002036,SETTLEMENT PAYOUT REF SETTLE_002036,CREDIT,1088.89,GBP,2026-01-17 04:49:51,2026-01-17,POSTED
BANK_002038,ACC_ICICI_INR_02,SETTLE_002038,SETTLEMENT PAYOUT REF SETTLE_002038,CREDIT,291.00,INR,2026-04-01 22:11:03,2026-04-01,POSTED
BANK_002039,ACC_HSBC_GBP_02,SETTLE_002039,SETTLEMENT PAYOUT REF SETTLE_002039,CREDIT,56.76,GBP,2026-03-11 00:58:23,2026-03-11,POSTED
BANK_002040,ACC_JPM_USD_01,SETTLE_002040,SETTLEMENT PAYOUT REF SETTLE_002040,CREDIT,260.33,USD,2026-01-17 10:31:29,2026-01-17,POSTED
BANK_002041,ACC_BOA_USD_02,SETTLE_002041,SETTLEMENT PAYOUT REF SETTLE_002041,CREDIT,491.27,USD,2026-02-03 07:39:18,2026-02-03,POSTED
BANK_002042,ACC_HDFC_INR_01,SETTLE_002042,SETTLEMENT PAYOUT REF SETTLE_002042,CREDIT,780.02,INR,2026-03-12 09:46:07,2026-03-12,POSTED
