settlement_id,processor_id,merchant_id,currency,gross_amount,fee_amount,net_amount,transaction_count,settlement_date,status
SETTLE_001996,STRIPE,MERCH_0036,INR,15000.00,303.00,14697.00,1,2026-01-24,SETTLED
SETTLE_001997,CHECKOUT_COM,MERCH_0030,EUR,320.00,5.62,314.38,1,2026-01-12,SETTLED
SETTLE_001998,STRIPE,MERCH_0050,CAD,570.25,16.84,553.41,1,2026-02-05,SETTLED
SETTLE_001999,ADYEN,MERCH_0028,USD,239.25,5.14,234.11,1,2026-03-27,SETTLED
SETTLE_002000,CHECKOUT_COM,MERCH_0072,CAD,3359.25,80.84,3278.41,1,2026-03-25,SETTLED
SETTLE_002001,STRIPE,MERCH_0071,USD,328.95,2.88,326.07,1,2026-03-07,SETTLED
SETTLE_002002,ADYEN,MERCH_0050,GBP,27.00,0.51,26.49,1,2026-01-05,SETTLED
SETTLE_002003,STRIPE,MERCH_0016,EUR,39.99,0.40,39.59,1,2026-02-09,SETTLED
SETTLE_002005,STRIPE,MERCH_0063,INR,1499.00,32.98,1466.02,1,2026-03-25,SETTLED
SETTLE_002006,ADYEN,MERCH_0051,EUR,22.99,0.43,22.56,1,2026-01-16,SETTLED
SETTLE_002007,STRIPE,MERCH_0001,USD,137.49,1.35,136.14,1,2026-03-08,SETTLED
SETTLE_002008,STRIPE,MERCH_0010,CAD,620.45,18.29,602.16,1,2026-02-15,SETTLED
SETTLE_002009,ADYEN,MERCH_0084,USD,133.25,2.92,130.33,1,2026-02-22,SETTLED
SETTLE_002010,STRIPE,MERCH_0017,INR,48.49,1.71,46.78,1,2026-03-08,SETTLED
SETTLE_002012,STRIPE,MERCH_0003,USD,205.25,1.89,203.36,1,2026-01-23,SETTLED
SETTLE_002013,STRIPE,MERCH_0025,EUR,514.25,10.02,504.23,1,2026-01-27,SETTLED
SETTLE_002014,STRIPE,MERCH_0060,USD,23.75,0.99,22.76,1,2026-01-28,SETTLED
SETTLE_002015,PAYPAL,MERCH_0018,GBP,285.25,8.57,276.68,1,2026-01-16,SETTLED
SETTLE_002016,STRIPE,MERCH_0078,GBP,68.50,1.50,67.00,1,2026-02-02,SETTLED
SETTLE_002017,PAYPAL,MERCH_0098,GBP,636.25,18.75,617.50,1,2026-03-21,SETTLED
SETTLE_002018,ADYEN,MERCH_0029,GBP,18.95,0.38,18.57,1,2026-01-06,SETTLED
SETTLE_002019,PAYPAL,MERCH_0041,INR,15000.00,182.00,14818.00,1,2026-02-28,SETTLED
SETTLE_002020,ADYEN,MERCH_0079,EUR,97.49,1.47,96.02,1,2026-01-19,SETTLED
SETTLE_002021,STRIPE,MERCH_0022,GBP,17.25,0.53,16.72,1,2026-02-11,SETTLED
SETTLE_002022,STRIPE,MERCH_0010,USD,433.50,12.87,420.63,1,2026-03-20,SETTLED
SETTLE_002023,CHECKOUT_COM,MERCH_0099,EUR,448.75,10.52,438.23,1,2026-03-13,SETTLED
SETTLE_002024,PAYPAL,MERCH_0033,INR,499.00,7.99,491.01,1,2026-01-28,SETTLED
SETTLE_002025,CHECKOUT_COM,MERCH_0002,CAD,60.25,1.67,58.58,1,2026-03-12,SETTLED
SETTLE_002026,ADYEN,MERCH_0021,USD,18.50,0.51,17.99,1,2026-02-25,SETTLED
SETTLE_002027,CHECKOUT_COM,MERCH_0032,CAD,251.50,6.26,245.24,1,2026-03-15,SETTLED
SETTLE_002028,STRIPE,MERCH_0029,EUR,3448.00,65.76,3382.24,1,2026-03-20,SETTLED
SETTLE_002029,ADYEN,MERCH_0082,GBP,378.99,5.78,373.21,1,2026-01-24,SETTLED
SETTLE_002030,PAYPAL,MERCH_0018,EUR,644.80,21.02,623.78,1,2026-01-08,SETTLED
SETTLE_002031,PAYPAL,MERCH_0056,EUR,295.25,9.84,285.41,1,2026-02-18,SETTLED
SETTLE_002032,PAYPAL,MERCH_0046,INR,299.00,5.59,293.41,1,2026-01-11,SETTLED
SETTLE_002033,STRIPE,MERCH_0089,INR,799.00,0.00,799.00,1,2026-03-17,SETTLED
SETTLE_002034,STRIPE,MERCH_0054,EUR,19.50,0.30,19.20,1,2026-02-15,SETTLED
SETTLE_002035,STRIPE,MERCH_0091,INR,15000.00,0.00,15000.00,1,2026-03-08,SETTLED
SETTLE_002036,CHECKOUT_COM,MERCH_0056,GBP,1109.00,20.11,1088.89,1,2026-01-16,SETTLED
SETTLE_002037,PAYPAL,MERCH_0072,INR,299.00,5.59,293.41,1,2026-03-13,SETTLED
SETTLE_002038,STRIPE,MERCH_0048,INR,299.00,8.00,291.00,1,2026-03-31,SETTLED
SETTLE_002039,CHECKOUT_COM,MERCH_0001,GBP,57.95,1.19,56.76,1,2026-03-09,SETTLED
SETTLE_002040,PAYPAL,MERCH_0053,USD,270.25,9.92,260.33,1,2026-01-16,SETTLED
SETTLE_002041,STRIPE,MERCH_0046,USD,506.25,14.98,491.27,1,2026-02-02,SETTLED
SETTLE_002042,STRIPE,MERCH_0048,INR,799.00,18.98,780.02,1,2026-03-11,SETTLED
SETTLE_002043,ADYEN,MERCH_0059,USD,49.75,1.16,48.59,1,2026-03-05,SETTLED
SETTLE_002044,PAYPAL,MERCH_0023,INR,9999.00,121.99,9877.01,1,2026-03-15,SETTLED
SETTLE_002045,ADYEN,MERCH_0043,USD,526.99,6.42,520.57,1,2026-03-22,SETTLED
SETTLE_002046,STRIPE,MERCH_0069,USD,71.75,1.33,70.42,1,2026-02-10,SETTLED
SETTLE_002048,PAYPAL,MERCH_0040,EUR,57.75,2.24,55.51,1,2026-01-19,SETTLED
SETTLE_002049,ADYEN,MERCH_0095,GBP,63.80,1.06,62.74,1,2026-02-26,SETTLED
SETTLE_002050,CHECKOUT_COM,MERCH_0058,GBP,54.75,1.14,53.61,1,2026-03-20,SETTLED
SETTLE_002051,PAYPAL,MERCH_0033,INR,499.00,7.99,491.01,1,2026-03-17,SETTLED
SETTLE_002052,STRIPE,MERCH_0068,USD,3351.49,50.52,3300.97,1,2026-02-16,SETTLED
SETTLE_002053,ADYEN,MERCH_0091,EUR,80.00,0.43,79.57,1,2026-03-01,SETTLED
SETTLE_002054,PAYPAL,MERCH_0086,USD,78.75,3.24,75.51,1,2026-03-05,SETTLED
SETTLE_002055,PAYPAL,MERCH_0074,GBP,210.80,6.41,204.39,1,2026-03-16,SETTLED
SETTLE_002056,PAYPAL,MERCH_0029,INR,4999.00,61.99,4937.01,1,2026-02-21,SETTLED
SETTLE_002057,PAYPAL,MERCH_0094,EUR,188.25,6.41,181.84,1,2026-03-26,SETTLED
SETTLE_002058,PAYPAL,MERCH_0090,USD,562.00,20.10,541.90,1,2026-01-07,SETTLED
SETTLE_002059,PAYPAL,MERCH_0041,GBP,1919.95,55.98,1863.97,1,2026-03-09,SETTLED
SETTLE_002060,ADYEN,MERCH_0075,GBP,58.50,0.98,57.52,1,2026-03-15,SETTLED
SETTLE_002061,ADYEN,MERCH_0073,EUR,1712.00,6.14,1705.86,1,2026-03-10,SETTLED
SETTLE_002062,STRIPE,MERCH_0081,USD,520.80,8.06,512.74,1,2026-03-15,SETTLED
SETTLE_002063,PAYPAL,MERCH_0097,INR,1999.00,25.99,1973.01,1,2026-04-01,SETTLED
SETTLE_002064,STRIPE,MERCH_0062,CAD,581.95,17.18,564.77,1,2026-02-01,SETTLED
SETTLE_002065,ADYEN,MERCH_0088,EUR,3461.49,12.27,3449.22,1,2026-02-16,SETTLED
SETTLE_002066,STRIPE,MERCH_0063,CAD,233.25,7.06,226.19,1,2026-02-23,SETTLED
SETTLE_002067,PAYPAL,MERCH_0031,USD,57.99,2.51,55.48,1,2026-02-11,SETTLED
SETTLE_002068,PAYPAL,MERCH_0098,INR,1999.00,25.99,1973.01,1,2026-03-23,SETTLED
SETTLE_002069,CHECKOUT_COM,MERCH_0016,USD,21.50,0.69,20.81,1,2026-03-03,SETTLED
SETTLE_002070,ADYEN,MERCH_0063,GBP,3047.99,45.82,3002.17,1,2026-01-30,SETTLED
SETTLE_002071,STRIPE,MERCH_0089,EUR,29.00,0.34,28.66,1,2026-01-06,SETTLED
SETTLE_002072,STRIPE,MERCH_0034,INR,2499.00,0.00,2499.00,1,2026-02-26,SETTLED
SETTLE_002073,PAYPAL,MERCH_0085,GBP,95.50,3.07,92.43,1,2026-01-11,SETTLED
SETTLE_002074,STRIPE,MERCH_0014,EUR,208.75,1.24,207.51,1,2026-01-18,SETTLED
SETTLE_002075,ADYEN,MERCH_0032,EUR,58.99,0.94,58.05,1,2026-01-27,SETTLED
SETTLE_002076,CHECKOUT_COM,MERCH_0055,EUR,400.80,6.99,393.81,1,2026-02-19,SETTLED
SETTLE_002077,PAYPAL,MERCH_0025,EUR,67.00,7.53,59.47,1,2026-03-13,SETTLED
SETTLE_002078,PAYPAL,MERCH_0093,USD,38.00,1.82,36.18,1,2026-02-12,SETTLED
SETTLE_002079,PAYPAL,MERCH_0014,EUR,554.00,18.12,535.88,1,2026-03-18,SETTLED
SETTLE_002080,PAYPAL,MERCH_0005,USD,19.75,1.18,18.57,1,2026-01-22,SETTLED
SETTLE_002081,STRIPE,MERCH_0049,USD,317.75,10.79,306.96,1,2026-03-14,SETTLED
SETTLE_002082,STRIPE,MERCH_0084,EUR,1569.00,30.06,1538.94,1,2026-01-16,SETTLED
SETTLE_002083,CHECKOUT_COM,MERCH_0006,GBP,2743.50,49.53,2693.97,1,2026-03-30,SETTLED
SETTLE_002084,ADYEN,MERCH_0059,USD,635.99,13.48,622.51,1,2026-02-01,SETTLED
SETTLE_002085,STRIPE,MERCH_0008,EUR,611.50,3.26,608.24,1,2026-01-21,SETTLED
SETTLE_002086,STRIPE,MERCH_0054,USD,68.95,1.28,67.67,1,2026-02-25,SETTLED
SETTLE_002087,STRIPE,MERCH_0035,USD,100.25,3.21,97.04,1,2026-02-10,SETTLED
SETTLE_002088,CHECKOUT_COM,MERCH_0044,USD,557.75,13.03,544.72,1,2026-02-06,SETTLED
SETTLE_002089,STRIPE,MERCH_0034,USD,571.95,16.89,555.06,1,2026-02-14,SETTLED
SETTLE_002090,PAYPAL,MERCH_0019,EUR,1278.80,41.31,1237.49,1,2026-02-19,SETTLED
SETTLE_002091,STRIPE,MERCH_0077,EUR,153.25,0.97,152.28,1,2026-02-21,SETTLED
SETTLE_002092,ADYEN,MERCH_0057,USD,956.75,11.58,945.17,1,2026-01-02,SETTLED
SETTLE_002093,CHECKOUT_COM,MERCH_0094,CAD,157.00,3.99,153.01,1,2026-02-24,SETTLED
SETTLE_002094,STRIPE,MERCH_0074,USD,617.50,5.19,612.31,1,2026-03-05,SETTLED
SETTLE_002095,ADYEN,MERCH_0088,EUR,66.95,1.05,65.90,1,2026-01-25,SETTLED
SETTLE_002097,STRIPE,MERCH_0063,GBP,186.00,3.73,182.27,1,2026-02-06,SETTLED
SETTLE_002098,CHECKOUT_COM,MERCH_0029,GBP,469.99,8.61,461.38,1,2026-02-12,SETTLED
SETTLE_002099,STRIPE,MERCH_0042,USD,75.00,1.38,73.62,1,2026-01-11,SETTLED
SETTLE_002100,STRIPE,MERCH_0047,GBP,34.00,0.85,33.15,1,2026-03-13,SETTLED
SETTLE_002101,PAYPAL,MERCH_0088,INR,349.00,6.19,342.81,1,2026-03-11,SETTLED
SETTLE_002102,PAYPAL,MERCH_0035,GBP,513.99,15.21,498.78,1,2026-03-08,SETTLED
SETTLE_002103,STRIPE,MERCH_0098,EUR,345.25,1.93,343.32,1,2026-02-04,SETTLED
SETTLE_002104,ADYEN,MERCH_0052,EUR,121.75,1.81,119.94,1,2026-01-13,SETTLED
SETTLE_002105,PAYPAL,MERCH_0031,EUR,2386.75,76.77,2309.98,1,2026-03-19,SETTLED
SETTLE_002106,PAYPAL,MERCH_0069,INR,299.00,5.59,293.41,1,2026-03-15,SETTLED
SETTLE_002107,PAYPAL,MERCH_0059,INR,1999.00,25.99,1973.01,1,2026-03-01,SETTLED
SETTLE_002108,PAYPAL,MERCH_0036,EUR,297.00,9.89,287.11,1,2026-02-28,SETTLED
SETTLE_002109,ADYEN,MERCH_0037,EUR,57.80,0.92,56.88,1,2026-03-08,SETTLED
SETTLE_002110,ADYEN,MERCH_0027,EUR,71.75,1.11,70.64,1,2026-01-27,SETTLED
SETTLE_002111,CHECKOUT_COM,MERCH_0089,CAD,153.99,3.92,150.07,1,2026-03-31,SETTLED
SETTLE_002112,STRIPE,MERCH_0077,GBP,67.49,1.48,66.01,1,2026-03-22,SETTLED
SETTLE_002113,STRIPE,MERCH_0093,INR,299.00,0.00,299.00,1,2026-03-06,SETTLED
SETTLE_002114,STRIPE,MERCH_0079,EUR,57.00,0.49,56.51,1,2026-03-07,SETTLED
SETTLE_002115,PAYPAL,MERCH_0071,EUR,1805.50,58.17,1747.33,1,2026-03-13,SETTLED
SETTLE_002116,STRIPE,MERCH_0058,USD,46.95,1.66,45.29,2,2026-02-08,SETTLED
SETTLE_002117,ADYEN,MERCH_0024,GBP,592.49,8.99,583.50,1,2026-01-27,SETTLED
SETTLE_002118,CHECKOUT_COM,MERCH_0080,USD,596.25,13.91,582.34,1,2026-02-12,SETTLED
SETTLE_002119,ADYEN,MERCH_0060,USD,48.95,1.15,47.80,1,2026-02-03,SETTLED
SETTLE_002121,PAYPAL,MERCH_0090,INR,10099.00,123.19,9975.81,1,2026-02-03,SETTLED
SETTLE_002122,STRIPE,MERCH_0015,INR,1499.00,0.00,1499.00,1,2026-03-24,SETTLED
SETTLE_002123,ADYEN,MERCH_0016,GBP,31.25,2.07,29.18,1,2026-02-06,SETTLED
SETTLE_002124,STRIPE,MERCH_0043,USD,1069.99,31.33,1038.66,1,2026-02-21,SETTLED
SETTLE_002125,STRIPE,MERCH_0039,USD,261.75,12.18,249.57,1,2026-01-26,SETTLED
SETTLE_002127,CHECKOUT_COM,MERCH_0017,GBP,271.00,5.03,265.97,1,2026-01-22,SETTLED
SETTLE_002128,PAYPAL,MERCH_0041,EUR,466.99,15.33,451.66,1,2026-02-04,SETTLED
SETTLE_002129,CHECKOUT_COM,MERCH_0022,CAD,24.50,0.81,23.69,1,2026-03-09,SETTLED
SETTLE_002130,ADYEN,MERCH_0075,USD,54.95,0.76,54.19,1,2026-03-31,SETTLED
SETTLE_002131,STRIPE,MERCH_0058,EUR,43.00,0.42,42.58,1,2026-02-03,SETTLED
SETTLE_002132,STRIPE,MERCH_0027,USD,2214.75,64.53,2150.22,1,2026-04-01,SETTLED
SETTLE_002133,PAYPAL,MERCH_0055,INR,799.00,11.59,787.41,2,2026-03-11,SETTLED
SETTLE_002134,CHECKOUT_COM,MERCH_0020,EUR,356.80,6.25,350.55,1,2026-02-20,SETTLED
SETTLE_002135,STRIPE,MERCH_0086,INR,15000.00,303.00,14697.00,1,2026-01-24,SETTLED
SETTLE_002136,STRIPE,MERCH_0044,CAD,2506.50,72.99,2433.51,1,2026-01-19,SETTLED
SETTLE_002137,CHECKOUT_COM,MERCH_0043,CAD,562.99,13.73,549.26,1,2026-02-04,SETTLED
SETTLE_002138,CHECKOUT_COM,MERCH_0022,USD,35.00,1.00,34.00,1,2026-02-04,SETTLED
SETTLE_002139,ADYEN,MERCH_0044,GBP,2493.75,37.51,2456.24,1,2026-03-31,SETTLED
SETTLE_002140,CHECKOUT_COM,MERCH_0014,GBP,68.49,1.38,67.11,1,2026-02-17,SETTLED
SETTLE_002141,CHECKOUT_COM,MERCH_0083,CAD,432.25,10.59,421.66,1,2026-01-24,SETTLED
SETTLE_002142,STRIPE,MERCH_0096,INR,799.00,18.98,780.02,1,2026-02-19,SETTLED
SETTLE_002143,ADYEN,MERCH_0070,EUR,2443.80,34.32,2409.48,1,2026-02-03,SETTLED
SETTLE_002144,STRIPE,MERCH_0075,INR,2499.00,0.00,2499.00,1,2026-03-09,SETTLED
SETTLE_002145,STRIPE,MERCH_0027,EUR,46.00,0.43,45.57,1,2026-01-10,SETTLED
SETTLE_002146,CHECKOUT_COM,MERCH_0012,GBP,84.75,1.68,83.07,1,2026-01-16,SETTLED
SETTLE_002147,ADYEN,MERCH_0070,EUR,50.75,0.82,49.93,1,2026-01-13,SETTLED
SETTLE_002148,PAYPAL,MERCH_0003,GBP,604.80,17.84,586.96,1,2026-03-05,SETTLED
SETTLE_002149,PAYPAL,MERCH_0078,EUR,383.99,12.68,371.31,1,2026-03-07,SETTLED
SETTLE_002150,ADYEN,MERCH_0048,USD,1634.99,19.72,1615.27,1,2026-03-29,SETTLED
SETTLE_002151,ADYEN,MERCH_0015,EUR,2941.95,41.30,2900.65,1,2026-02-21,SETTLED
SETTLE_002152,STRIPE,MERCH_0095,USD,2820.80,42.56,2778.24,1,2026-01-16,SETTLED
SETTLE_002153,STRIPE,MERCH_0041,USD,62.50,0.75,61.75,1,2026-03-28,SETTLED
SETTLE_002154,PAYPAL,MERCH_0008,INR,3999.00,49.99,3949.01,1,2026-01-06,SETTLED
SETTLE_002155,CHECKOUT_COM,MERCH_0026,GBP,22.50,0.56,21.94,1,2026-02-21,SETTLED
SETTLE_002156,STRIPE,MERCH_0093,GBP,1821.95,34.82,1787.13,1,2026-03-19,SETTLED
SETTLE_002157,STRIPE,MERCH_0030,USD,26.95,1.08,25.87,1,2026-03-05,SETTLED
SETTLE_002158,PAYPAL,MERCH_0074,USD,370.00,13.40,356.60,1,2026-02-27,SETTLED
SETTLE_002159,STRIPE,MERCH_0084,EUR,16.99,0.28,16.71,1,2026-03-31,SETTLED
SETTLE_002160,CHECKOUT_COM,MERCH_0039,CAD,272.99,6.77,266.22,1,2026-01-27,SETTLED
SETTLE_002161,ADYEN,MERCH_0060,GBP,45.49,0.78,44.71,1,2026-02-24,SETTLED
SETTLE_002162,STRIPE,MERCH_0004,USD,310.75,2.74,308.01,1,2026-03-03,SETTLED
SETTLE_002163,CHECKOUT_COM,MERCH_0005,CAD,621.00,15.12,605.88,1,2026-03-03,SETTLED
SETTLE_002164,PAYPAL,MERCH_0025,USD,117.49,4.59,112.90,1,2026-03-23,SETTLED
SETTLE_002165,STRIPE,MERCH_0051,CAD,236.49,7.16,229.33,1,2026-03-13,SETTLED
SETTLE_002166,CHECKOUT_COM,MERCH_0039,EUR,42.49,0.90,41.59,1,2026-03-31,SETTLED
SETTLE_002167,STRIPE,MERCH_0038,USD,41.49,1.50,39.99,1,2026-02-02,SETTLED
SETTLE_002168,STRIPE,MERCH_0076,USD,75.80,2.50,73.30,1,2026-02-13,SETTLED
SETTLE_002169,PAYPAL,MERCH_0045,GBP,24.80,1.02,23.78,1,2026-02-06,SETTLED
SETTLE_002170,CHECKOUT_COM,MERCH_0085,CAD,22.49,0.76,21.73,1,2026-03-05,SETTLED
SETTLE_002171,CHECKOUT_COM,MERCH_0008,USD,50.00,1.35,48.65,1,2026-02-10,SETTLED
SETTLE_002172,STRIPE,MERCH_0078,EUR,74.75,0.57,74.18,1,2026-03-26,SETTLED
SETTLE_002173,STRIPE,MERCH_0004,USD,511.95,4.35,507.60,1,2026-02-19,SETTLED
SETTLE_002174,CHECKOUT_COM,MERCH_0004,GBP,39.80,0.87,38.93,1,2026-02-04,SETTLED
SETTLE_002175,PAYPAL,MERCH_0077,USD,56.80,2.47,54.33,1,2026-03-24,SETTLED
SETTLE_002176,ADYEN,MERCH_0044,USD,29.49,0.45,29.04,1,2026-02-05,SETTLED
SETTLE_002177,STRIPE,MERCH_0067,INR,3999.00,82.98,3916.02,1,2026-03-18,SETTLED
SETTLE_002178,STRIPE,MERCH_0073,INR,299.00,8.98,290.02,1,2026-01-16,SETTLED
SETTLE_002179,ADYEN,MERCH_0047,GBP,1771.25,26.67,1744.58,1,2026-02-01,SETTLED
SETTLE_002180,STRIPE,MERCH_0051,INR,44.50,0.61,43.89,1,2026-02-19,SETTLED
SETTLE_002181,STRIPE,MERCH_0052,INR,4999.00,0.00,4999.00,1,2026-01-14,SETTLED
SETTLE_002182,CHECKOUT_COM,MERCH_0033,USD,400.50,9.41,391.09,1,2026-02-07,SETTLED
SETTLE_002183,STRIPE,MERCH_0054,EUR,18.49,0.60,17.89,1,2026-02-08,SETTLED
SETTLE_002184,ADYEN,MERCH_0052,USD,49.99,0.70,49.29,1,2026-03-19,SETTLED
SETTLE_002185,STRIPE,MERCH_0032,INR,3999.00,0.00,3999.00,1,2026-02-20,SETTLED
SETTLE_002186,PAYPAL,MERCH_0087,INR,1499.00,19.99,1479.01,1,2026-03-04,SETTLED
SETTLE_002187,STRIPE,MERCH_0004,USD,67.49,2.26,65.23,1,2026-01-24,SETTLED
SETTLE_002188,PAYPAL,MERCH_0067,USD,3464.80,121.41,3343.39,1,2026-03-20,SETTLED
SETTLE_002189,ADYEN,MERCH_0068,EUR,1981.00,27.84,1953.16,2,2026-02-23,SETTLED
SETTLE_002190,PAYPAL,MERCH_0034,EUR,450.49,14.81,435.68,1,2026-03-19,SETTLED
SETTLE_002191,STRIPE,MERCH_0089,USD,47.75,1.68,46.07,1,2026-03-26,SETTLED
SETTLE_002192,CHECKOUT_COM,MERCH_0002,EUR,424.99,7.40,417.59,1,2026-01-19,SETTLED
SETTLE_002193,PAYPAL,MERCH_0037,USD,25.99,1.40,24.59,1,2026-02-12,SETTLED
SETTLE_002194,STRIPE,MERCH_0017,GBP,1110.00,21.29,1088.71,1,2026-02-04,SETTLED
SETTLE_002195,PAYPAL,MERCH_0035,USD,407.95,14.73,393.22,1,2026-02-16,SETTLED
SETTLE_002196,STRIPE,MERCH_0092,INR,2499.00,52.98,2446.02,1,2026-02-24,SETTLED
SETTLE_002197,STRIPE,MERCH_0088,USD,28.80,0.48,28.32,1,2026-01-07,SETTLED
SETTLE_002200,CHECKOUT_COM,MERCH_0087,EUR,3347.99,57.10,3290.89,1,2026-03-21,SETTLED
SETTLE_002201,CHECKOUT_COM,MERCH_0049,USD,25.80,0.79,25.01,1,2026-03-05,SETTLED
SETTLE_002202,CHECKOUT_COM,MERCH_0060,CAD,15.95,0.60,15.35,1,2026-03-08,SETTLED
SETTLE_002203,ADYEN,MERCH_0016,EUR,25.95,0.24,25.71,1,2026-01-31,SETTLED
SETTLE_002204,ADYEN,MERCH_0098,EUR,53.95,0.87,53.08,1,2026-02-15,SETTLED
SETTLE_002205,CHECKOUT_COM,MERCH_0091,EUR,2942.80,50.21,2892.59,1,2026-01-25,SETTLED
SETTLE_002206,STRIPE,MERCH_0072,EUR,37.50,0.96,36.54,1,2026-03-29,SETTLED
SETTLE_002207,STRIPE,MERCH_0071,GBP,142.25,2.90,139.35,1,2026-03-16,SETTLED
SETTLE_002208,ADYEN,MERCH_0019,EUR,301.75,4.33,297.42,1,2026-02-13,SETTLED
SETTLE_002209,PAYPAL,MERCH_0053,INR,499.00,7.99,491.01,1,2026-02-10,SETTLED
SETTLE_002210,STRIPE,MERCH_0002,USD,46.80,1.66,45.14,1,2026-03-25,SETTLED
SETTLE_002211,ADYEN,MERCH_0066,GBP,78.75,1.28,77.47,1,2026-04-01,SETTLED
SETTLE_002212,PAYPAL,MERCH_0035,EUR,526.50,17.24,509.26,1,2026-01-28,SETTLED
SETTLE_002213,ADYEN,MERCH_0088,GBP,75.99,1.24,74.75,1,2026-03-03,SETTLED
SETTLE_002214,ADYEN,MERCH_0055,EUR,155.95,2.29,153.66,1,2026-02-09,SETTLED
SETTLE_002215,STRIPE,MERCH_0074,USD,31.75,0.73,31.02,1,2026-01-02,SETTLED
SETTLE_002216,STRIPE,MERCH_0051,CAD,479.50,14.21,465.29,2,2026-01-07,SETTLED
SETTLE_002217,STRIPE,MERCH_0031,USD,345.80,5.44,340.36,1,2026-03-02,SETTLED
SETTLE_002218,ADYEN,MERCH_0012,USD,359.50,4.41,355.09,1,2026-02-21,SETTLED
SETTLE_002219,CHECKOUT_COM,MERCH_0017,GBP,106.75,2.07,104.68,1,2026-03-12,SETTLED
SETTLE_002220,ADYEN,MERCH_0025,GBP,48.75,0.83,47.92,1,2026-02-19,SETTLED
SETTLE_002221,CHECKOUT_COM,MERCH_0099,USD,1548.50,35.82,1512.68,1,2026-01-24,SETTLED
SETTLE_002222,STRIPE,MERCH_0027,INR,3999.00,82.98,3916.02,1,2026-01-05,SETTLED
SETTLE_002223,STRIPE,MERCH_0084,USD,92.75,1.64,91.11,1,2026-01-26,SETTLED
SETTLE_002224,CHECKOUT_COM,MERCH_0016,CAD,456.75,11.18,445.57,1,2026-03-29,SETTLED
SETTLE_002225,CHECKOUT_COM,MERCH_0083,GBP,43.00,0.92,42.08,1,2026-03-29,SETTLED
SETTLE_002226,PAYPAL,MERCH_0062,INR,4999.00,61.99,4937.01,2,2026-02-26,SETTLED
SETTLE_002227,STRIPE,MERCH_0040,EUR,43.49,0.42,43.07,1,2026-03-14,SETTLED
SETTLE_002228,STRIPE,MERCH_0004,EUR,69.80,0.55,69.25,1,2026-01-22,SETTLED
SETTLE_002229,CHECKOUT_COM,MERCH_0093,GBP,119.75,2.31,117.44,2,2026-02-22,SETTLED
SETTLE_002230,ADYEN,MERCH_0087,EUR,27.00,0.49,26.51,1,2026-01-10,SETTLED
SETTLE_002231,PAYPAL,MERCH_0047,INR,799.00,11.59,787.41,1,2026-03-09,SETTLED
SETTLE_002232,PAYPAL,MERCH_0082,GBP,53.80,1.86,51.94,1,2026-02-10,SETTLED
SETTLE_002233,PAYPAL,MERCH_0032,USD,172.99,6.53,166.46,2,2026-02-25,SETTLED
SETTLE_002234,STRIPE,MERCH_0019,GBP,60.50,1.35,59.15,1,2026-02-08,SETTLED
SETTLE_002235,ADYEN,MERCH_0027,GBP,344.75,5.27,339.48,1,2026-03-09,SETTLED
SETTLE_002236,ADYEN,MERCH_0042,EUR,532.25,7.56,524.69,1,2026-02-11,SETTLED
SETTLE_002237,STRIPE,MERCH_0005,USD,559.00,4.72,554.28,1,2026-01-16,SETTLED
SETTLE_002238,ADYEN,MERCH_0096,EUR,38.80,0.29,38.51,1,2026-02-05,SETTLED
SETTLE_002239,PAYPAL,MERCH_0035,EUR,481.49,15.80,465.69,1,2026-01-23,SETTLED
SETTLE_002240,CHECKOUT_COM,MERCH_0078,GBP,17.25,0.46,16.79,1,2026-01-31,SETTLED
SETTLE_002241,CHECKOUT_COM,MERCH_0039,GBP,607.75,11.09,596.66,1,2026-03-18,SETTLED
SETTLE_002242,PAYPAL,MERCH_0056,EUR,588.00,19.21,568.79,1,2026-03-19,SETTLED
SETTLE_002243,CHECKOUT_COM,MERCH_0002,EUR,509.75,8.85,500.90,1,2026-02-05,SETTLED
SETTLE_002244,CHECKOUT_COM,MERCH_0070,GBP,414.00,7.60,406.40,1,2026-03-17,SETTLED
SETTLE_002245,STRIPE,MERCH_0056,USD,391.75,3.38,388.37,1,2026-04-01,SETTLED
SETTLE_002246,STRIPE,MERCH_0065,INR,1499.00,0.00,1499.00,1,2026-02-14,SETTLED
SETTLE_002247,STRIPE,MERCH_0080,USD,56.25,1.09,55.16,1,2026-02-20,SETTLED
SETTLE_002248,PAYPAL,MERCH_0083,INR,1499.00,19.99,1479.01,1,2026-03-23,SETTLED
SETTLE_002249,STRIPE,MERCH_0039,INR,9999.00,0.00,9999.00,1,2026-02-06,SETTLED
SETTLE_002250,STRIPE,MERCH_0050,INR,499.00,12.98,486.02,1,2026-03-23,SETTLED
SETTLE_002251,ADYEN,MERCH_0040,USD,387.25,8.25,379.00,1,2026-03-03,SETTLED
SETTLE_002252,CHECKOUT_COM,MERCH_0034,USD,206.25,4.94,201.31,1,2026-01-29,SETTLED
SETTLE_002253,ADYEN,MERCH_0023,USD,1624.00,19.59,1604.41,1,2026-03-22,SETTLED
SETTLE_002254,CHECKOUT_COM,MERCH_0071,CAD,126.49,3.26,123.23,1,2026-03-12,SETTLED
SETTLE_002255,STRIPE,MERCH_0041,INR,999.00,22.98,976.02,1,2026-03-01,SETTLED
