payment_id,order_id,invoice_id,customer_id,merchant_id,payment_method,amount,currency,status,initiated_at,completed_at
PAY_001728,ORD_001728,INV_001728,CUST_004801,MERCH_0077,CREDIT_CARD,366.50,EUR,COMPLETED,2026-02-23 13:18:08,2026-02-23 13:18:30
PAY_001729,ORD_001729,INV_001729,CUST_002802,MERCH_0100,CREDIT_CARD,138.95,USD,COMPLETED,2026-01-11 14:37:41,2026-01-11 14:37:46
PAY_001730,ORD_001730,INV_001730,CUST_001493,MERCH_0014,CREDIT_CARD,205.25,CAD,COMPLETED,2026-03-10 22:39:24,2026-03-10 22:39:39
PAY_001731,ORD_001731,INV_001731,CUST_002116,MERCH_0046,CREDIT_CARD,27.95,CAD,COMPLETED,2026-01-10 19:34:57,2026-01-10 19:35:06
PAY_001732,ORD_001732,INV_001732,CUST_003853,MERCH_0099,SEPA,128.99,EUR,COMPLETED,2026-02-28 09:00:42,2026-02-28 09:00:58
PAY_001733,ORD_001733,INV_001733,CUST_002274,MERCH_0018,DEBIT_CARD,552.50,USD,COMPLETED,2026-03-31 03:19:38,2026-03-31 03:20:05
PAY_001734,ORD_001734,INV_001734,CUST_000762,MERCH_0098,SEPA,41.49,EUR,COMPLETED,2026-02-10 23:15:43,2026-02-10 23:16:01
PAY_001735,ORD_001735,INV_001735,CUST_001115,MERCH_0062,CREDIT_CARD,92.75,EUR,COMPLETED,2026-01-13 02:00:21,2026-01-13 02:00:33
PAY_001736,ORD_001736,INV_001736,CUST_002215,MERCH_0095,CREDIT_CARD,143.75,EUR,COMPLETED,2026-01-10 11:10:12,2026-01-10 11:10:22
PAY_001737,ORD_001737,INV_001737,CUST_002528,MERCH_0041,CREDIT_CARD,1060.49,USD,COMPLETED,2026-03-29 21:19:01,2026-03-29 21:19:13
PAY_001738,ORD_001738,INV_001738,CUST_004529,MERCH_0098,UPI,15000.00,INR,COMPLETED,2026-03-27 01:20:26,2026-03-27 01:20:34
PAY_001739,ORD_001739,INV_001739,CUST_004923,MERCH_0001,CREDIT_CARD,26.25,USD,COMPLETED,2026-01-31 04:52:38,2026-01-31 04:53:04
PAY_001740,ORD_001740,INV_001740,CUST_003413,MERCH_0044,CREDIT_CARD,78.95,USD,COMPLETED,2026-01-27 22:23:00,2026-01-27 22:23:22
PAY_001741,ORD_001741,INV_001741,CUST_001100,MERCH_0040,DEBIT_CARD,138.49,USD,COMPLETED,2026-01-30 11:14:29,2026-01-30 11:14:37
PAY_001742,ORD_001742,INV_001742,CUST_001636,MERCH_0083,SEPA,266.99,EUR,COMPLETED,2026-02-01 05:42:24,2026-02-01 05:42:45
PAY_001743,ORD_001743,INV_001743,CUST_003132,MERCH_0062,SEPA,514.25,EUR,COMPLETED,2026-03-11 09:02:28,2026-03-11 09:02:55
PAY_001744,ORD_001744,INV_001744,CUST_004402,MERCH_0030,ACH,23.95,USD,COMPLETED,2026-02-07 14:08:24,2026-02-07 14:08:44
PAY_001745,ORD_001745,INV_001745,CUST_002504,MERCH_0030,UPI,1499.00,INR,COMPLETED,2026-01-13 15:30:14,2026-01-13 15:30:30
PAY_001746,ORD_001746,INV_001746,CUST_003360,MERCH_0035,CREDIT_CARD,632.95,CAD,COMPLETED,2026-01-19 21:47:50,2026-01-19 21:48:00
PAY_001747,ORD_001747,INV_001747,CUST_000840,MERCH_0048,CREDIT_CARD,341.25,CAD,COMPLETED,2026-03-13 22:40:49,2026-03-13 22:41:08
PAY_001748,ORD_001748,INV_001748,CUST_004605,MERCH_0032,SEPA,432.50,EUR,COMPLETED,2026-01-18 11:29:46,2026-01-18 11:29:57
PAY_001749,ORD_001749,INV_001749,CUST_002846,MERCH_0074,CREDIT_CARD,572.99,GBP,COMPLETED,2026-01-17 04:01:31,2026-01-17 04:02:01
PAY_001750,ORD_001750,INV_001750,CUST_003457,MERCH_0078,DEBIT_CARD,27.75,USD,COMPLETED,2026-01-28 20:19:17,2026-01-28 20:19:35
PAY_001752,ORD_001752,INV_001752,CUST_002334,MERCH_0036,CREDIT_CARD,609.25,EUR,COMPLETED,2026-03-14 03:19:38,2026-03-14 03:19:55
PAY_001753,ORD_001753,INV_001753,CUST_000135,MERCH_0059,CREDIT_CARD,103.80,EUR,COMPLETED,2026-02-10 00:04:02,2026-02-10 00:04:23
PAY_001754,ORD_001754,INV_001754,CUST_003608,MERCH_0080,ACH,42.49,USD,COMPLETED,2026-03-30 12:13:28,2026-03-30 12:13:39
PAY_001755,ORD_001755,INV_001755,CUST_003936,MERCH_0051,CREDIT_CARD,414.25,EUR,COMPLETED,2026-03-22 20:20:14,2026-03-22 20:20:27
PAY_001756,ORD_001756,INV_001756,CUST_000786,MERCH_0003,CREDIT_CARD,38.95,EUR,COMPLETED,2026-02-07 15:37:20,2026-02-07 15:37:45
PAY_001757,ORD_001757,INV_001757,CUST_002280,MERCH_0003,CREDIT_CARD,499.99,USD,COMPLETED,2026-02-01 19:27:09,2026-02-01 19:27:30
PAY_001758,ORD_001758,INV_001758,CUST_000374,MERCH_0040,UPI,4999.00,INR,COMPLETED,2026-01-14 12:14:15,2026-01-14 12:14:33
PAY_001759,ORD_001759,INV_001759,CUST_002464,MERCH_0016,SEPA,45.99,EUR,COMPLETED,2026-01-04 13:34:37,2026-01-04 13:35:07
PAY_001760,ORD_001760,INV_001760,CUST_004213,MERCH_0039,ACH,336.25,USD,COMPLETED,2026-03-18 23:52:03,2026-03-18 23:52:15
PAY_001761,ORD_001761,INV_001761,CUST_004582,MERCH_0053,DEBIT_CARD,80.25,USD,COMPLETED,2026-03-26 14:59:17,2026-03-26 14:59:20
PAY_001762,ORD_001762,INV_001762,CUST_004500,MERCH_0057,SEPA,41.99,EUR,COMPLETED,2026-02-26 11:05:01,2026-02-26 11:05:13
PAY_001763,ORD_001763,INV_001763,CUST_004295,MERCH_0045,CREDIT_CARD,2237.00,EUR,COMPLETED,2026-02-06 20:15:17,2026-02-06 20:15:24
PAY_001764_DUP,ORD_001764,INV_001764,CUST_002079,MERCH_0028,UPI,999.00,INR,COMPLETED,2026-01-30 20:28:45,2026-01-30 20:29:01
PAY_001764,ORD_001764,INV_001764,CUST_002079,MERCH_0028,UPI,999.00,INR,COMPLETED,2026-01-30 20:28:30,2026-01-30 20:28:41
PAY_001765,ORD_001765,INV_001765,CUST_002004,MERCH_0096,CREDIT_CARD,235.49,EUR,COMPLETED,2026-01-23 22:03:54,2026-01-23 22:04:08
PAY_001766,ORD_001766,INV_001766,CUST_000392,MERCH_0062,CREDIT_CARD,3999.00,INR,COMPLETED,2026-02-13 21:03:53,2026-02-13 21:04:23
PAY_001767,ORD_001767,INV_001767,CUST_001418,MERCH_0055,CREDIT_CARD,65.50,GBP,COMPLETED,2026-03-07 21:20:05,2026-03-07 21:20:18
PAY_001768,ORD_001768,INV_001768,CUST_002171,MERCH_0064,CREDIT_CARD,374.99,EUR,COMPLETED,2026-03-18 09:49:09,2026-03-18 09:49:21
PAY_001769,ORD_001769,INV_001769,CUST_003766,MERCH_0058,UPI,999.00,INR,COMPLETED,2026-03-18 18:20:08,2026-03-18 18:20:25
PAY_001770,ORD_001770,INV_001770,CUST_000205,MERCH_0037,SEPA,2617.00,EUR,COMPLETED,2026-01-27 01:49:02,2026-01-27 01:49:16
PAY_001771,ORD_001771,INV_001771,CUST_001637,MERCH_0045,ACH,75.49,USD,COMPLETED,2026-01-30 06:30:04,2026-01-30 06:30:27
PAY_001772,ORD_001772,INV_001772,CUST_000265,MERCH_0008,DEBIT_CARD,499.95,USD,COMPLETED,2026-03-04 19:06:48,2026-03-04 19:07:02
PAY_001773,ORD_001773,INV_001773,CUST_002380,MERCH_0096,UPI,999.00,INR,COMPLETED,2026-03-12 11:12:03,2026-03-12 11:12:16
PAY_001774,ORD_001774,INV_001774,CUST_001641,MERCH_0024,UPI,2499.00,INR,COMPLETED,2026-03-26 07:24:28,2026-03-26 07:24:51
PAY_001775,ORD_001775,INV_001775,CUST_000237,MERCH_0060,CREDIT_CARD,46.49,USD,COMPLETED,2026-03-25 09:22:58,2026-03-25 09:23:19
PAY_001776,ORD_001776,INV_001776,CUST_004898,MERCH_0077,CREDIT_CARD,163.25,USD,COMPLETED,2026-02-19 01:25:42,2026-02-19 01:25:48
PAY_001777,ORD_001777,INV_001777,CUST_003493,MERCH_0052,CREDIT_CARD,516.95,USD,COMPLETED,2026-01-08 18:15:35,2026-01-08 18:15:58
PAY_001778,ORD_001778,INV_001778,CUST_002300,MERCH_0001,CREDIT_CARD,64.25,USD,COMPLETED,2026-03-12 06:59:48,2026-03-12 07:00:13
PAY_001779,ORD_001779,INV_001779,CUST_001091,MERCH_0048,SEPA,3051.99,EUR,COMPLETED,2026-02-06 03:30:22,2026-02-06 03:30:41
PAY_001780,ORD_001780,INV_001780,CUST_001345,MERCH_0092,CREDIT_CARD,299.00,INR,COMPLETED,2026-03-10 10:20:32,2026-03-10 10:20:53
PAY_001781,ORD_001781,INV_001781,CUST_002280,MERCH_0041,CREDIT_CARD,513.75,EUR,COMPLETED,2026-03-23 17:05:29,2026-03-23 17:05:34
PAY_001782,ORD_001782,INV_001782,CUST_004358,MERCH_0012,SEPA,54.00,EUR,COMPLETED,2026-02-08 01:23:11,2026-02-08 01:23:21
PAY_001783,ORD_001783,INV_001783,CUST_003718,MERCH_0033,CREDIT_CARD,73.99,CAD,COMPLETED,2026-03-13 12:33:18,2026-03-13 12:33:30
PAY_001784,ORD_001784,INV_001784,CUST_004962,MERCH_0042,CREDIT_CARD,36.49,USD,COMPLETED,2026-01-26 19:33:57,2026-01-26 19:34:25
PAY_001785,ORD_001785,INV_001785,CUST_002928,MERCH_0029,CREDIT_CARD,589.25,GBP,COMPLETED,2026-01-09 07:16:33,2026-01-09 07:16:39
PAY_001786,ORD_001786,INV_001786,CUST_000626,MERCH_0047,UPI,299.00,INR,COMPLETED,2026-02-19 09:51:34,2026-02-19 09:51:53
PAY_001787,ORD_001787,INV_001787,CUST_002608,MERCH_0054,ACH,61.99,USD,COMPLETED,2026-02-22 05:30:09,2026-02-22 05:30:34
PAY_001788,ORD_001788,INV_001788,CUST_002816,MERCH_0042,CREDIT_CARD,616.00,EUR,COMPLETED,2026-03-27 11:08:55,2026-03-27 11:09:19
PAY_001789,ORD_001789,INV_001789,CUST_002958,MERCH_0043,CREDIT_CARD,59.49,CAD,COMPLETED,2026-03-20 17:57:48,2026-03-20 17:57:56
PAY_001790,ORD_001790,INV_001790,CUST_001806,MERCH_0076,CREDIT_CARD,123.49,GBP,COMPLETED,2026-01-31 12:47:47,2026-01-31 12:47:56
PAY_001792,ORD_001792,INV_001792,CUST_000427,MERCH_0098,CREDIT_CARD,80.49,USD,COMPLETED,2026-03-23 22:18:44,2026-03-23 22:19:02
PAY_001793,ORD_001793,INV_001793,CUST_000722,MERCH_0052,CREDIT_CARD,1999.00,INR,COMPLETED,2026-01-20 10:12:31,2026-01-20 10:12:45
PAY_001794,ORD_001794,INV_001794,CUST_001831,MERCH_0042,CREDIT_CARD,384.00,CAD,COMPLETED,2026-01-05 02:51:23,2026-01-05 02:51:40
PAY_001796,ORD_001796,INV_001796,CUST_002487,MERCH_0042,CREDIT_CARD,181.50,GBP,COMPLETED,2026-01-12 22:52:23,2026-01-12 22:52:45
PAY_001797,ORD_001797,INV_001797,CUST_000452,MERCH_0020,CREDIT_CARD,1072.49,USD,COMPLETED,2026-02-10 19:37:28,2026-02-10 19:37:34
PAY_001798,ORD_001798,INV_001798,CUST_000765,MERCH_0079,DEBIT_CARD,47.50,USD,COMPLETED,2026-01-03 00:14:25,2026-01-03 00:14:51
PAY_001799,ORD_001799,INV_001799,CUST_003420,MERCH_0019,CREDIT_CARD,25.50,CAD,COMPLETED,2026-03-22 08:35:15,2026-03-22 08:35:33
PAY_001801,ORD_001801,INV_001801,CUST_000032,MERCH_0096,CREDIT_CARD,60.75,EUR,COMPLETED,2026-01-02 09:55:01,2026-01-02 09:55:28
PAY_001802,ORD_001802,INV_001802,CUST_001649,MERCH_0007,SEPA,74.00,EUR,COMPLETED,2026-01-16 15:56:06,2026-01-16 15:56:26
PAY_001803,ORD_001803,INV_001803,CUST_004559,MERCH_0025,CREDIT_CARD,171.50,EUR,COMPLETED,2026-02-15 07:03:21,2026-02-15 07:03:29
PAY_001804_DUP,ORD_001804,INV_001804,CUST_001208,MERCH_0091,CREDIT_CARD,63.25,GBP,COMPLETED,2026-03-31 00:40:39,2026-03-31 00:41:04
PAY_001804,ORD_001804,INV_001804,CUST_001208,MERCH_0091,CREDIT_CARD,63.25,GBP,COMPLETED,2026-03-31 00:40:24,2026-03-31 00:40:44
PAY_001805,ORD_001805,INV_001805,CUST_000105,MERCH_0034,CREDIT_CARD,1730.95,EUR,COMPLETED,2026-02-10 23:11:48,2026-02-10 23:12:03
PAY_001806,ORD_001806,INV_001806,CUST_004748,MERCH_0092,UPI,15000.00,INR,COMPLETED,2026-01-03 14:16:42,2026-01-03 14:17:03
PAY_001808,ORD_001808,INV_001808,CUST_004579,MERCH_0066,CREDIT_CARD,471.80,CAD,COMPLETED,2026-02-18 02:45:44,2026-02-18 02:46:09
PAY_001809,ORD_001809,INV_001809,CUST_003190,MERCH_0027,DEBIT_CARD,222.25,USD,COMPLETED,2026-03-06 07:35:08,2026-03-06 07:35:11
PAY_001810,ORD_001810,INV_001810,CUST_003949,MERCH_0036,CREDIT_CARD,538.95,USD,COMPLETED,2026-03-22 23:41:22,2026-03-22 23:41:43
PAY_001811,ORD_001811,INV_001811,CUST_000137,MERCH_0066,DEBIT_CARD,343.49,USD,COMPLETED,2026-01-21 11:04:40,2026-01-21 11:05:01
PAY_001812,ORD_001812,INV_001812,CUST_000602,MERCH_0040,CREDIT_CARD,129.95,EUR,COMPLETED,2026-02-27 12:45:07,2026-02-27 12:45:19
PAY_001813,ORD_001813,INV_001813,CUST_002937,MERCH_0076,ACH,138.25,USD,COMPLETED,2026-03-28 00:51:05,2026-03-28 00:51:18
PAY_001814,ORD_001814,INV_001814,CUST_004183,MERCH_0033,CREDIT_CARD,622.25,CAD,COMPLETED,2026-03-16 00:55:21,2026-03-16 00:55:37
PAY_001815,ORD_001815,INV_001815,CUST_001367,MERCH_0076,UPI,799.00,INR,COMPLETED,2026-02-06 00:28:36,2026-02-06 00:29:01
PAY_001816,ORD_001816,INV_001816,CUST_001789,MERCH_0068,CREDIT_CARD,999.00,INR,COMPLETED,2026-01-16 07:27:26,2026-01-16 07:27:45
PAY_001817,ORD_001817,INV_001817,CUST_002442,MERCH_0069,CREDIT_CARD,3268.80,GBP,COMPLETED,2026-03-08 12:01:46,2026-03-08 12:01:49
PAY_001818,ORD_001818,INV_001818,CUST_001793,MERCH_0071,UPI,9999.00,INR,COMPLETED,2026-02-16 21:37:08,2026-02-16 21:37:29
PAY_001819,ORD_001819,INV_001819,CUST_001893,MERCH_0011,CREDIT_CARD,76.75,GBP,COMPLETED,2026-02-05 00:50:07,2026-02-05 00:50:31
PAY_001820,ORD_001820,INV_001820,CUST_004403,MERCH_0036,CREDIT_CARD,23.95,USD,COMPLETED,2026-03-11 03:00:43,2026-03-11 03:00:55
PAY_001821,ORD_001821,INV_001821,CUST_003511,MERCH_0021,DEBIT_CARD,201.49,USD,COMPLETED,2026-02-13 10:02:32,2026-02-13 10:02:54
PAY_001822,ORD_001822,INV_001822,CUST_001836,MERCH_0043,CREDIT_CARD,55.25,EUR,COMPLETED,2026-01-27 08:59:59,2026-01-27 09:00:13
PAY_001823,ORD_001823,INV_001823,CUST_004906,MERCH_0068,CREDIT_CARD,299.00,INR,COMPLETED,2026-02-11 18:26:28,2026-02-11 18:26:42
PAY_001824,ORD_001824,INV_001824,CUST_003245,MERCH_0015,CREDIT_CARD,56.00,CAD,COMPLETED,2026-03-18 11:30:45,2026-03-18 11:31:08
PAY_001825,ORD_001825,INV_001825,CUST_001035,MERCH_0019,UPI,1499.00,INR,COMPLETED,2026-02-21 05:46:01,2026-02-21 05:46:23
PAY_001826,ORD_001826,INV_001826,CUST_004533,MERCH_0053,CREDIT_CARD,181.95,USD,COMPLETED,2026-01-06 01:45:30,2026-01-06 01:45:53
PAY_001827,ORD_001827,INV_001827,CUST_001611,MERCH_0027,CREDIT_CARD,57.00,USD,COMPLETED,2026-03-30 16:25:43,2026-03-30 16:26:09
PAY_001828,ORD_001828,INV_001828,CUST_002834,MERCH_0014,UPI,2499.00,INR,COMPLETED,2026-02-02 00:19:29,2026-02-02 00:19:39
PAY_001829,ORD_001829,INV_001829,CUST_003584,MERCH_0006,UPI,15000.00,INR,COMPLETED,2026-02-17 09:05:48,2026-02-17 09:06:06
PAY_001830,ORD_001830,INV_001830,CUST_001690,MERCH_0096,CREDIT_CARD,134.49,USD,COMPLETED,2026-02-08 16:37:16,2026-02-08 16:37:45
PAY_001831,ORD_001831,INV_001831,CUST_001258,MERCH_0081,CREDIT_CARD,285.99,CAD,COMPLETED,2026-03-20 07:10:16,2026-03-20 07:10:29
PAY_001832,ORD_001832,INV_001832,CUST_004073,MERCH_0087,DEBIT_CARD,172.99,USD,COMPLETED,2026-02-14 09:52:13,2026-02-14 09:52:21
PAY_001833,ORD_001833,INV_001833,CUST_003258,MERCH_0048,CREDIT_CARD,65.95,GBP,COMPLETED,2026-02-16 17:06:15,2026-02-16 17:06:35
PAY_001834,ORD_001834,INV_001834,CUST_002814,MERCH_0062,UPI,9999.00,INR,COMPLETED,2026-01-09 07:30:26,2026-01-09 07:30:43
PAY_001835,ORD_001835,INV_001835,CUST_001255,MERCH_0009,UPI,1499.00,INR,COMPLETED,2026-02-25 22:13:24,2026-02-25 22:13:36
PAY_001836,ORD_001836,INV_001836,CUST_002258,MERCH_0055,CREDIT_CARD,331.50,GBP,COMPLETED,2026-03-02 12:30:03,2026-03-02 12:30:26
PAY_001837,ORD_001837,INV_001837,CUST_003107,MERCH_0045,DEBIT_CARD,451.00,USD,COMPLETED,2026-03-18 01:50:21,2026-03-18 01:50:47
PAY_001838,ORD_001838,INV_001838,CUST_001723,MERCH_0091,CREDIT_CARD,2420.75,USD,COMPLETED,2026-03-04 08:09:19,2026-03-04 08:09:43
PAY_001839,ORD_001839,INV_001839,CUST_001432,MERCH_0073,CREDIT_CARD,136.95,USD,COMPLETED,2026-01-15 00:14:13,2026-01-15 00:14:38
PAY_001840,ORD_001840,INV_001840,CUST_001725,MERCH_0045,CREDIT_CARD,133.80,USD,COMPLETED,2026-02-05 06:43:32,2026-02-05 06:43:38
PAY_001841,ORD_001841,INV_001841,CUST_003788,MERCH_0033,CREDIT_CARD,9999.00,INR,COMPLETED,2026-02-14 11:53:13,2026-02-14 11:53:37
PAY_001842,ORD_001842,INV_001842,CUST_001417,MERCH_0018,CREDIT_CARD,2030.80,EUR,COMPLETED,2026-02-04 13:08:45,2026-02-04 13:08:51
PAY_001843,ORD_001843,INV_001843,CUST_003997,MERCH_0083,CREDIT_CARD,464.25,EUR,COMPLETED,2026-01-31 08:04:12,2026-01-31 08:04:34
PAY_001844,ORD_001844,INV_001844,CUST_004395,MERCH_0019,CREDIT_CARD,433.99,EUR,COMPLETED,2026-02-05 22:30:58,2026-02-05 22:31:20
PAY_001845,ORD_001845,INV_001845,CUST_004109,MERCH_0047,CREDIT_CARD,240.25,GBP,COMPLETED,2026-01-10 19:42:23,2026-01-10 19:42:50
PAY_001846,ORD_001846,INV_001846,CUST_002474,MERCH_0028,CREDIT_CARD,28.95,USD,COMPLETED,2026-02-13 10:41:14,2026-02-13 10:41:42
PAY_001847,ORD_001847,INV_001847,CUST_002085,MERCH_0013,CREDIT_CARD,332.80,EUR,COMPLETED,2026-03-13 03:56:08,2026-03-13 03:56:28
PAY_001848,ORD_001848,INV_001848,CUST_004246,MERCH_0006,CREDIT_CARD,2178.80,CAD,COMPLETED,2026-03-11 13:06:09,2026-03-11 13:06:24
PAY_001849,ORD_001849,INV_001849,CUST_001565,MERCH_0004,SEPA,73.49,EUR,COMPLETED,2026-03-01 09:52:06,2026-03-01 09:52:30
PAY_001850,ORD_001850,INV_001850,CUST_000289,MERCH_0057,CREDIT_CARD,581.95,USD,COMPLETED,2026-02-07 12:57:42,2026-02-07 12:58:07
PAY_001851,ORD_001851,INV_001851,CUST_002571,MERCH_0041,CREDIT_CARD,1290.25,EUR,COMPLETED,2026-03-08 08:17:28,2026-03-08 08:17:56
PAY_001852,ORD_001852,INV_001852,CUST_002048,MERCH_0052,CREDIT_CARD,326.25,CAD,COMPLETED,2026-02-04 14:24:40,2026-02-04 14:25:08
PAY_001854_DUP,ORD_001854,INV_001854,CUST_001589,MERCH_0014,CREDIT_CARD,21.49,USD,COMPLETED,2026-03-01 18:16:52,2026-03-01 18:17:27
PAY_001854,ORD_001854,INV_001854,CUST_001589,MERCH_0014,CREDIT_CARD,21.49,USD,COMPLETED,2026-03-01 18:16:37,2026-03-01 18:17:07
PAY_001855,ORD_001855,INV_001855,CUST_002538,MERCH_0082,CREDIT_CARD,2499.00,INR,COMPLETED,2026-03-01 23:51:26,2026-03-01 23:51:36
PAY_001856,ORD_001856,INV_001856,CUST_000513,MERCH_0057,UPI,999.00,INR,COMPLETED,2026-03-09 18:18:42,2026-03-09 18:19:12
PAY_001857,ORD_001857,INV_001857,CUST_001871,MERCH_0087,CREDIT_CARD,238.25,EUR,COMPLETED,2026-03-20 10:50:12,2026-03-20 10:50:15
PAY_001858,ORD_001858,INV_001858,CUST_003401,MERCH_0024,CREDIT_CARD,150.95,EUR,COMPLETED,2026-01-24 08:54:47,2026-01-24 08:55:17
PAY_001859,ORD_001859,INV_001859,CUST_000850,MERCH_0075,SEPA,1331.50,EUR,COMPLETED,2026-01-09 22:07:41,2026-01-09 22:08:04
PAY_001860,ORD_001860,INV_001860,CUST_000677,MERCH_0049,CREDIT_CARD,640.80,EUR,COMPLETED,2026-03-31 23:22:54,2026-03-31 23:23:01
PAY_001861,ORD_001861,INV_001861,CUST_002236,MERCH_0034,CREDIT_CARD,55.75,EUR,COMPLETED,2026-02-06 23:44:15,2026-02-06 23:44:20
PAY_001862,ORD_001862,INV_001862,CUST_004361,MERCH_0099,DEBIT_CARD,72.49,USD,COMPLETED,2026-03-06 23:16:10,2026-03-06 23:16:13
PAY_001863,ORD_001863,INV_001863,CUST_004528,MERCH_0027,CREDIT_CARD,302.49,GBP,COMPLETED,2026-03-22 11:37:23,2026-03-22 11:37:49
PAY_001864,ORD_001864,INV_001864,CUST_002290,MERCH_0069,CREDIT_CARD,32.49,EUR,COMPLETED,2026-03-26 00:30:05,2026-03-26 00:30:10
PAY_001865,ORD_001865,INV_001865,CUST_001991,MERCH_0026,UPI,499.00,INR,COMPLETED,2026-02-01 18:08:35,2026-02-01 18:08:52
PAY_001866,ORD_001866,INV_001866,CUST_000094,MERCH_0050,CREDIT_CARD,2268.80,USD,COMPLETED,2026-01-20 07:46:10,2026-01-20 07:46:28
PAY_001867,ORD_001867,INV_001867,CUST_003959,MERCH_0085,CREDIT_CARD,467.75,EUR,COMPLETED,2026-02-12 14:45:59,2026-02-12 14:46:21
PAY_001868,ORD_001868,INV_001868,CUST_003955,MERCH_0054,ACH,27.25,USD,COMPLETED,2026-03-09 05:35:10,2026-03-09 05:35:14
PAY_001869,ORD_001869,INV_001869,CUST_003234,MERCH_0067,DEBIT_CARD,64.95,USD,COMPLETED,2026-02-24 19:01:29,2026-02-24 19:01:39
PAY_001870,ORD_001870,INV_001870,CUST_003172,MERCH_0021,CREDIT_CARD,343.99,USD,COMPLETED,2026-03-24 08:52:39,2026-03-24 08:52:56
PAY_001871,ORD_001871,INV_001871,CUST_000683,MERCH_0079,DEBIT_CARD,317.99,USD,COMPLETED,2026-02-09 07:02:44,2026-02-09 07:02:47
PAY_001872,ORD_001872,INV_001872,CUST_004625,MERCH_0005,CREDIT_CARD,31.00,EUR,COMPLETED,2026-03-12 04:07:57,2026-03-12 04:08:21
PAY_001873,ORD_001873,INV_001873,CUST_004525,MERCH_0016,CREDIT_CARD,33.49,EUR,COMPLETED,2026-01-08 01:08:03,2026-01-08 01:08:20
PAY_001874,ORD_001874,INV_001874,CUST_002721,MERCH_0016,CREDIT_CARD,9999.00,INR,COMPLETED,2026-03-31 21:03:10,2026-03-31 21:03:25
PAY_001875,ORD_001875,INV_001875,CUST_000029,MERCH_0052,CREDIT_CARD,106.49,GBP,COMPLETED,2026-01-14 23:36:42,2026-01-14 23:37:01
PAY_001876,ORD_001876,INV_001876,CUST_000086,MERCH_0066,CREDIT_CARD,62.75,EUR,COMPLETED,2026-01-15 01:52:09,2026-01-15 01:52:36
PAY_001877,ORD_001877,INV_001877,CUST_000678,MERCH_0088,CREDIT_CARD,415.99,GBP,COMPLETED,2026-01-01 17:55:49,2026-01-01 17:56:07
PAY_001878,ORD_001878,INV_001878,CUST_004702,MERCH_0049,CREDIT_CARD,35.49,EUR,COMPLETED,2026-01-22 11:12:46,2026-01-22 11:12:58
PAY_001879,ORD_001879,INV_001879,CUST_000711,MERCH_0025,DEBIT_CARD,574.99,USD,COMPLETED,2026-02-25 19:21:28,2026-02-25 19:21:31
PAY_001880,ORD_001880,INV_001880,CUST_000819,MERCH_0059,CREDIT_CARD,760.49,EUR,COMPLETED,2026-02-18 04:15:54,2026-02-18 04:16:08
PAY_001881,ORD_001881,INV_001881,CUST_004696,MERCH_0008,ACH,63.50,USD,COMPLETED,2026-01-30 19:07:27,2026-01-30 19:07:32
PAY_001882,ORD_001882,INV_001882,CUST_004549,MERCH_0030,DEBIT_CARD,64.75,USD,COMPLETED,2026-02-27 16:11:23,2026-02-27 16:11:29
PAY_001883,ORD_001883,INV_001883,CUST_003808,MERCH_0059,UPI,299.00,INR,COMPLETED,2026-03-26 09:09:21,2026-03-26 09:09:32
PAY_001884,ORD_001884,INV_001884,CUST_001911,MERCH_0087,ACH,126.80,USD,COMPLETED,2026-03-24 03:46:11,2026-03-24 03:46:19
PAY_001885,ORD_001885,INV_001885,CUST_003697,MERCH_0093,CREDIT_CARD,2044.95,EUR,COMPLETED,2026-02-02 16:43:03,2026-02-02 16:43:06
PAY_001886,ORD_001886,INV_001886,CUST_003595,MERCH_0090,CREDIT_CARD,433.49,CAD,COMPLETED,2026-03-12 18:12:55,2026-03-12 18:13:25
PAY_001887,ORD_001887,INV_001887,CUST_003963,MERCH_0021,CREDIT_CARD,387.99,USD,COMPLETED,2026-01-06 07:55:14,2026-01-06 07:55:30
PAY_001888,ORD_001888,INV_001888,CUST_003966,MERCH_0007,CREDIT_CARD,72.25,EUR,COMPLETED,2026-02-26 06:28:51,2026-02-26 06:29:15
PAY_001889,ORD_001889,INV_001889,CUST_001228,MERCH_0060,CREDIT_CARD,64.80,USD,COMPLETED,2026-02-20 00:25:53,2026-02-20 00:26:02
PAY_001890,ORD_001890,INV_001890,CUST_000203,MERCH_0088,CREDIT_CARD,345.00,CAD,COMPLETED,2026-03-15 22:45:41,2026-03-15 22:46:00
PAY_001891,ORD_001891,INV_001891,CUST_004835,MERCH_0049,CREDIT_CARD,3313.50,EUR,COMPLETED,2026-03-13 02:29:32,2026-03-13 02:29:48
PAY_001892_DUP,ORD_001892,INV_001892,CUST_004489,MERCH_0053,DEBIT_CARD,2519.80,USD,COMPLETED,2026-02-16 13:59:54,2026-02-16 14:00:13
PAY_001892,ORD_001892,INV_001892,CUST_004489,MERCH_0053,DEBIT_CARD,2519.80,USD,COMPLETED,2026-02-16 13:59:39,2026-02-16 13:59:53
PAY_001893,ORD_001893,INV_001893,CUST_004666,MERCH_0027,CREDIT_CARD,78.50,GBP,COMPLETED,2026-02-25 04:32:50,2026-02-25 04:32:58
PAY_001895,ORD_001895,INV_001895,CUST_000267,MERCH_0085,CREDIT_CARD,35.50,GBP,COMPLETED,2026-02-09 20:04:04,2026-02-09 20:04:28
