internal_payment_id,merchant_order_id,occurred_at,gross_amount,currency,payment_status,payment_method,synthetic_customer_reference
SYNTH-INT-002287,SYNTH-ORDER-002287,2026-01-24T15:00:28Z,1798.71,USD,CAPTURED,WALLET_SYNTHETIC,SYNTH-CUSTOMER-002287
SYNTH-INT-002288,SYNTH-ORDER-002288,2026-01-25T16:58:02Z,1308.93,USD,CAPTURED,TRANSFER_SYNTHETIC,SYNTH-CUSTOMER-002288
SYNTH-INT-002289,SYNTH-ORDER-002289,2026-01-26T20:03:47Z,1769.04,USD,CAPTURED,CARD_SYNTHETIC,SYNTH-CUSTOMER-002289
SYNTH-INT-002290,SYNTH-ORDER-002290,2026-01-27T21:21:51Z,1191.52,EUR,CAPTURED,WALLET_SYNTHETIC,SYNTH-CUSTOMER-002290
SYNTH-INT-002291,SYNTH-ORDER-002291,2026-01-28T23:44:29Z,1577.40,GBP,PARTIALLY_REFUNDED,TRANSFER_SYNTHETIC,SYNTH-CUSTOMER-002291
SYNTH-INT-002292,SYNTH-ORDER-002292,2026-01-29T02:41:53Z,2309.97,USD,CAPTURED,CARD_SYNTHETIC,SYNTH-CUSTOMER-002292
SYNTH-INT-002293,SYNTH-ORDER-002293,2026-01-30T04:25:07Z,1347.24,USD,CAPTURED,WALLET_SYNTHETIC,SYNTH-CUSTOMER-002293
SYNTH-INT-002294,SYNTH-ORDER-002294,2026-01-31T06:14:00Z,1747.10,USD,CAPTURED,TRANSFER_SYNTHETIC,SYNTH-CUSTOMER-002294
SYNTH-INT-002295,SYNTH-ORDER-002295,2026-01-01T08:41:52Z,1380.38,USD,CAPTURED,CARD_SYNTHETIC,SYNTH-CUSTOMER-002295
SYNTH-INT-002296,SYNTH-ORDER-002296,2026-01-02T11:15:22Z,926.67,USD,CAPTURED,WALLET_SYNTHETIC,SYNTH-CUSTOMER-002296
SYNTH-INT-002297,SYNTH-ORDER-002297,2026-01-03T13:32:51Z,2302.80,USD,CAPTURED,TRANSFER_SYNTHETIC,SYNTH-CUSTOMER-002297
SYNTH-INT-002298,SYNTH-ORDER-002298,2026-01-04T15:44:01Z,110.27,USD,CAPTURED,CARD_SYNTHETIC,SYNTH-CUSTOMER-002298
SYNTH-INT-002299,SYNTH-ORDER-002299,2026-01-05T17:17:57Z,706.06,USD,CAPTURED,WALLET_SYNTHETIC,SYNTH-CUSTOMER-002299
SYNTH-INT-002300,SYNTH-ORDER-002300,2026-01-06T19:41:27Z,992.46,EUR,CAPTURED,TRANSFER_SYNTHETIC,SYNTH-CUSTOMER-002300
SYNTH-INT-002301,SYNTH-ORDER-002301,2026-01-07T21:56:12Z,303.42,GBP,CAPTURED,CARD_SYNTHETIC,SYNTH-CUSTOMER-002301
SYNTH-INT-002302,SYNTH-ORDER-002302,2026-01-08T00:26:50Z,850.97,USD,CAPTURED,WALLET_SYNTHETIC,SYNTH-CUSTOMER-002302
SYNTH-INT-002303,SYNTH-ORDER-002303,2026-01-09T02:20:30Z,884.09,USD,CAPTURED,TRANSFER_SYNTHETIC,SYNTH-CUSTOMER-002303
SYNTH-INT-002304,SYNTH-ORDER-002304,2026-01-10T05:04:38Z,2354.51,USD,CAPTURED,CARD_SYNTHETIC,SYNTH-CUSTOMER-002304
SYNTH-INT-002305,SYNTH-ORDER-002305,2026-01-11T07:20:21Z,1514.26,USD,CAPTURED,WALLET_SYNTHETIC,SYNTH-CUSTOMER-002305
SYNTH-INT-002306,SYNTH-ORDER-002306,2026-01-12T08:51:33Z,706.08,USD,CAPTURED,TRANSFER_SYNTHETIC,SYNTH-CUSTOMER-002306
SYNTH-INT-002307,SYNTH-ORDER-002307,2026-01-13T11:38:51Z,1470.36,USD,CAPTURED,CARD_SYNTHETIC,SYNTH-CUSTOMER-002307
SYNTH-INT-002308,SYNTH-ORDER-002308,2026-01-14T13:48:58Z,2242.41,USD,CAPTURED,WALLET_SYNTHETIC,SYNTH-CUSTOMER-002308
SYNTH-INT-002309,SYNTH-ORDER-002309,2026-01-15T15:50:46Z,1927.23,USD,CAPTURED,TRANSFER_SYNTHETIC,SYNTH-CUSTOMER-002309
SYNTH-INT-002310,SYNTH-ORDER-002310,2026-01-16T18:08:31Z,1340.27,EUR,CAPTURED,CARD_SYNTHETIC,SYNTH-CUSTOMER-002310
SYNTH-INT-002311,SYNTH-ORDER-002311,2026-01-17T20:16:03Z,292.26,GBP,CAPTURED,WALLET_SYNTHETIC,SYNTH-CUSTOMER-002311
SYNTH-INT-002312,SYNTH-ORDER-002312,2026-01-18T22:16:09Z,1503.20,USD,CAPTURED,TRANSFER_SYNTHETIC,SYNTH-CUSTOMER-002312
SYNTH-INT-002313,SYNTH-ORDER-002313,2026-01-19T00:44:59Z,1931.97,USD,CAPTURED,CARD_SYNTHETIC,SYNTH-CUSTOMER-002313
SYNTH-INT-002314,SYNTH-ORDER-002314,2026-01-20T02:53:17Z,419.96,USD,CAPTURED,WALLET_SYNTHETIC,SYNTH-CUSTOMER-002314
SYNTH-INT-002315,SYNTH-ORDER-002315,2026-01-21T05:14:59Z,361.93,USD,CAPTURED,TRANSFER_SYNTHETIC,SYNTH-CUSTOMER-002315
SYNTH-INT-002316,SYNTH-ORDER-002316,2026-01-22T06:44:31Z,1593.25,USD,CAPTURED,CARD_SYNTHETIC,SYNTH-CUSTOMER-002316
SYNTH-INT-002317,SYNTH-ORDER-002317,2026-01-23T09:42:03Z,380.34,USD,CAPTURED,WALLET_SYNTHETIC,SYNTH-CUSTOMER-002317
SYNTH-INT-002318,SYNTH-ORDER-002318,2026-01-24T11:43:21Z,1909.88,USD,CAPTURED,TRANSFER_SYNTHETIC,SYNTH-CUSTOMER-002318
SYNTH-INT-002319,SYNTH-ORDER-002319,2026-01-25T13:39:33Z,1643.32,USD,CAPTURED,CARD_SYNTHETIC,SYNTH-CUSTOMER-002319
SYNTH-INT-002320,SYNTH-ORDER-002320,2026-01-26T16:02:15Z,1050.44,EUR,CAPTURED,WALLET_SYNTHETIC,SYNTH-CUSTOMER-002320
SYNTH-INT-002321,SYNTH-ORDER-002321,2026-01-27T17:40:11Z,2110.48,GBP,CAPTURED,TRANSFER_SYNTHETIC,SYNTH-CUSTOMER-002321
SYNTH-INT-002322,SYNTH-ORDER-002322,2026-01-28T20:18:27Z,747.55,USD,CAPTURED,CARD_SYNTHETIC,SYNTH-CUSTOMER-002322
SYNTH-INT-002323,SYNTH-ORDER-002323,2026-01-29T22:39:03Z,1421.95,USD,CAPTURED,WALLET_SYNTHETIC,SYNTH-CUSTOMER-002323
SYNTH-INT-002324,SYNTH-ORDER-002324,2026-01-30T00:59:56Z,845.87,USD,CAPTURED,TRANSFER_SYNTHETIC,SYNTH-CUSTOMER-002324
SYNTH-INT-002325,SYNTH-ORDER-002325,2026-01-31T03:11:38Z,1966.92,USD,CAPTURED,CARD_SYNTHETIC,SYNTH-CUSTOMER-002325
SYNTH-INT-002326,SYNTH-ORDER-002326,2026-01-01T04:41:36Z,2443.03,USD,CAPTURED,WALLET_SYNTHETIC,SYNTH-CUSTOMER-002326
SYNTH-INT-002327,SYNTH-ORDER-002327,2026-01-02T06:58:42Z,435.92,USD,CAPTURED,TRANSFER_SYNTHETIC,SYNTH-CUSTOMER-002327
SYNTH-INT-002328,SYNTH-ORDER-002328,2026-01-03T09:52:32Z,1401.54,USD,CAPTURED,CARD_SYNTHETIC,SYNTH-CUSTOMER-002328
SYNTH-INT-002329,SYNTH-ORDER-002329,2026-01-04T11:10:25Z,2304.19,USD,CAPTURED,WALLET_SYNTHETIC,SYNTH-CUSTOMER-002329
SYNTH-INT-002330,SYNTH-ORDER-002330,2026-01-05T13:38:04Z,328.87,EUR,CAPTURED,TRANSFER_SYNTHETIC,SYNTH-CUSTOMER-002330
SYNTH-INT-002331,SYNTH-ORDER-002331,2026-01-06T15:43:53Z,1440.68,GBP,CAPTURED,CARD_SYNTHETIC,SYNTH-CUSTOMER-002331
SYNTH-INT-002332,SYNTH-ORDER-002332,2026-01-07T18:25:47Z,1468.92,USD,CAPTURED,WALLET_SYNTHETIC,SYNTH-CUSTOMER-002332
SYNTH-INT-002333,SYNTH-ORDER-002333,2026-01-08T20:41:48Z,1303.35,USD,CAPTURED,TRANSFER_SYNTHETIC,SYNTH-CUSTOMER-002333
SYNTH-INT-002334,SYNTH-ORDER-002334,2026-01-09T22:53:02Z,993.08,USD,CAPTURED,CARD_SYNTHETIC,SYNTH-CUSTOMER-002334
SYNTH-INT-002335,SYNTH-ORDER-002335,2026-01-10T00:40:47Z,697.41,USD,CAPTURED,WALLET_SYNTHETIC,SYNTH-CUSTOMER-002335
SYNTH-INT-002336,SYNTH-ORDER-002336,2026-01-11T02:58:31Z,567.82,USD,CAPTURED,TRANSFER_SYNTHETIC,SYNTH-CUSTOMER-002336
SYNTH-INT-002337,SYNTH-ORDER-002337,2026-01-12T05:10:38Z,1666.57,USD,CAPTURED,CARD_SYNTHETIC,SYNTH-CUSTOMER-002337
SYNTH-INT-002338,SYNTH-ORDER-002338,2026-01-13T07:50:42Z,1337.40,USD,CAPTURED,WALLET_SYNTHETIC,SYNTH-CUSTOMER-002338
SYNTH-INT-002339,SYNTH-ORDER-002339,2026-01-14T09:29:52Z,1660.14,USD,CAPTURED,TRANSFER_SYNTHETIC,SYNTH-CUSTOMER-002339
SYNTH-INT-002340,SYNTH-ORDER-002340,2026-01-15T11:28:57Z,1172.63,EUR,CAPTURED,CARD_SYNTHETIC,SYNTH-CUSTOMER-002340
SYNTH-INT-002341,SYNTH-ORDER-002341,2026-01-16T13:35:18Z,210.88,GBP,CAPTURED,WALLET_SYNTHETIC,SYNTH-CUSTOMER-002341
SYNTH-INT-002342,SYNTH-ORDER-002342,2026-01-17T15:52:02Z,238.99,USD,CAPTURED,TRANSFER_SYNTHETIC,SYNTH-CUSTOMER-002342
SYNTH-INT-002343,SYNTH-ORDER-002343,2026-01-18T18:02:57Z,1571.12,USD,CAPTURED,CARD_SYNTHETIC,SYNTH-CUSTOMER-002343
SYNTH-INT-002344,SYNTH-ORDER-002344,2026-01-19T20:14:56Z,2390.76,USD,CAPTURED,WALLET_SYNTHETIC,SYNTH-CUSTOMER-002344
SYNTH-INT-002345,SYNTH-ORDER-002345,2026-01-20T22:30:52Z,896.83,USD,CAPTURED,TRANSFER_SYNTHETIC,SYNTH-CUSTOMER-002345
SYNTH-INT-002346,SYNTH-ORDER-002346,2026-01-21T01:02:23Z,1630.84,USD,CAPTURED,CARD_SYNTHETIC,SYNTH-CUSTOMER-002346
SYNTH-INT-002347,SYNTH-ORDER-002347,2026-01-22T03:02:56Z,233.90,USD,CAPTURED,WALLET_SYNTHETIC,SYNTH-CUSTOMER-002347
SYNTH-INT-002348,SYNTH-ORDER-002348,2026-01-23T05:09:32Z,1269.19,USD,CAPTURED,TRANSFER_SYNTHETIC,SYNTH-CUSTOMER-002348
SYNTH-INT-002349,SYNTH-ORDER-002349,2026-01-24T07:38:01Z,2096.62,USD,CAPTURED,CARD_SYNTHETIC,SYNTH-CUSTOMER-002349
SYNTH-INT-002350,SYNTH-ORDER-002350,2026-01-25T10:04:52Z,2216.22,EUR,CAPTURED,WALLET_SYNTHETIC,SYNTH-CUSTOMER-002350
SYNTH-INT-002351,SYNTH-ORDER-002351,2026-01-26T11:50:23Z,2398.76,GBP,CAPTURED,TRANSFER_SYNTHETIC,SYNTH-CUSTOMER-002351
SYNTH-INT-002352,SYNTH-ORDER-002352,2026-01-27T13:56:56Z,1119.01,USD,CAPTURED,CARD_SYNTHETIC,SYNTH-CUSTOMER-002352
SYNTH-INT-002353,SYNTH-ORDER-002353,2026-01-28T16:21:58Z,1621.27,USD,CAPTURED,WALLET_SYNTHETIC,SYNTH-CUSTOMER-002353
SYNTH-INT-002354,SYNTH-ORDER-002354,2026-01-29T18:47:07Z,1301.35,USD,CAPTURED,TRANSFER_SYNTHETIC,SYNTH-CUSTOMER-002354
SYNTH-INT-002355,SYNTH-ORDER-002355,2026-01-30T21:14:48Z,513.35,USD,CAPTURED,CARD_SYNTHETIC,SYNTH-CUSTOMER-002355
SYNTH-INT-002356,SYNTH-ORDER-002356,2026-01-31T22:36:03Z,12.20,USD,CAPTURED,WALLET_SYNTHETIC,SYNTH-CUSTOMER-002356
SYNTH-INT-002357,SYNTH-ORDER-002357,2026-01-01T01:00:07Z,639.19,USD,CAPTURED,TRANSFER_SYNTHETIC,SYNTH-CUSTOMER-002357
SYNTH-INT-002358,SYNTH-ORDER-002358,2026-01-02T03:10:15Z,983.39,USD,CAPTURED,CARD_SYNTHETIC,SYNTH-CUSTOMER-002358
SYNTH-INT-002359,SYNTH-ORDER-002359,2026-01-03T05:47:56Z,1979.50,USD,CAPTURED,WALLET_SYNTHETIC,SYNTH-CUSTOMER-002359
SYNTH-INT-002360,SYNTH-ORDER-002360,2026-01-04T08:02:46Z,106.67,EUR,CAPTURED,TRANSFER_SYNTHETIC,SYNTH-CUSTOMER-002360
SYNTH-INT-002361,SYNTH-ORDER-002361,2026-01-05T10:14:42Z,299.91,GBP,CAPTURED,CARD_SYNTHETIC,SYNTH-CUSTOMER-002361
SYNTH-INT-002362,SYNTH-ORDER-002362,2026-01-06T12:40:35Z,2454.06,USD,CAPTURED,WALLET_SYNTHETIC,SYNTH-CUSTOMER-002362
SYNTH-INT-002363,SYNTH-ORDER-002363,2026-01-07T14:30:27Z,278.45,USD,CAPTURED,TRANSFER_SYNTHETIC,SYNTH-CUSTOMER-002363
SYNTH-INT-002364,SYNTH-ORDER-002364,2026-01-08T16:57:46Z,1439.50,USD,REFUNDED,CARD_SYNTHETIC,SYNTH-CUSTOMER-002364
SYNTH-INT-002365,SYNTH-ORDER-002365,2026-01-09T19:02:15Z,486.82,USD,CAPTURED,WALLET_SYNTHETIC,SYNTH-CUSTOMER-002365
SYNTH-INT-002366,SYNTH-ORDER-002366,2026-01-10T20:40:57Z,100.09,USD,CAPTURED,TRANSFER_SYNTHETIC,SYNTH-CUSTOMER-002366
SYNTH-INT-002367,SYNTH-ORDER-002367,2026-01-11T23:41:59Z,514.24,USD,CAPTURED,CARD_SYNTHETIC,SYNTH-CUSTOMER-002367
SYNTH-INT-002368,SYNTH-ORDER-002368,2026-01-12T01:18:29Z,1229.09,USD,CAPTURED,WALLET_SYNTHETIC,SYNTH-CUSTOMER-002368
SYNTH-INT-002369,SYNTH-ORDER-002369,2026-01-13T03:20:42Z,1013.49,USD,CAPTURED,TRANSFER_SYNTHETIC,SYNTH-CUSTOMER-002369
SYNTH-INT-002370,SYNTH-ORDER-002370,2026-01-14T05:30:04Z,77.49,EUR,CAPTURED,CARD_SYNTHETIC,SYNTH-CUSTOMER-002370
SYNTH-INT-002371,SYNTH-ORDER-002371,2026-01-15T08:04:35Z,2249.76,GBP,PARTIALLY_REFUNDED,WALLET_SYNTHETIC,SYNTH-CUSTOMER-002371
SYNTH-INT-002372,SYNTH-ORDER-002372,2026-01-16T10:24:56Z,705.71,USD,CAPTURED,TRANSFER_SYNTHETIC,SYNTH-CUSTOMER-002372
SYNTH-INT-002373,SYNTH-ORDER-002373,2026-01-17T12:17:35Z,303.71,USD,CAPTURED,CARD_SYNTHETIC,SYNTH-CUSTOMER-002373
SYNTH-INT-002374,SYNTH-ORDER-002374,2026-01-18T14:40:22Z,70.09,USD,CAPTURED,WALLET_SYNTHETIC,SYNTH-CUSTOMER-002374
SYNTH-INT-002375,SYNTH-ORDER-002375,2026-01-19T16:36:45Z,272.45,USD,CAPTURED,TRANSFER_SYNTHETIC,SYNTH-CUSTOMER-002375
SYNTH-INT-002376,SYNTH-ORDER-002376,2026-01-20T19:23:16Z,432.02,USD,CAPTURED,CARD_SYNTHETIC,SYNTH-CUSTOMER-002376
SYNTH-INT-002377,SYNTH-ORDER-002377,2026-01-21T21:05:32Z,2115.06,USD,CAPTURED,WALLET_SYNTHETIC,SYNTH-CUSTOMER-002377
SYNTH-INT-002378,SYNTH-ORDER-002378,2026-01-22T23:35:44Z,274.80,USD,CAPTURED,TRANSFER_SYNTHETIC,SYNTH-CUSTOMER-002378
SYNTH-INT-002379,SYNTH-ORDER-002379,2026-01-23T01:22:34Z,2412.59,USD,CAPTURED,CARD_SYNTHETIC,SYNTH-CUSTOMER-002379
SYNTH-INT-002380,SYNTH-ORDER-002380,2026-01-24T04:12:38Z,456.57,EUR,CAPTURED,WALLET_SYNTHETIC,SYNTH-CUSTOMER-002380
SYNTH-INT-002381,SYNTH-ORDER-002381,2026-01-25T05:48:11Z,326.40,GBP,CAPTURED,TRANSFER_SYNTHETIC,SYNTH-CUSTOMER-002381
SYNTH-INT-002382,SYNTH-ORDER-002382,2026-01-26T07:48:52Z,863.87,USD,CAPTURED,CARD_SYNTHETIC,SYNTH-CUSTOMER-002382
SYNTH-INT-002383,SYNTH-ORDER-002383,2026-01-27T10:32:26Z,355.56,USD,CAPTURED,WALLET_SYNTHETIC,SYNTH-CUSTOMER-002383
SYNTH-INT-002384,SYNTH-ORDER-002384,2026-01-28T12:41:58Z,1711.69,USD,CAPTURED,TRANSFER_SYNTHETIC,SYNTH-CUSTOMER-002384
SYNTH-INT-002385,SYNTH-ORDER-002385,2026-01-29T14:36:42Z,283.14,USD,CAPTURED,CARD_SYNTHETIC,SYNTH-CUSTOMER-002385
SYNTH-INT-002386,SYNTH-ORDER-002386,2026-01-30T17:10:58Z,571.27,USD,CAPTURED,WALLET_SYNTHETIC,SYNTH-CUSTOMER-002386
SYNTH-INT-002387,SYNTH-ORDER-002387,2026-01-31T18:53:16Z,756.25,USD,CAPTURED,TRANSFER_SYNTHETIC,SYNTH-CUSTOMER-002387
SYNTH-INT-002388,SYNTH-ORDER-002388,2026-01-01T21:43:24Z,2354.37,USD,CAPTURED,CARD_SYNTHETIC,SYNTH-CUSTOMER-002388
SYNTH-INT-002389,SYNTH-ORDER-002389,2026-01-02T23:40:35Z,560.63,USD,CAPTURED,WALLET_SYNTHETIC,SYNTH-CUSTOMER-002389
SYNTH-INT-002390,SYNTH-ORDER-002390,2026-01-03T02:01:20Z,1222.78,EUR,CAPTURED,TRANSFER_SYNTHETIC,SYNTH-CUSTOMER-002390
SYNTH-INT-002391,SYNTH-ORDER-002391,2026-01-04T03:32:39Z,1205.08,GBP,CAPTURED,CARD_SYNTHETIC,SYNTH-CUSTOMER-002391
SYNTH-INT-002392,SYNTH-ORDER-002392,2026-01-05T05:51:56Z,99.89,USD,CAPTURED,WALLET_SYNTHETIC,SYNTH-CUSTOMER-002392
SYNTH-INT-002393,SYNTH-ORDER-002393,2026-01-06T08:03:03Z,1971.12,USD,CAPTURED,TRANSFER_SYNTHETIC,SYNTH-CUSTOMER-002393
SYNTH-INT-002394,SYNTH-ORDER-002394,2026-01-07T10:51:06Z,2124.12,USD,CAPTURED,CARD_SYNTHETIC,SYNTH-CUSTOMER-002394
SYNTH-INT-002395,SYNTH-ORDER-002395,2026-01-08T13:10:25Z,1717.67,USD,CAPTURED,WALLET_SYNTHETIC,SYNTH-CUSTOMER-002395
SYNTH-INT-002396,SYNTH-ORDER-002396,2026-01-09T15:02:39Z,801.95,USD,CAPTURED,TRANSFER_SYNTHETIC,SYNTH-CUSTOMER-002396
SYNTH-INT-002397,SYNTH-ORDER-002397,2026-01-10T17:20:21Z,558.56,USD,CAPTURED,CARD_SYNTHETIC,SYNTH-CUSTOMER-002397
SYNTH-INT-002398,SYNTH-ORDER-002398,2026-01-11T19:22:23Z,1194.95,USD,CAPTURED,WALLET_SYNTHETIC,SYNTH-CUSTOMER-002398
SYNTH-INT-002399,SYNTH-ORDER-002399,2026-01-12T21:54:14Z,200.36,USD,CAPTURED,TRANSFER_SYNTHETIC,SYNTH-CUSTOMER-002399
SYNTH-INT-002400,SYNTH-ORDER-002400,2026-01-13T00:05:50Z,1505.52,EUR,CAPTURED,CARD_SYNTHETIC,SYNTH-CUSTOMER-002400
SYNTH-INT-002401,SYNTH-ORDER-002401,2026-01-14T01:48:51Z,1201.30,GBP,CAPTURED,WALLET_SYNTHETIC,SYNTH-CUSTOMER-002401
SYNTH-INT-002402,SYNTH-ORDER-002402,2026-01-15T03:57:16Z,1217.83,USD,CAPTURED,TRANSFER_SYNTHETIC,SYNTH-CUSTOMER-002402
SYNTH-INT-002403,SYNTH-ORDER-002403,2026-01-16T06:21:30Z,657.30,USD,CAPTURED,CARD_SYNTHETIC,SYNTH-CUSTOMER-002403
SYNTH-INT-002404,SYNTH-ORDER-002404,2026-01-17T08:09:30Z,144.28,USD,CAPTURED,WALLET_SYNTHETIC,SYNTH-CUSTOMER-002404
SYNTH-INT-002405,SYNTH-ORDER-002405,2026-01-18T10:56:36Z,1117.31,USD,CAPTURED,TRANSFER_SYNTHETIC,SYNTH-CUSTOMER-002405
SYNTH-INT-002406,SYNTH-ORDER-002406,2026-01-19T13:26:08Z,1901.69,USD,CAPTURED,CARD_SYNTHETIC,SYNTH-CUSTOMER-002406
SYNTH-INT-002407,SYNTH-ORDER-002407,2026-01-20T14:51:01Z,1513.23,USD,CAPTURED,WALLET_SYNTHETIC,SYNTH-CUSTOMER-002407
SYNTH-INT-002408,SYNTH-ORDER-002408,2026-01-21T17:35:54Z,1250.48,USD,CAPTURED,TRANSFER_SYNTHETIC,SYNTH-CUSTOMER-002408
SYNTH-INT-002409,SYNTH-ORDER-002409,2026-01-22T20:00:33Z,2396.43,USD,CAPTURED,CARD_SYNTHETIC,SYNTH-CUSTOMER-002409
SYNTH-INT-002410,SYNTH-ORDER-002410,2026-01-23T22:05:47Z,903.17,EUR,CAPTURED,WALLET_SYNTHETIC,SYNTH-CUSTOMER-002410
SYNTH-INT-002411,SYNTH-ORDER-002411,2026-01-24T00:10:02Z,1396.32,GBP,CAPTURED,TRANSFER_SYNTHETIC,SYNTH-CUSTOMER-002411
SYNTH-INT-002412,SYNTH-ORDER-002412,2026-01-25T02:20:00Z,170.94,USD,CAPTURED,CARD_SYNTHETIC,SYNTH-CUSTOMER-002412
SYNTH-INT-002413,SYNTH-ORDER-002413,2026-01-26T04:18:07Z,2248.44,USD,CAPTURED,WALLET_SYNTHETIC,SYNTH-CUSTOMER-002413
SYNTH-INT-002414,SYNTH-ORDER-002414,2026-01-27T06:29:28Z,1634.03,USD,CAPTURED,TRANSFER_SYNTHETIC,SYNTH-CUSTOMER-002414
SYNTH-INT-002415,SYNTH-ORDER-002415,2026-01-28T09:17:59Z,1879.46,USD,CAPTURED,CARD_SYNTHETIC,SYNTH-CUSTOMER-002415
SYNTH-INT-002416,SYNTH-ORDER-002416,2026-01-29T11:11:51Z,1173.30,USD,CAPTURED,WALLET_SYNTHETIC,SYNTH-CUSTOMER-002416
SYNTH-INT-002417,SYNTH-ORDER-002417,2026-01-30T13:35:23Z,2444.68,USD,CAPTURED,TRANSFER_SYNTHETIC,SYNTH-CUSTOMER-002417
SYNTH-INT-002418,SYNTH-ORDER-002418,2026-01-31T15:38:57Z,2137.19,USD,CAPTURED,CARD_SYNTHETIC,SYNTH-CUSTOMER-002418
SYNTH-INT-002419,SYNTH-ORDER-002419,2026-01-01T17:57:51Z,1279.14,USD,CAPTURED,WALLET_SYNTHETIC,SYNTH-CUSTOMER-002419
SYNTH-INT-002420,SYNTH-ORDER-002420,2026-01-02T19:37:19Z,685.31,EUR,CAPTURED,TRANSFER_SYNTHETIC,SYNTH-CUSTOMER-002420
SYNTH-INT-002421,SYNTH-ORDER-002421,2026-01-03T21:50:12Z,2263.45,GBP,CAPTURED,CARD_SYNTHETIC,SYNTH-CUSTOMER-002421
SYNTH-INT-002422,SYNTH-ORDER-002422,2026-01-04T00:35:18Z,769.35,USD,CAPTURED,WALLET_SYNTHETIC,SYNTH-CUSTOMER-002422
SYNTH-INT-002423,SYNTH-ORDER-002423,2026-01-05T02:55:09Z,1406.95,USD,CAPTURED,TRANSFER_SYNTHETIC,SYNTH-CUSTOMER-002423
SYNTH-INT-002424,SYNTH-ORDER-002424,2026-01-06T04:32:49Z,1055.80,USD,CAPTURED,CARD_SYNTHETIC,SYNTH-CUSTOMER-002424
SYNTH-INT-002425,SYNTH-ORDER-002425,2026-01-07T06:40:36Z,428.08,USD,CAPTURED,WALLET_SYNTHETIC,SYNTH-CUSTOMER-002425
SYNTH-INT-002426,SYNTH-ORDER-002426,2026-01-08T09:03:03Z,1835.29,USD,CAPTURED,TRANSFER_SYNTHETIC,SYNTH-CUSTOMER-002426
SYNTH-INT-002427,SYNTH-ORDER-002427,2026-01-09T11:01:47Z,1680.59,USD,CAPTURED,CARD_SYNTHETIC,SYNTH-CUSTOMER-002427
SYNTH-INT-002428,SYNTH-ORDER-002428,2026-01-10T13:39:42Z,1114.00,USD,CAPTURED,WALLET_SYNTHETIC,SYNTH-CUSTOMER-002428
SYNTH-INT-002429,SYNTH-ORDER-002429,2026-01-11T15:32:19Z,2358.65,USD,CAPTURED,TRANSFER_SYNTHETIC,SYNTH-CUSTOMER-002429
SYNTH-INT-002430,SYNTH-ORDER-002430,2026-01-12T17:23:38Z,2025.19,EUR,CAPTURED,CARD_SYNTHETIC,SYNTH-CUSTOMER-002430
SYNTH-INT-002431,SYNTH-ORDER-002431,2026-01-13T19:51:26Z,1643.40,GBP,CAPTURED,WALLET_SYNTHETIC,SYNTH-CUSTOMER-002431
SYNTH-INT-002432,SYNTH-ORDER-002432,2026-01-14T21:51:37Z,2152.47,USD,CAPTURED,TRANSFER_SYNTHETIC,SYNTH-CUSTOMER-002432
SYNTH-INT-002433,SYNTH-ORDER-002433,2026-01-15T00:31:38Z,804.02,USD,CAPTURED,CARD_SYNTHETIC,SYNTH-CUSTOMER-002433
SYNTH-INT-002434,SYNTH-ORDER-002434,2026-01-16T02:31:27Z,838.40,USD,CAPTURED,WALLET_SYNTHETIC,SYNTH-CUSTOMER-002434
SYNTH-INT-002435,SYNTH-ORDER-002435,2026-01-17T05:02:58Z,92.56,USD,CAPTURED,TRANSFER_SYNTHETIC,SYNTH-CUSTOMER-002435
SYNTH-INT-002436,SYNTH-ORDER-002436,2026-01-18T07:09:41Z,1452.48,USD,CAPTURED,CARD_SYNTHETIC,SYNTH-CUSTOMER-002436
SYNTH-INT-002437,SYNTH-ORDER-002437,2026-01-19T09:20:04Z,1771.60,USD,CAPTURED,WALLET_SYNTHETIC,SYNTH-CUSTOMER-002437
SYNTH-INT-002438,SYNTH-ORDER-002438,2026-01-20T11:02:33Z,1548.51,USD,CAPTURED,TRANSFER_SYNTHETIC,SYNTH-CUSTOMER-002438
SYNTH-INT-002439,SYNTH-ORDER-002439,2026-01-21T13:52:16Z,1642.01,USD,CAPTURED,CARD_SYNTHETIC,SYNTH-CUSTOMER-002439
SYNTH-INT-002440,SYNTH-ORDER-002440,2026-01-22T15:22:12Z,1511.92,EUR,CAPTURED,WALLET_SYNTHETIC,SYNTH-CUSTOMER-002440
SYNTH-INT-002441,SYNTH-ORDER-002441,2026-01-23T18:25:45Z,642.13,GBP,CAPTURED,TRANSFER_SYNTHETIC,SYNTH-CUSTOMER-002441
SYNTH-INT-002442,SYNTH-ORDER-002442,2026-01-24T20:32:11Z,1464.92,USD,CAPTURED,CARD_SYNTHETIC,SYNTH-CUSTOMER-002442
SYNTH-INT-002443,SYNTH-ORDER-002443,2026-01-25T22:40:54Z,1198.47,USD,PARTIALLY_REFUNDED,WALLET_SYNTHETIC,SYNTH-CUSTOMER-002443
SYNTH-INT-002444,SYNTH-ORDER-002444,2026-01-26T00:11:56Z,1853.04,USD,CAPTURED,TRANSFER_SYNTHETIC,SYNTH-CUSTOMER-002444
SYNTH-INT-002445,SYNTH-ORDER-002445,2026-01-27T02:54:09Z,1815.76,USD,CAPTURED,CARD_SYNTHETIC,SYNTH-CUSTOMER-002445
