bank_entry_id,settlement_batch_id,booked_at,credited_amount,currency,bank_reference,description
SYNTH-BANK-000527,SYNTH-BATCH-GBP-2026-01-10-0002,2026-01-09T17:51:58Z,1689.84,GBP,SYNTH-BANK-REF-000527,Synthetic settlement for SYNTH-BATCH-GBP-2026-01-10-0002
SYNTH-BANK-000528,SYNTH-BATCH-GBP-2026-01-10-0003,2026-01-10T00:00:33Z,2176.08,GBP,SYNTH-BANK-REF-000528,Synthetic settlement for SYNTH-BATCH-GBP-2026-01-10-0003
SYNTH-BANK-000529,SYNTH-BATCH-GBP-2026-01-10-0004,2026-01-09T19:35:00Z,3365.33,GBP,SYNTH-BANK-REF-000529,Synthetic settlement for SYNTH-BATCH-GBP-2026-01-10-0004
SYNTH-BANK-000530,SYNTH-BATCH-GBP-2026-01-10-0005,2026-01-09T15:44:37Z,2929.18,GBP,SYNTH-BANK-REF-000530,Synthetic settlement for SYNTH-BATCH-GBP-2026-01-10-0005
SYNTH-BANK-000531,SYNTH-BATCH-GBP-2026-01-10-0006,2026-01-09T21:26:20Z,3639.60,GBP,SYNTH-BANK-REF-000531,Synthetic settlement for SYNTH-BATCH-GBP-2026-01-10-0006
SYNTH-BANK-000532,SYNTH-BATCH-GBP-2026-01-10-0007,2026-01-09T16:56:12Z,2013.74,GBP,SYNTH-BANK-REF-000532,Synthetic settlement for SYNTH-BATCH-GBP-2026-01-10-0007
SYNTH-BANK-000533,SYNTH-BATCH-GBP-2026-01-10-0008,2026-01-09T23:19:51Z,2958.53,GBP,SYNTH-BANK-REF-000533,Synthetic settlement for SYNTH-BATCH-GBP-2026-01-10-0008
SYNTH-BANK-000534,SYNTH-BATCH-GBP-2026-01-10-0009,2026-01-09T19:00:10Z,3906.76,GBP,SYNTH-BANK-REF-000534,Synthetic settlement for SYNTH-BATCH-GBP-2026-01-10-0009
SYNTH-BANK-000535,SYNTH-BATCH-GBP-2026-01-10-0010,2026-01-09T14:25:04Z,2888.19,GBP,SYNTH-BANK-REF-000535,Synthetic settlement for SYNTH-BATCH-GBP-2026-01-10-0010
SYNTH-BANK-000536,SYNTH-BATCH-GBP-2026-01-10-0011,2026-01-09T20:53:31Z,3511.29,GBP,SYNTH-BANK-REF-000536,Synthetic settlement for SYNTH-BATCH-GBP-2026-01-10-0011
SYNTH-BANK-000537,SYNTH-BATCH-GBP-2026-01-10-0012,2026-01-09T15:50:24Z,1270.91,GBP,SYNTH-BANK-REF-000537,Synthetic settlement for SYNTH-BATCH-GBP-2026-01-10-0012
SYNTH-BANK-000538,SYNTH-BATCH-GBP-2026-01-11-0000,2026-01-10T22:56:33Z,1567.87,GBP,SYNTH-BANK-REF-000538,Synthetic settlement for SYNTH-BATCH-GBP-2026-01-11-0000
SYNTH-BANK-000539,SYNTH-BATCH-GBP-2026-01-11-0001,2026-01-10T18:58:51Z,2305.43,GBP,SYNTH-BANK-REF-000539,Synthetic settlement for SYNTH-BATCH-GBP-2026-01-11-0001
SYNTH-BANK-000540,SYNTH-BATCH-GBP-2026-01-11-0002,2026-01-10T14:04:39Z,2483.31,GBP,SYNTH-BANK-REF-000540,Synthetic settlement for SYNTH-BATCH-GBP-2026-01-11-0002
SYNTH-BANK-000541,SYNTH-BATCH-GBP-2026-01-11-0003,2026-01-10T20:33:48Z,4315.31,GBP,SYNTH-BANK-REF-000541,Synthetic settlement for SYNTH-BATCH-GBP-2026-01-11-0003
SYNTH-BANK-000542,SYNTH-BATCH-GBP-2026-01-11-0004,2026-01-10T15:41:37Z,4025.72,GBP,SYNTH-BANK-REF-000542,Synthetic settlement for SYNTH-BATCH-GBP-2026-01-11-0004
SYNTH-BANK-000543,SYNTH-BATCH-GBP-2026-01-11-0005,2026-01-10T21:25:21Z,1717.14,GBP,SYNTH-BANK-REF-000543,Synthetic settlement for SYNTH-BATCH-GBP-2026-01-11-0005
SYNTH-BANK-000544,SYNTH-BATCH-GBP-2026-01-11-0006,2026-01-10T17:37:20Z,3121.89,GBP,SYNTH-BANK-REF-000544,Synthetic settlement for SYNTH-BATCH-GBP-2026-01-11-0006
SYNTH-BANK-000545,SYNTH-BATCH-GBP-2026-01-11-0007,2026-01-10T23:40:17Z,1600.75,GBP,SYNTH-BANK-REF-000545,Synthetic settlement for SYNTH-BATCH-GBP-2026-01-11-0007
SYNTH-BANK-000546,SYNTH-BATCH-GBP-2026-01-11-0008,2026-01-10T19:18:00Z,4650.62,GBP,SYNTH-BANK-REF-000546,Synthetic settlement for SYNTH-BATCH-GBP-2026-01-11-0008
SYNTH-BANK-000547,SYNTH-BATCH-GBP-2026-01-11-0009,2026-01-10T10:55:57Z,2838.89,GBP,SYNTH-BANK-REF-000547,Synthetic settlement for SYNTH-BATCH-GBP-2026-01-11-0009
SYNTH-BANK-000548,SYNTH-BATCH-GBP-2026-01-11-0010,2026-01-10T20:48:54Z,5243.42,GBP,SYNTH-BANK-REF-000548,Synthetic settlement for SYNTH-BATCH-GBP-2026-01-11-0010
SYNTH-BANK-000549,SYNTH-BATCH-GBP-2026-01-11-0011,2026-01-10T12:10:45Z,1819.49,GBP,SYNTH-BANK-REF-000549,Synthetic settlement for SYNTH-BATCH-GBP-2026-01-11-0011
SYNTH-BANK-000550,SYNTH-BATCH-GBP-2026-01-11-0012,2026-01-10T22:31:52Z,2854.68,GBP,SYNTH-BANK-REF-000550,Synthetic settlement for SYNTH-BATCH-GBP-2026-01-11-0012
SYNTH-BANK-000551,SYNTH-BATCH-GBP-2026-01-12-0000,2026-01-11T18:32:29Z,5883.57,GBP,SYNTH-BANK-REF-000551,Synthetic settlement for SYNTH-BATCH-GBP-2026-01-12-0000
SYNTH-BANK-000552,SYNTH-BATCH-GBP-2026-01-12-0001,2026-01-12T00:06:10Z,2576.79,GBP,SYNTH-BANK-REF-000552,Synthetic settlement for SYNTH-BATCH-GBP-2026-01-12-0001
SYNTH-BANK-000553,SYNTH-BATCH-GBP-2026-01-12-0002,2026-01-11T20:29:55Z,865.16,GBP,SYNTH-BANK-REF-000553,Synthetic settlement for SYNTH-BATCH-GBP-2026-01-12-0002
SYNTH-BANK-000554,SYNTH-BATCH-GBP-2026-01-12-0003,2026-01-11T12:05:02Z,2913.21,GBP,SYNTH-BANK-REF-000554,Synthetic settlement for SYNTH-BATCH-GBP-2026-01-12-0003
SYNTH-BANK-000555,SYNTH-BATCH-GBP-2026-01-12-0004,2026-01-11T21:35:36Z,2084.51,GBP,SYNTH-BANK-REF-000555,Synthetic settlement for SYNTH-BATCH-GBP-2026-01-12-0004
SYNTH-BANK-000556,SYNTH-BATCH-GBP-2026-01-12-0005,2026-01-11T13:27:20Z,2480.10,GBP,SYNTH-BANK-REF-000556,Synthetic settlement for SYNTH-BATCH-GBP-2026-01-12-0005
SYNTH-BANK-000557,SYNTH-BATCH-GBP-2026-01-12-0006,2026-01-11T23:05:38Z,3049.40,GBP,SYNTH-BANK-REF-000557,Synthetic settlement for SYNTH-BATCH-GBP-2026-01-12-0006
SYNTH-BANK-000558,SYNTH-BATCH-GBP-2026-01-12-0007,2026-01-11T15:03:13Z,3577.04,GBP,SYNTH-BANK-REF-000558,Synthetic settlement for SYNTH-BATCH-GBP-2026-01-12-0007
SYNTH-BANK-000559,SYNTH-BATCH-GBP-2026-01-12-0008,2026-01-11T21:13:35Z,4516.68,GBP,SYNTH-BANK-REF-000559,Synthetic settlement for SYNTH-BATCH-GBP-2026-01-12-0008
SYNTH-BANK-000560,SYNTH-BATCH-GBP-2026-01-12-0009,2026-01-11T16:31:21Z,2507.05,GBP,SYNTH-BANK-REF-000560,Synthetic settlement for SYNTH-BATCH-GBP-2026-01-12-0009
SYNTH-BANK-000561,SYNTH-BATCH-GBP-2026-01-12-0010,2026-01-11T22:30:44Z,4144.69,GBP,SYNTH-BANK-REF-000561,Synthetic settlement for SYNTH-BATCH-GBP-2026-01-12-0010
SYNTH-BANK-000562,SYNTH-BATCH-GBP-2026-01-12-0011,2026-01-11T18:26:00Z,1364.67,GBP,SYNTH-BANK-REF-000562,Synthetic settlement for SYNTH-BATCH-GBP-2026-01-12-0011
SYNTH-BANK-000563,SYNTH-BATCH-GBP-2026-01-12-0012,2026-01-11T14:02:27Z,957.24,GBP,SYNTH-BANK-REF-000563,Synthetic settlement for SYNTH-BATCH-GBP-2026-01-12-0012
SYNTH-BANK-000564,SYNTH-BATCH-GBP-2026-01-13-0000,2026-01-12T20:22:35Z,4862.67,GBP,SYNTH-BANK-REF-000564,Synthetic settlement for SYNTH-BATCH-GBP-2026-01-13-0000
SYNTH-BANK-000565,SYNTH-BATCH-GBP-2026-01-13-0001,2026-01-12T16:22:52Z,1462.74,GBP,SYNTH-BANK-REF-000565,Synthetic settlement for SYNTH-BATCH-GBP-2026-01-13-0001
SYNTH-BANK-000566,SYNTH-BATCH-GBP-2026-01-13-0002,2026-01-12T22:40:38Z,4523.65,GBP,SYNTH-BANK-REF-000566,Synthetic settlement for SYNTH-BATCH-GBP-2026-01-13-0002
SYNTH-BANK-000567,SYNTH-BATCH-GBP-2026-01-13-0003,2026-01-12T18:05:30Z,3131.16,GBP,SYNTH-BANK-REF-000567,Synthetic settlement for SYNTH-BATCH-GBP-2026-01-13-0003
SYNTH-BANK-000568,SYNTH-BATCH-GBP-2026-01-13-0004,2026-01-13T00:06:24Z,5232.87,GBP,SYNTH-BANK-REF-000568,Synthetic settlement for SYNTH-BATCH-GBP-2026-01-13-0004
SYNTH-BANK-000569,SYNTH-BATCH-GBP-2026-01-13-0005,2026-01-12T19:23:46Z,3132.29,GBP,SYNTH-BANK-REF-000569,Synthetic settlement for SYNTH-BATCH-GBP-2026-01-13-0005
SYNTH-BANK-000570,SYNTH-BATCH-GBP-2026-01-13-0006,2026-01-12T15:51:21Z,5122.88,GBP,SYNTH-BANK-REF-000570,Synthetic settlement for SYNTH-BATCH-GBP-2026-01-13-0006
SYNTH-BANK-000571,SYNTH-BATCH-GBP-2026-01-13-0007,2026-01-12T21:22:14Z,2365.88,GBP,SYNTH-BANK-REF-000571,Synthetic settlement for SYNTH-BATCH-GBP-2026-01-13-0007
SYNTH-BANK-000572,SYNTH-BATCH-GBP-2026-01-13-0008,2026-01-12T16:39:29Z,4758.76,GBP,SYNTH-BANK-REF-000572,Synthetic settlement for SYNTH-BATCH-GBP-2026-01-13-0008
SYNTH-BANK-000573,SYNTH-BATCH-GBP-2026-01-13-0009,2026-01-12T22:58:37Z,3748.01,GBP,SYNTH-BANK-REF-000573,Synthetic settlement for SYNTH-BATCH-GBP-2026-01-13-0009
SYNTH-BANK-000574,SYNTH-BATCH-GBP-2026-01-13-0010,2026-01-12T18:47:08Z,3218.38,GBP,SYNTH-BANK-REF-000574,Synthetic settlement for SYNTH-BATCH-GBP-2026-01-13-0010
SYNTH-BANK-000575,SYNTH-BATCH-GBP-2026-01-13-0011,2026-01-12T14:30:28Z,1597.42,GBP,SYNTH-BANK-REF-000575,Synthetic settlement for SYNTH-BATCH-GBP-2026-01-13-0011
SYNTH-BANK-000576,SYNTH-BATCH-GBP-2026-01-13-0012,2026-01-12T20:36:48Z,4833.56,GBP,SYNTH-BANK-REF-000576,Synthetic settlement for SYNTH-BATCH-GBP-2026-01-13-0012
SYNTH-BANK-000577,SYNTH-BATCH-GBP-2026-01-14-0000,2026-01-13T16:43:34Z,1980.48,GBP,SYNTH-BANK-REF-000577,Synthetic settlement for SYNTH-BATCH-GBP-2026-01-14-0000
SYNTH-BANK-000578,SYNTH-BATCH-GBP-2026-01-14-0001,2026-01-13T22:19:23Z,2880.34,GBP,SYNTH-BANK-REF-000578,Synthetic settlement for SYNTH-BATCH-GBP-2026-01-14-0001
SYNTH-BANK-000579,SYNTH-BATCH-GBP-2026-01-14-0002,2026-01-13T18:50:10Z,3619.25,GBP,SYNTH-BANK-REF-000579,Synthetic settlement for SYNTH-BATCH-GBP-2026-01-14-0002
SYNTH-BANK-000580,SYNTH-BATCH-GBP-2026-01-14-0003,2026-01-13T23:57:21Z,2784.28,GBP,SYNTH-BANK-REF-000580,Synthetic settlement for SYNTH-BATCH-GBP-2026-01-14-0003
SYNTH-BANK-000581,SYNTH-BATCH-GBP-2026-01-14-0004,2026-01-13T19:32:46Z,3213.10,GBP,SYNTH-BANK-REF-000581,Synthetic settlement for SYNTH-BATCH-GBP-2026-01-14-0004
SYNTH-BANK-000582,SYNTH-BATCH-GBP-2026-01-14-0005,2026-01-13T16:02:55Z,3967.76,GBP,SYNTH-BANK-REF-000582,Synthetic settlement for SYNTH-BATCH-GBP-2026-01-14-0005
SYNTH-BANK-000583,SYNTH-BATCH-GBP-2026-01-14-0006,2026-01-13T21:39:02Z,2945.37,GBP,SYNTH-BANK-REF-000583,Synthetic settlement for SYNTH-BATCH-GBP-2026-01-14-0006
SYNTH-BANK-000584,SYNTH-BATCH-GBP-2026-01-14-0007,2026-01-13T17:44:31Z,3753.33,GBP,SYNTH-BANK-REF-000584,Synthetic settlement for SYNTH-BATCH-GBP-2026-01-14-0007
SYNTH-BANK-000585,SYNTH-BATCH-GBP-2026-01-14-0008,2026-01-13T22:42:05Z,3432.06,GBP,SYNTH-BANK-REF-000585,Synthetic settlement for SYNTH-BATCH-GBP-2026-01-14-0008
SYNTH-BANK-000586,SYNTH-BATCH-GBP-2026-01-14-0009,2026-01-13T18:25:03Z,2332.10,GBP,SYNTH-BANK-REF-000586,Synthetic settlement for SYNTH-BATCH-GBP-2026-01-14-0009
SYNTH-BANK-000587,SYNTH-BATCH-GBP-2026-01-14-0010,2026-01-14T00:09:50Z,3667.98,GBP,SYNTH-BANK-REF-000587,Synthetic settlement for SYNTH-BATCH-GBP-2026-01-14-0010
SYNTH-BANK-000588,SYNTH-BATCH-GBP-2026-01-14-0011,2026-01-13T20:17:35Z,4922.56,GBP,SYNTH-BANK-REF-000588,Synthetic settlement for SYNTH-BATCH-GBP-2026-01-14-0011
SYNTH-BANK-000589,SYNTH-BATCH-GBP-2026-01-14-0012,2026-01-13T12:16:44Z,2537.41,GBP,SYNTH-BANK-REF-000589,Synthetic settlement for SYNTH-BATCH-GBP-2026-01-14-0012
SYNTH-BANK-000590,SYNTH-BATCH-GBP-2026-01-15-0000,2026-01-14T23:05:57Z,2759.67,GBP,SYNTH-BANK-REF-000590,Synthetic settlement for SYNTH-BATCH-GBP-2026-01-15-0000
SYNTH-BANK-000591,SYNTH-BATCH-GBP-2026-01-15-0001,2026-01-14T18:37:38Z,3229.56,GBP,SYNTH-BANK-REF-000591,Synthetic settlement for SYNTH-BATCH-GBP-2026-01-15-0001
SYNTH-BANK-000592,SYNTH-BATCH-GBP-2026-01-15-0002,2026-01-14T10:26:54Z,1301.15,GBP,SYNTH-BANK-REF-000592,Synthetic settlement for SYNTH-BATCH-GBP-2026-01-15-0002
SYNTH-BANK-000593,SYNTH-BATCH-GBP-2026-01-15-0003,2026-01-14T20:01:26Z,3504.01,GBP,SYNTH-BANK-REF-000593,Synthetic settlement for SYNTH-BATCH-GBP-2026-01-15-0003
SYNTH-BANK-000594,SYNTH-BATCH-GBP-2026-01-15-0004,2026-01-14T12:06:49Z,1461.49,GBP,SYNTH-BANK-REF-000594,Synthetic settlement for SYNTH-BATCH-GBP-2026-01-15-0004
SYNTH-BANK-000595,SYNTH-BATCH-GBP-2026-01-15-0005,2026-01-14T21:51:30Z,2913.73,GBP,SYNTH-BANK-REF-000595,Synthetic settlement for SYNTH-BATCH-GBP-2026-01-15-0005
SYNTH-BANK-000596,SYNTH-BATCH-GBP-2026-01-15-0006,2026-01-14T12:57:25Z,3203.35,GBP,SYNTH-BANK-REF-000596,Synthetic settlement for SYNTH-BATCH-GBP-2026-01-15-0006
SYNTH-BANK-000597,SYNTH-BATCH-GBP-2026-01-15-0007,2026-01-14T23:29:35Z,3529.30,GBP,SYNTH-BANK-REF-000597,Synthetic settlement for SYNTH-BATCH-GBP-2026-01-15-0007
SYNTH-BANK-000598,SYNTH-BATCH-GBP-2026-01-15-0008,2026-01-14T14:52:34Z,2626.37,GBP,SYNTH-BANK-REF-000598,Synthetic settlement for SYNTH-BATCH-GBP-2026-01-15-0008
SYNTH-BANK-000599,SYNTH-BATCH-GBP-2026-01-15-0009,2026-01-14T20:22:22Z,1980.55,GBP,SYNTH-BANK-REF-000599,Synthetic settlement for SYNTH-BATCH-GBP-2026-01-15-0009
SYNTH-BANK-000600,SYNTH-BATCH-GBP-2026-01-15-0010,2026-01-14T17:02:44Z,1781.58,GBP,SYNTH-BANK-REF-000600,Synthetic settlement for SYNTH-BATCH-GBP-2026-01-15-0010
SYNTH-BANK-000601,SYNTH-BATCH-GBP-2026-01-15-0011,2026-01-14T22:30:22Z,2654.11,GBP,SYNTH-BANK-REF-000601,Synthetic settlement for SYNTH-BATCH-GBP-2026-01-15-0011
SYNTH-BANK-000602,SYNTH-BATCH-GBP-2026-01-15-0012,2026-01-14T18:24:39Z,3593.41,GBP,SYNTH-BANK-REF-000602,Synthetic settlement for SYNTH-BATCH-GBP-2026-01-15-0012
SYNTH-BANK-000603,SYNTH-BATCH-GBP-2026-01-16-0000,2026-01-15T15:07:50Z,1283.24,GBP,SYNTH-BANK-REF-000603,Synthetic settlement for SYNTH-BATCH-GBP-2026-01-16-0000
SYNTH-BANK-000604,SYNTH-BATCH-GBP-2026-01-16-0001,2026-01-15T20:20:32Z,448.00,GBP,SYNTH-BANK-REF-000604,Synthetic settlement for SYNTH-BATCH-GBP-2026-01-16-0001
SYNTH-BANK-000605,SYNTH-BATCH-GBP-2026-01-16-0002,2026-01-15T16:15:35Z,3486.39,GBP,SYNTH-BANK-REF-000605,Synthetic settlement for SYNTH-BATCH-GBP-2026-01-16-0002
SYNTH-BANK-000606,SYNTH-BATCH-GBP-2026-01-16-0003,2026-01-15T21:59:06Z,3395.53,GBP,SYNTH-BANK-REF-000606,Synthetic settlement for SYNTH-BATCH-GBP-2026-01-16-0003
SYNTH-BANK-000607,SYNTH-BATCH-GBP-2026-01-16-0004,2026-01-15T18:03:59Z,1562.92,GBP,SYNTH-BANK-REF-000607,Synthetic settlement for SYNTH-BATCH-GBP-2026-01-16-0004
SYNTH-BANK-000608,SYNTH-BATCH-GBP-2026-01-16-0005,2026-01-15T23:53:45Z,1747.89,GBP,SYNTH-BANK-REF-000608,Synthetic settlement for SYNTH-BATCH-GBP-2026-01-16-0005
SYNTH-BANK-000609,SYNTH-BATCH-GBP-2026-01-16-0006,2026-01-15T19:39:10Z,1275.48,GBP,SYNTH-BANK-REF-000609,Synthetic settlement for SYNTH-BATCH-GBP-2026-01-16-0006
SYNTH-BANK-000610,SYNTH-BATCH-GBP-2026-01-16-0007,2026-01-15T15:41:20Z,3069.75,GBP,SYNTH-BANK-REF-000610,Synthetic settlement for SYNTH-BATCH-GBP-2026-01-16-0007
SYNTH-BANK-000611,SYNTH-BATCH-GBP-2026-01-16-0008,2026-01-15T20:46:22Z,3200.85,GBP,SYNTH-BANK-REF-000611,Synthetic settlement for SYNTH-BATCH-GBP-2026-01-16-0008
SYNTH-BANK-000612,SYNTH-BATCH-GBP-2026-01-16-0009,2026-01-15T17:16:42Z,3466.68,GBP,SYNTH-BANK-REF-000612,Synthetic settlement for SYNTH-BATCH-GBP-2026-01-16-0009
SYNTH-BANK-000613,SYNTH-BATCH-GBP-2026-01-16-0010,2026-01-15T22:48:33Z,4191.59,GBP,SYNTH-BANK-REF-000613,Synthetic settlement for SYNTH-BATCH-GBP-2026-01-16-0010
SYNTH-BANK-000614,SYNTH-BATCH-GBP-2026-01-16-0011,2026-01-15T18:06:22Z,3722.01,GBP,SYNTH-BANK-REF-000614,Synthetic settlement for SYNTH-BATCH-GBP-2026-01-16-0011
SYNTH-BANK-000615,SYNTH-BATCH-GBP-2026-01-16-0012,2026-01-16T00:02:44Z,2164.37,GBP,SYNTH-BANK-REF-000615,Synthetic settlement for SYNTH-BATCH-GBP-2026-01-16-0012
SYNTH-BANK-000616,SYNTH-BATCH-GBP-2026-01-17-0000,2026-01-16T20:49:06Z,1025.25,GBP,SYNTH-BANK-REF-000616,Synthetic settlement for SYNTH-BATCH-GBP-2026-01-17-0000
SYNTH-BANK-000617,SYNTH-BATCH-GBP-2026-01-17-0001,2026-01-16T06:11:32Z,2970.04,GBP,SYNTH-BANK-REF-000617,Synthetic settlement for SYNTH-BATCH-GBP-2026-01-17-0001
SYNTH-BANK-000618,SYNTH-BATCH-GBP-2026-01-17-0002,2026-01-16T21:59:08Z,2720.28,GBP,SYNTH-BANK-REF-000618,Synthetic settlement for SYNTH-BATCH-GBP-2026-01-17-0002
SYNTH-BANK-000619,SYNTH-BATCH-GBP-2026-01-17-0003,2026-01-16T17:44:26Z,4338.53,GBP,SYNTH-BANK-REF-000619,Synthetic settlement for SYNTH-BATCH-GBP-2026-01-17-0003
SYNTH-BANK-000620,SYNTH-BATCH-GBP-2026-01-17-0004,2026-01-16T23:41:05Z,1984.64,GBP,SYNTH-BANK-REF-000620,Synthetic settlement for SYNTH-BATCH-GBP-2026-01-17-0004
SYNTH-BANK-000621,SYNTH-BATCH-GBP-2026-01-17-0005,2026-01-16T19:17:00Z,3988.92,GBP,SYNTH-BANK-REF-000621,Synthetic settlement for SYNTH-BATCH-GBP-2026-01-17-0005
SYNTH-BANK-000622,SYNTH-BATCH-GBP-2026-01-17-0006,2026-01-16T15:35:07Z,1943.95,GBP,SYNTH-BANK-REF-000622,Synthetic settlement for SYNTH-BATCH-GBP-2026-01-17-0006
SYNTH-BANK-000623,SYNTH-BATCH-GBP-2026-01-17-0007,2026-01-16T21:05:33Z,3582.40,GBP,SYNTH-BANK-REF-000623,Synthetic settlement for SYNTH-BATCH-GBP-2026-01-17-0007
SYNTH-BANK-000624,SYNTH-BATCH-GBP-2026-01-17-0008,2026-01-16T17:04:22Z,2961.96,GBP,SYNTH-BANK-REF-000624,Synthetic settlement for SYNTH-BATCH-GBP-2026-01-17-0008
SYNTH-BANK-000625,SYNTH-BATCH-GBP-2026-01-17-0009,2026-01-16T22:26:12Z,1408.33,GBP,SYNTH-BANK-REF-000625,Synthetic settlement for SYNTH-BATCH-GBP-2026-01-17-0009
SYNTH-BANK-000626,SYNTH-BATCH-GBP-2026-01-17-0010,2026-01-16T19:08:01Z,3082.86,GBP,SYNTH-BANK-REF-000626,Synthetic settlement for SYNTH-BATCH-GBP-2026-01-17-0010
SYNTH-BANK-000627,SYNTH-BATCH-GBP-2026-01-17-0011,2026-01-16T14:52:10Z,2801.37,GBP,SYNTH-BANK-REF-000627,Synthetic settlement for SYNTH-BATCH-GBP-2026-01-17-0011
SYNTH-BANK-000628,SYNTH-BATCH-GBP-2026-01-17-0012,2026-01-16T20:33:32Z,3794.41,GBP,SYNTH-BANK-REF-000628,Synthetic settlement for SYNTH-BATCH-GBP-2026-01-17-0012
SYNTH-BANK-000629,SYNTH-BATCH-GBP-2026-01-18-0000,2026-01-17T17:17:04Z,1991.00,GBP,SYNTH-BANK-REF-000629,Synthetic settlement for SYNTH-BATCH-GBP-2026-01-18-0000
SYNTH-BANK-000630,SYNTH-BATCH-GBP-2026-01-18-0001,2026-01-17T22:14:40Z,2560.77,GBP,SYNTH-BANK-REF-000630,Synthetic settlement for SYNTH-BATCH-GBP-2026-01-18-0001
SYNTH-BANK-000631,SYNTH-BATCH-GBP-2026-01-18-0002,2026-01-17T18:35:07Z,1259.63,GBP,SYNTH-BANK-REF-000631,Synthetic settlement for SYNTH-BATCH-GBP-2026-01-18-0002
SYNTH-BANK-000632,SYNTH-BATCH-GBP-2026-01-18-0003,2026-01-18T00:08:28Z,4194.13,GBP,SYNTH-BANK-REF-000632,Synthetic settlement for SYNTH-BATCH-GBP-2026-01-18-0003
SYNTH-BANK-000633,SYNTH-BATCH-GBP-2026-01-18-0004,2026-01-17T20:25:32Z,3350.76,GBP,SYNTH-BANK-REF-000633,Synthetic settlement for SYNTH-BATCH-GBP-2026-01-18-0004
SYNTH-BANK-000634,SYNTH-BATCH-GBP-2026-01-18-0005,2026-01-17T15:35:37Z,3507.70,GBP,SYNTH-BANK-REF-000634,Synthetic settlement for SYNTH-BATCH-GBP-2026-01-18-0005
SYNTH-BANK-000635,SYNTH-BATCH-GBP-2026-01-18-0006,2026-01-17T21:04:10Z,1749.55,GBP,SYNTH-BANK-REF-000635,Synthetic settlement for SYNTH-BATCH-GBP-2026-01-18-0006
SYNTH-BANK-000636,SYNTH-BATCH-GBP-2026-01-18-0007,2026-01-17T17:01:10Z,2267.41,GBP,SYNTH-BANK-REF-000636,Synthetic settlement for SYNTH-BATCH-GBP-2026-01-18-0007
SYNTH-BANK-000637,SYNTH-BATCH-GBP-2026-01-18-0008,2026-01-17T23:33:44Z,228.22,GBP,SYNTH-BANK-REF-000637,Synthetic settlement for SYNTH-BATCH-GBP-2026-01-18-0008
SYNTH-BANK-000638,SYNTH-BATCH-GBP-2026-01-18-0009,2026-01-17T18:49:57Z,2207.46,GBP,SYNTH-BANK-REF-000638,Synthetic settlement for SYNTH-BATCH-GBP-2026-01-18-0009
SYNTH-BANK-000639,SYNTH-BATCH-GBP-2026-01-18-0010,2026-01-17T10:48:12Z,3578.34,GBP,SYNTH-BANK-REF-000639,Synthetic settlement for SYNTH-BATCH-GBP-2026-01-18-0010
SYNTH-BANK-000640,SYNTH-BATCH-GBP-2026-01-18-0011,2026-01-17T20:45:52Z,3685.39,GBP,SYNTH-BANK-REF-000640,Synthetic settlement for SYNTH-BATCH-GBP-2026-01-18-0011
SYNTH-BANK-000641,SYNTH-BATCH-GBP-2026-01-18-0012,2026-01-17T11:56:10Z,2406.79,GBP,SYNTH-BANK-REF-000641,Synthetic settlement for SYNTH-BATCH-GBP-2026-01-18-0012
SYNTH-BANK-000642,SYNTH-BATCH-GBP-2026-01-19-0000,2026-01-18T22:25:12Z,4491.64,GBP,SYNTH-BANK-REF-000642,Synthetic settlement for SYNTH-BATCH-GBP-2026-01-19-0000
SYNTH-BANK-000643,SYNTH-BATCH-GBP-2026-01-19-0001,2026-01-18T14:16:54Z,2215.32,GBP,SYNTH-BANK-REF-000643,Synthetic settlement for SYNTH-BATCH-GBP-2026-01-19-0001
SYNTH-BANK-000644,SYNTH-BATCH-GBP-2026-01-19-0002,2026-01-18T20:26:03Z,3348.78,GBP,SYNTH-BANK-REF-000644,Synthetic settlement for SYNTH-BATCH-GBP-2026-01-19-0002
SYNTH-BANK-000645,SYNTH-BATCH-GBP-2026-01-19-0003,2026-01-18T16:20:53Z,3811.62,GBP,SYNTH-BANK-REF-000645,Synthetic settlement for SYNTH-BATCH-GBP-2026-01-19-0003
SYNTH-BANK-000646,SYNTH-BATCH-GBP-2026-01-19-0004,2026-01-18T11:37:40Z,3927.37,GBP,SYNTH-BANK-REF-000646,Synthetic settlement for SYNTH-BATCH-GBP-2026-01-19-0004
SYNTH-BANK-000647,SYNTH-BATCH-GBP-2026-01-19-0005,2026-01-18T17:33:32Z,3687.57,GBP,SYNTH-BANK-REF-000647,Synthetic settlement for SYNTH-BATCH-GBP-2026-01-19-0005
SYNTH-BANK-000648,SYNTH-BATCH-GBP-2026-01-19-0006,2026-01-18T23:31:14Z,4073.13,GBP,SYNTH-BANK-REF-000648,Synthetic settlement for SYNTH-BATCH-GBP-2026-01-19-0006
SYNTH-BANK-000649,SYNTH-BATCH-GBP-2026-01-19-0007,2026-01-18T19:06:14Z,4317.22,GBP,SYNTH-BANK-REF-000649,Synthetic settlement for SYNTH-BATCH-GBP-2026-01-19-0007
SYNTH-BANK-000650,SYNTH-BATCH-GBP-2026-01-19-0008,2026-01-18T15:25:50Z,4591.86,GBP,SYNTH-BANK-REF-000650,Synthetic settlement for SYNTH-BATCH-GBP-2026-01-19-0008
