processor_transaction_id,merchant_order_id,processor_event_type,processor_event_time,gross_amount,fee_amount,net_amount,currency,settlement_batch_id,processor_status
SYNTH-PROC-001121,SYNTH-ORDER-001121,CAPTURE,2026-01-05T18:41:05Z,1614.82,47.13,1567.69,GBP,SYNTH-BATCH-GBP-2026-01-07-0001,SETTLED
SYNTH-PROC-001122,SYNTH-ORDER-001122,CAPTURE,2026-01-06T21:04:54Z,331.73,9.92,321.81,USD,SYNTH-BATCH-USD-2026-01-08-0001,SETTLED
SYNTH-PROC-001123,SYNTH-ORDER-001123,CAPTURE,2026-01-07T23:11:01Z,1022.43,29.95,992.48,USD,SYNTH-BATCH-USD-2026-01-09-0001,SETTLED
SYNTH-PROC-001124,SYNTH-ORDER-001124,CAPTURE,2026-01-08T01:23:23Z,1165.62,34.10,1131.52,USD,SYNTH-BATCH-USD-2026-01-10-0001,SETTLED
SYNTH-PROC-001125,SYNTH-ORDER-001125,CAPTURE,2026-01-09T03:01:40Z,1600.94,46.73,1554.21,USD,SYNTH-BATCH-USD-2026-01-11-0001,SETTLED
SYNTH-PROC-001126,SYNTH-ORDER-001126,CAPTURE,2026-01-10T05:36:03Z,20.72,0.90,19.82,USD,SYNTH-BATCH-USD-2026-01-12-0001,SETTLED
SYNTH-PROC-001127,SYNTH-ORDER-001127,CAPTURE,2026-01-11T08:09:55Z,2106.99,61.40,2045.59,USD,SYNTH-BATCH-USD-2026-01-13-0001,SETTLED
SYNTH-PROC-001128,SYNTH-ORDER-001128,CAPTURE,2026-01-12T10:16:22Z,1012.03,29.65,982.38,USD,SYNTH-BATCH-USD-2026-01-14-0001,SETTLED
SYNTH-PROC-001129,SYNTH-ORDER-001129,CAPTURE,2026-01-13T12:29:11Z,2365.31,68.89,2296.42,USD,SYNTH-BATCH-USD-2026-01-15-0001,SETTLED
SYNTH-PROC-001130,SYNTH-ORDER-001130,CAPTURE,2026-01-14T14:34:21Z,14.75,0.73,14.02,EUR,SYNTH-BATCH-EUR-2026-01-16-0001,SETTLED
SYNTH-PROC-001131,SYNTH-ORDER-001131,CAPTURE,2026-01-15T16:13:20Z,2494.31,72.63,2421.68,GBP,SYNTH-BATCH-GBP-2026-01-17-0001,SETTLED
SYNTH-PROC-001132,SYNTH-ORDER-001132,CAPTURE,2026-01-16T18:49:47Z,329.51,9.86,319.65,USD,SYNTH-BATCH-USD-2026-01-18-0001,SETTLED
SYNTH-PROC-001133,SYNTH-ORDER-001133,CAPTURE,2026-01-17T21:00:25Z,1882.16,54.88,1827.28,USD,SYNTH-BATCH-USD-2026-01-19-0001,SETTLED
SYNTH-PROC-001134,SYNTH-ORDER-001134,CAPTURE,2026-01-18T23:35:09Z,1352.48,39.52,1312.96,USD,SYNTH-BATCH-USD-2026-01-20-0001,SETTLED
SYNTH-PROC-001135,SYNTH-ORDER-001135,CAPTURE,2026-01-19T01:14:23Z,1779.51,51.91,1727.60,USD,SYNTH-BATCH-USD-2026-01-21-0001,SETTLED
SYNTH-PROC-001136,SYNTH-ORDER-001136,CAPTURE,2026-01-20T03:59:27Z,1238.45,36.22,1202.23,USD,SYNTH-BATCH-USD-2026-01-22-0001,SETTLED
SYNTH-PROC-001137,SYNTH-ORDER-001137,CAPTURE,2026-01-21T05:33:37Z,2207.44,64.32,2143.12,USD,SYNTH-BATCH-USD-2026-01-23-0001,SETTLED
SYNTH-PROC-001138,SYNTH-ORDER-001138,CAPTURE,2026-01-22T08:10:08Z,1914.84,55.83,1859.01,USD,SYNTH-BATCH-USD-2026-01-24-0001,SETTLED
SYNTH-PROC-001139,SYNTH-ORDER-001139,CAPTURE,2026-01-23T10:21:33Z,1902.29,55.47,1846.82,USD,SYNTH-BATCH-USD-2026-01-25-0001,SETTLED
SYNTH-PROC-001140,SYNTH-ORDER-001140,CAPTURE,2026-01-24T12:34:04Z,1972.20,57.49,1914.71,EUR,SYNTH-BATCH-EUR-2026-01-26-0001,SETTLED
SYNTH-PROC-001141,SYNTH-ORDER-001141,CAPTURE,2026-01-25T14:22:36Z,1639.44,47.84,1591.60,GBP,SYNTH-BATCH-GBP-2026-01-27-0001,SETTLED
SYNTH-PROC-001142,SYNTH-ORDER-001142,CAPTURE,2026-01-26T16:49:11Z,387.16,11.53,375.63,USD,SYNTH-BATCH-USD-2026-01-28-0001,SETTLED
SYNTH-PROC-001143,SYNTH-ORDER-001143,CAPTURE,2026-01-27T18:42:47Z,1104.29,32.32,1071.97,USD,SYNTH-BATCH-USD-2026-01-29-0001,SETTLED
SYNTH-PROC-001144,SYNTH-ORDER-001144,CAPTURE,2026-01-28T21:13:14Z,2019.70,58.87,1960.83,USD,SYNTH-BATCH-USD-2026-01-30-0001,SETTLED
SYNTH-PROC-001145,SYNTH-ORDER-001145,CAPTURE,2026-01-29T23:27:06Z,19.57,0.87,18.70,USD,SYNTH-BATCH-USD-2026-01-31-0001,SETTLED
SYNTH-PROC-001145-ALTERNATE,SYNTH-ORDER-001145,CAPTURE,2026-01-29T23:28:06Z,19.57,0.87,18.70,USD,SYNTH-BATCH-USD-2026-01-31-0001,SETTLED
SYNTH-PROC-001146,SYNTH-ORDER-001146,CAPTURE,2026-01-30T01:37:26Z,713.62,20.99,692.63,USD,SYNTH-BATCH-USD-2026-02-01-0001,SETTLED
SYNTH-PROC-001147,SYNTH-ORDER-001147,CAPTURE,2026-01-31T03:53:45Z,662.19,19.50,642.69,USD,SYNTH-BATCH-USD-2026-02-02-0001,SETTLED
SYNTH-PROC-001148,SYNTH-ORDER-001148,CAPTURE,2026-01-01T05:58:02Z,1448.89,42.32,1406.57,USD,SYNTH-BATCH-USD-2026-01-03-0001,SETTLED
SYNTH-PROC-001149,SYNTH-ORDER-001149,CAPTURE,2026-01-02T07:51:01Z,239.82,7.25,232.57,USD,SYNTH-BATCH-USD-2026-01-04-0001,SETTLED
SYNTH-PROC-001150,SYNTH-ORDER-001150,CAPTURE,2026-01-03T10:26:41Z,1250.52,36.57,1213.95,EUR,SYNTH-BATCH-EUR-2026-01-05-0001,SETTLED
SYNTH-PROC-001151,SYNTH-ORDER-001151,CAPTURE,2026-01-04T12:27:56Z,2118.10,61.72,2056.38,GBP,SYNTH-BATCH-GBP-2026-01-06-0001,SETTLED
SYNTH-PROC-001152,SYNTH-ORDER-001152,CAPTURE,2026-01-05T14:42:16Z,426.20,12.66,413.54,USD,SYNTH-BATCH-USD-2026-01-07-0001,SETTLED
SYNTH-PROC-001153,SYNTH-ORDER-001153,CAPTURE,2026-01-06T17:22:12Z,2409.68,70.18,2339.50,USD,SYNTH-BATCH-USD-2026-01-08-0001,SETTLED
SYNTH-PROC-001154,SYNTH-ORDER-001154,CAPTURE,2026-01-07T19:10:07Z,1223.94,35.79,1188.15,USD,SYNTH-BATCH-USD-2026-01-09-0001,SETTLED
SYNTH-PROC-001154-ALTERNATE,SYNTH-ORDER-001154,CAPTURE,2026-01-07T19:11:07Z,1223.94,35.79,1188.15,USD,SYNTH-BATCH-USD-2026-01-09-0001,SETTLED
SYNTH-PROC-001155,SYNTH-ORDER-001155,CAPTURE,2026-01-08T21:39:34Z,756.55,22.24,734.31,USD,SYNTH-BATCH-USD-2026-01-10-0001,SETTLED
SYNTH-PROC-001156,SYNTH-ORDER-001156,CAPTURE,2026-01-09T23:07:00Z,108.34,3.44,104.90,USD,SYNTH-BATCH-USD-2026-01-11-0001,SETTLED
SYNTH-PROC-001157,SYNTH-ORDER-001157,CAPTURE,2026-01-10T01:56:38Z,1477.38,43.14,1434.24,USD,SYNTH-BATCH-USD-2026-01-12-0001,SETTLED
SYNTH-PROC-001158,SYNTH-ORDER-001158,CAPTURE,2026-01-11T04:11:37Z,1453.27,42.44,1410.83,USD,SYNTH-BATCH-USD-2026-01-13-0001,SETTLED
SYNTH-PROC-001159,SYNTH-ORDER-001159,CAPTURE,2026-01-12T05:59:34Z,730.23,21.48,708.75,USD,SYNTH-BATCH-USD-2026-01-14-0001,SETTLED
SYNTH-PROC-001160,SYNTH-ORDER-001160,CAPTURE,2026-01-13T08:16:52Z,1856.66,54.14,1802.52,EUR,SYNTH-BATCH-EUR-2026-01-15-0001,SETTLED
SYNTH-PROC-001161,SYNTH-ORDER-001161,CAPTURE,2026-01-14T10:04:12Z,270.96,8.16,262.80,GBP,SYNTH-BATCH-GBP-2026-01-16-0001,SETTLED
SYNTH-PROC-001162,SYNTH-ORDER-001162,CAPTURE,2026-01-15T12:40:54Z,1628.15,47.52,1580.63,USD,SYNTH-BATCH-USD-2026-01-17-0001,SETTLED
SYNTH-PROC-001163,SYNTH-ORDER-001163,CAPTURE,2026-01-16T14:26:43Z,1852.71,54.03,1798.68,USD,SYNTH-BATCH-USD-2026-01-18-0001,SETTLED
SYNTH-PROC-001164,SYNTH-ORDER-001164,CAPTURE,2026-01-17T16:49:33Z,122.29,3.85,118.44,USD,SYNTH-BATCH-USD-2026-01-19-0001,SETTLED
SYNTH-PROC-001165,SYNTH-ORDER-001165,CAPTURE,2026-01-18T19:41:09Z,2344.23,68.28,2275.95,USD,SYNTH-BATCH-USD-2026-01-20-0001,SETTLED
SYNTH-PROC-001166,SYNTH-ORDER-001166,CAPTURE,2026-01-19T21:38:49Z,882.32,25.89,856.43,USD,SYNTH-BATCH-USD-2026-01-21-0001,SETTLED
SYNTH-PROC-001167,SYNTH-ORDER-001167,CAPTURE,2026-01-20T23:33:54Z,2228.82,64.94,2163.88,USD,SYNTH-BATCH-DUPLICATE-001167,SETTLED
SYNTH-PROC-001168,SYNTH-ORDER-001168,CAPTURE,2026-01-21T01:46:02Z,412.76,12.27,400.49,USD,SYNTH-BATCH-USD-2026-01-23-0001,SETTLED
SYNTH-PROC-001169,SYNTH-ORDER-001169,CAPTURE,2026-01-22T03:59:02Z,1513.66,44.20,1469.46,USD,SYNTH-BATCH-USD-2026-01-24-0001,SETTLED
SYNTH-PROC-001170,SYNTH-ORDER-001170,CAPTURE,2026-01-23T06:11:01Z,2220.90,64.71,2156.19,EUR,SYNTH-BATCH-EUR-2026-01-25-0001,SETTLED
SYNTH-PROC-001171,SYNTH-ORDER-001171,CAPTURE,2026-01-24T08:47:06Z,388.59,11.57,377.02,GBP,SYNTH-BATCH-GBP-2026-01-26-0001,SETTLED
SYNTH-PROC-001172,SYNTH-ORDER-001172,CAPTURE,2026-01-25T11:06:30Z,250.88,7.58,243.30,USD,SYNTH-BATCH-USD-2026-01-27-0001,SETTLED
SYNTH-PROC-001173,SYNTH-ORDER-001173,CAPTURE,2026-01-26T13:13:56Z,1679.00,48.99,1630.01,USD,SYNTH-BATCH-USD-2026-01-28-0001,SETTLED
SYNTH-PROC-001174,SYNTH-ORDER-001174,CAPTURE,2026-01-27T15:02:30Z,1624.29,47.40,1576.89,USD,SYNTH-BATCH-USD-2026-01-29-0001,SETTLED
SYNTH-PROC-001175,SYNTH-ORDER-001175,CAPTURE,2026-01-28T17:39:43Z,247.79,7.49,240.30,USD,SYNTH-BATCH-USD-2026-01-30-0001,SETTLED
SYNTH-PROC-001176,SYNTH-ORDER-001176,CAPTURE,2026-01-29T19:21:06Z,92.59,2.99,89.60,USD,SYNTH-BATCH-USD-2026-01-31-0001,SETTLED
SYNTH-PROC-001177,SYNTH-ORDER-001177,CAPTURE,2026-01-30T21:46:38Z,622.90,18.36,604.54,USD,SYNTH-BATCH-USD-2026-02-01-0001,SETTLED
SYNTH-PROC-001178,SYNTH-ORDER-001178,CAPTURE,2026-01-31T23:35:12Z,726.57,21.37,705.20,USD,SYNTH-BATCH-USD-2026-02-02-0001,SETTLED
SYNTH-PROC-001179,SYNTH-ORDER-001179,CAPTURE,2026-01-01T02:03:10Z,490.23,14.52,475.71,USD,SYNTH-BATCH-USD-2026-01-03-0001,SETTLED
SYNTH-PROC-001180,SYNTH-ORDER-001180,CAPTURE,2026-01-02T04:08:08Z,416.11,12.37,403.74,EUR,SYNTH-BATCH-EUR-2026-01-04-0001,SETTLED
SYNTH-PROC-001181,SYNTH-ORDER-001181,CAPTURE,2026-01-03T06:12:20Z,740.56,21.78,718.78,GBP,SYNTH-BATCH-GBP-2026-01-05-0001,SETTLED
SYNTH-PROC-001182,SYNTH-ORDER-001182,CAPTURE,2026-01-04T08:27:45Z,2085.62,60.78,2024.84,USD,SYNTH-BATCH-USD-2026-01-06-0001,SETTLED
SYNTH-PROC-001183,SYNTH-ORDER-001183,CAPTURE,2026-01-05T11:26:06Z,1512.03,44.15,1467.88,USD,SYNTH-BATCH-USD-2026-01-07-0001,SETTLED
SYNTH-PROC-001184,SYNTH-ORDER-001184,CAPTURE,2026-01-06T13:17:52Z,898.13,26.35,871.78,USD,SYNTH-BATCH-USD-2026-01-08-0001,SETTLED
SYNTH-PROC-001185,SYNTH-ORDER-001185,CAPTURE,2026-01-07T15:46:29Z,2297.71,66.93,2230.78,USD,SYNTH-BATCH-USD-2026-01-09-0001,SETTLED
SYNTH-PROC-001186,SYNTH-ORDER-001186,CAPTURE,2026-01-08T17:32:32Z,2192.07,63.87,2128.20,USD,SYNTH-BATCH-USD-2026-01-10-0001,SETTLED
SYNTH-PROC-001187,SYNTH-ORDER-001187,CAPTURE,2026-01-09T19:24:44Z,2353.73,68.56,2285.17,USD,SYNTH-BATCH-USD-2026-01-11-0001,SETTLED
SYNTH-PROC-001188,SYNTH-ORDER-001188,CAPTURE,2026-01-10T21:48:24Z,95.10,3.06,92.04,USD,SYNTH-BATCH-USD-2026-01-12-0001,SETTLED
SYNTH-PROC-001189,SYNTH-ORDER-001189,CAPTURE,2026-01-11T00:14:09Z,2105.95,61.37,2044.58,USD,SYNTH-BATCH-USD-2026-01-13-0001,SETTLED
SYNTH-PROC-001190,SYNTH-ORDER-001190,CAPTURE,2026-01-12T02:11:18Z,1915.05,55.84,1859.21,EUR,SYNTH-BATCH-EUR-2026-01-14-0001,SETTLED
SYNTH-PROC-001191,SYNTH-ORDER-001191,CAPTURE,2026-01-13T04:53:52Z,1740.48,50.77,1689.71,GBP,SYNTH-BATCH-GBP-2026-01-15-0001,SETTLED
SYNTH-PROC-001192,SYNTH-ORDER-001192,CAPTURE,2026-01-14T06:42:03Z,1654.83,48.29,1606.54,USD,SYNTH-BATCH-USD-2026-01-16-0001,SETTLED
SYNTH-PROC-001193,SYNTH-ORDER-001193,CAPTURE,2026-01-15T09:03:59Z,1263.15,36.93,1226.22,USD,SYNTH-BATCH-USD-2026-01-17-0001,SETTLED
SYNTH-PROC-001194,SYNTH-ORDER-001194,CAPTURE,2026-01-16T11:07:45Z,559.43,16.52,542.91,USD,SYNTH-BATCH-USD-2026-01-18-0001,SETTLED
SYNTH-PROC-001195,SYNTH-ORDER-001195,CAPTURE,2026-01-17T13:09:19Z,727.25,21.39,705.86,USD,SYNTH-BATCH-USD-2026-01-19-0001,SETTLED
SYNTH-PROC-001196,SYNTH-ORDER-001196,CAPTURE,2026-01-18T15:24:39Z,583.21,17.21,566.00,USD,SYNTH-BATCH-USD-2026-01-20-0001,SETTLED
SYNTH-PROC-001197,SYNTH-ORDER-001197,CAPTURE,2026-01-19T18:12:01Z,2460.46,71.65,2388.81,USD,SYNTH-BATCH-USD-2026-01-21-0001,SETTLED
SYNTH-PROC-001198,SYNTH-ORDER-001198,CAPTURE,2026-01-20T20:07:45Z,407.08,12.11,394.97,USD,SYNTH-BATCH-USD-2026-01-22-0001,SETTLED
SYNTH-PROC-001199,SYNTH-ORDER-001199,CAPTURE,2026-01-21T22:21:53Z,1568.48,45.79,1522.69,USD,SYNTH-BATCH-USD-2026-01-23-0001,SETTLED
SYNTH-PROC-001200,SYNTH-ORDER-001200,CAPTURE,2026-01-22T00:19:30Z,2482.96,72.31,2410.65,EUR,SYNTH-BATCH-EUR-2026-01-24-0001,SETTLED
SYNTH-PROC-001201,SYNTH-ORDER-001201,CAPTURE,2026-01-23T02:46:16Z,2362.43,68.81,2293.62,GBP,SYNTH-BATCH-GBP-2026-01-25-0001,SETTLED
SYNTH-PROC-001202,SYNTH-ORDER-001202,CAPTURE,2026-01-24T05:00:24Z,283.04,8.51,274.53,USD,SYNTH-BATCH-USD-2026-01-26-0001,SETTLED
SYNTH-PROC-001203,SYNTH-ORDER-001203,CAPTURE,2026-01-25T06:55:19Z,538.92,15.93,522.99,USD,SYNTH-BATCH-USD-2026-01-27-0001,SETTLED
SYNTH-PROC-001204,SYNTH-ORDER-001204,CAPTURE,2026-01-26T09:30:36Z,1292.40,37.78,1254.62,USD,SYNTH-BATCH-USD-2026-01-28-0001,SETTLED
SYNTH-PROC-001205,SYNTH-ORDER-001205,CAPTURE,2026-01-27T11:40:48Z,1380.22,40.33,1339.89,USD,SYNTH-BATCH-USD-2026-01-29-0001,SETTLED
SYNTH-PROC-001206,SYNTH-ORDER-001206,CAPTURE,2026-01-28T13:59:19Z,2144.12,62.48,2081.64,USD,SYNTH-BATCH-USD-2026-01-30-0001,SETTLED
SYNTH-PROC-001208,SYNTH-ORDER-001208,CAPTURE,2026-01-30T18:15:40Z,1452.40,42.42,1409.98,USD,SYNTH-BATCH-USD-2026-02-01-0001,SETTLED
SYNTH-PROC-001209,SYNTH-ORDER-001209,CAPTURE,2026-01-31T19:39:10Z,658.29,19.39,638.90,USD,SYNTH-BATCH-USD-2026-02-02-0001,SETTLED
SYNTH-PROC-001210,SYNTH-ORDER-001210,CAPTURE,2026-01-01T22:19:53Z,1051.48,30.79,1020.69,EUR,SYNTH-BATCH-EUR-2026-01-03-0001,SETTLED
SYNTH-PROC-001211,SYNTH-ORDER-001211,CAPTURE,2026-01-02T00:53:51Z,221.29,6.72,214.57,GBP,SYNTH-BATCH-GBP-2026-01-04-0001,SETTLED
SYNTH-PROC-001212,SYNTH-ORDER-001212,CAPTURE,2026-01-03T02:17:54Z,1034.14,30.29,1003.85,USD,SYNTH-BATCH-USD-2026-01-05-0001,SETTLED
SYNTH-PROC-001213,SYNTH-ORDER-001213,CAPTURE,2026-01-04T04:54:50Z,1856.80,54.15,1802.65,USD,SYNTH-BATCH-USD-2026-01-06-0001,SETTLED
SYNTH-PROC-001214,SYNTH-ORDER-001214,CAPTURE,2026-01-05T07:00:21Z,725.94,21.35,704.59,USD,SYNTH-BATCH-USD-2026-01-07-0001,SETTLED
SYNTH-PROC-001215,SYNTH-ORDER-001215,CAPTURE,2026-01-06T09:41:07Z,735.25,21.62,713.63,USD,SYNTH-BATCH-USD-2026-01-08-0001,SETTLED
SYNTH-PROC-001216,SYNTH-ORDER-001216,CAPTURE,2026-01-07T11:49:42Z,70.28,2.34,67.94,USD,SYNTH-BATCH-USD-2026-01-09-0001,SETTLED
SYNTH-PROC-001217,SYNTH-ORDER-001217,CAPTURE,2026-01-08T13:59:50Z,691.43,20.35,671.08,USD,SYNTH-BATCH-USD-2026-01-10-0001,SETTLED
SYNTH-PROC-001218,SYNTH-ORDER-001218,CAPTURE,2026-01-09T16:08:02Z,201.75,6.15,195.60,USD,SYNTH-BATCH-USD-2026-01-11-0001,SETTLED
SYNTH-PROC-001219,SYNTH-ORDER-001219,CAPTURE,2026-01-10T17:48:57Z,1219.79,35.67,1184.12,USD,SYNTH-BATCH-USD-2026-01-12-0001,SETTLED
SYNTH-PROC-001220,SYNTH-ORDER-001220,CAPTURE,2026-01-11T20:37:38Z,1679.73,49.01,1630.72,EUR,SYNTH-BATCH-EUR-2026-01-13-0001,SETTLED
SYNTH-PROC-001221,SYNTH-ORDER-001221,CAPTURE,2026-01-12T22:19:23Z,554.06,16.37,537.69,GBP,SYNTH-BATCH-GBP-2026-01-14-0001,SETTLED
SYNTH-PROC-001222,SYNTH-ORDER-001222,CAPTURE,2026-01-13T00:50:15Z,405.69,12.07,393.62,USD,SYNTH-BATCH-USD-2026-01-15-0001,SETTLED
SYNTH-PROC-001223,SYNTH-ORDER-001223,CAPTURE,2026-01-14T03:14:23Z,2143.92,62.47,2081.45,USD,SYNTH-BATCH-USD-2026-01-16-0001,SETTLED
SYNTH-PROC-001224,SYNTH-ORDER-001224,CAPTURE,2026-01-15T04:48:37Z,1890.93,55.14,1835.79,USD,SYNTH-BATCH-USD-2026-01-17-0001,SETTLED
SYNTH-PROC-001225,SYNTH-ORDER-001225,CAPTURE,2026-01-16T07:46:53Z,2039.23,59.44,1979.79,USD,SYNTH-BATCH-USD-2026-01-18-0001,SETTLED
SYNTH-PROC-001226,SYNTH-ORDER-001226,CAPTURE,2026-01-17T09:19:43Z,578.81,17.09,561.72,USD,SYNTH-BATCH-USD-2026-01-19-0001,SETTLED
SYNTH-PROC-001227,SYNTH-ORDER-001227,CAPTURE,2026-01-18T12:08:20Z,551.80,16.30,535.50,USD,SYNTH-BATCH-USD-2026-01-20-0001,SETTLED
SYNTH-PROC-001228,SYNTH-ORDER-001228,CAPTURE,2026-01-19T13:32:26Z,2355.07,68.60,2286.47,USD,SYNTH-BATCH-USD-2026-01-21-0001,SETTLED
SYNTH-PROC-001229,SYNTH-ORDER-001229,CAPTURE,2026-01-20T16:20:38Z,1089.70,31.90,1057.80,USD,SYNTH-BATCH-USD-2026-01-22-0001,SETTLED
SYNTH-PROC-001230,SYNTH-ORDER-001230,CAPTURE,2026-01-21T17:51:53Z,1882.13,54.88,1827.25,EUR,SYNTH-BATCH-EUR-2026-01-23-0001,SETTLED
SYNTH-PROC-001231,SYNTH-ORDER-001231,CAPTURE,2026-01-22T20:39:11Z,1174.22,34.35,1139.87,GBP,SYNTH-BATCH-GBP-2026-01-24-0001,SETTLED
SYNTH-PROC-001232,SYNTH-ORDER-001232,CAPTURE,2026-01-23T22:54:08Z,2290.95,66.74,2224.21,USD,SYNTH-BATCH-USD-2026-01-25-0001,SETTLED
SYNTH-PROC-001233,SYNTH-ORDER-001233,CAPTURE,2026-01-24T00:42:13Z,1782.65,52.00,1730.65,USD,SYNTH-BATCH-USD-2026-01-26-0001,SETTLED
SYNTH-PROC-001234,SYNTH-ORDER-001234,CAPTURE,2026-01-25T03:28:56Z,1024.30,30.00,994.30,USD,SYNTH-BATCH-USD-2026-01-27-0001,SETTLED
SYNTH-PROC-001235,SYNTH-ORDER-001235,CAPTURE,2026-01-26T05:33:27Z,5.71,0.47,5.24,USD,SYNTH-BATCH-USD-2026-01-28-0001,SETTLED
SYNTH-PROC-001236,SYNTH-ORDER-001236,CAPTURE,2026-01-27T07:20:07Z,805.40,23.66,781.74,USD,SYNTH-BATCH-USD-2026-01-29-0001,SETTLED
SYNTH-PROC-001237,SYNTH-ORDER-001237,CAPTURE,2026-01-28T09:43:55Z,1148.56,33.61,1114.95,USD,SYNTH-BATCH-USD-2026-01-30-0001,SETTLED
SYNTH-PROC-001238,SYNTH-ORDER-001238,CAPTURE,2026-01-29T11:55:05Z,1885.22,54.97,1830.25,USD,SYNTH-BATCH-USD-2026-01-31-0001,SETTLED
SYNTH-PROC-001239,SYNTH-ORDER-001239,CAPTURE,2026-01-30T14:31:53Z,2116.05,61.67,2054.38,USD,SYNTH-BATCH-USD-2026-02-01-0001,SETTLED
SYNTH-PROC-001240,SYNTH-ORDER-001240,CAPTURE,2026-01-31T16:44:35Z,2396.24,69.79,2326.45,EUR,SYNTH-BATCH-EUR-2026-02-02-0001,SETTLED
SYNTH-PROC-001241,SYNTH-ORDER-001241,CAPTURE,2026-01-01T18:25:38Z,336.11,10.05,326.06,GBP,SYNTH-BATCH-GBP-2026-01-03-0001,SETTLED
SYNTH-PROC-001242,SYNTH-ORDER-001242,CAPTURE,2026-01-02T20:58:41Z,909.81,26.68,883.13,USD,SYNTH-BATCH-USD-2026-01-04-0001,SETTLED
SYNTH-PROC-001243,SYNTH-ORDER-001243,CAPTURE,2026-01-03T23:04:45Z,848.34,24.90,823.44,USD,SYNTH-BATCH-USD-2026-01-05-0001,SETTLED
SYNTH-PROC-001244,SYNTH-ORDER-001244,CAPTURE,2026-01-04T00:47:20Z,2397.41,69.82,2327.59,USD,SYNTH-BATCH-USD-2026-01-06-0001,SETTLED
SYNTH-PROC-001245,SYNTH-ORDER-001245,CAPTURE,2026-01-05T02:59:24Z,1526.10,44.56,1481.54,USD,SYNTH-BATCH-USD-2026-01-07-0001,SETTLED
SYNTH-PROC-001246,SYNTH-ORDER-001246,CAPTURE,2026-01-06T05:51:06Z,2169.98,63.23,2106.75,USD,SYNTH-BATCH-USD-2026-01-08-0001,SETTLED
SYNTH-PROC-001247,SYNTH-ORDER-001247,CAPTURE,2026-01-07T07:39:46Z,1398.01,40.84,1357.17,USD,SYNTH-BATCH-USD-2026-01-09-0001,SETTLED
SYNTH-PROC-001248,SYNTH-ORDER-001248,CAPTURE,2026-01-08T09:50:18Z,1084.53,31.75,1052.78,USD,SYNTH-BATCH-USD-2026-01-10-0001,SETTLED
SYNTH-PROC-001249,SYNTH-ORDER-001249,CAPTURE,2026-01-09T11:50:34Z,890.35,26.12,864.23,USD,SYNTH-BATCH-USD-2026-01-11-0001,SETTLED
SYNTH-PROC-001250,SYNTH-ORDER-001250,CAPTURE,2026-01-10T14:31:03Z,1102.94,32.29,1070.65,EUR,SYNTH-BATCH-EUR-2026-01-12-0001,SETTLED
SYNTH-PROC-001251,SYNTH-ORDER-001251,CAPTURE,2026-01-11T16:22:52Z,1095.77,32.08,1063.69,GBP,SYNTH-BATCH-GBP-2026-01-13-0001,SETTLED
SYNTH-PROC-001252,SYNTH-ORDER-001252,CAPTURE,2026-01-12T18:30:49Z,1660.06,48.44,1611.62,USD,SYNTH-BATCH-USD-2026-01-14-0001,SETTLED
SYNTH-PROC-001253,SYNTH-ORDER-001253,CAPTURE,2026-01-13T20:39:59Z,2187.49,63.74,2123.75,USD,SYNTH-BATCH-USD-2026-01-15-0001,SETTLED
SYNTH-PROC-001254,SYNTH-ORDER-001254,CAPTURE,2026-01-14T23:02:48Z,1889.15,55.09,1834.06,USD,SYNTH-BATCH-USD-2026-01-16-0001,SETTLED
SYNTH-PROC-001255,SYNTH-ORDER-001255,CAPTURE,2026-01-15T01:41:29Z,1006.68,29.49,977.19,USD,SYNTH-BATCH-USD-2026-01-17-0001,SETTLED
SYNTH-PROC-001256,SYNTH-ORDER-001256,CAPTURE,2026-01-16T03:46:12Z,1951.84,56.90,1894.94,USD,SYNTH-BATCH-USD-2026-01-18-0001,SETTLED
SYNTH-PROC-001257,SYNTH-ORDER-001257,CAPTURE,2026-01-17T05:49:44Z,1035.81,30.34,1005.47,USD,SYNTH-BATCH-USD-2026-01-19-0001,SETTLED
SYNTH-PROC-001258,SYNTH-ORDER-001258,CAPTURE,2026-01-18T07:41:36Z,1793.24,52.30,1740.94,USD,SYNTH-BATCH-USD-2026-01-20-0001,SETTLED
SYNTH-PROC-001259,SYNTH-ORDER-001259,CAPTURE,2026-01-19T10:00:47Z,947.44,27.78,919.66,USD,SYNTH-BATCH-USD-2026-01-21-0001,SETTLED
SYNTH-PROC-001259,SYNTH-ORDER-001259,CAPTURE,2026-01-19T10:00:47Z,947.44,27.78,919.66,USD,SYNTH-BATCH-USD-2026-01-21-0001,SETTLED
SYNTH-PROC-001260,SYNTH-ORDER-001260,CAPTURE,2026-01-20T11:49:42Z,2389.72,69.60,2320.12,EUR,SYNTH-BATCH-EUR-2026-01-22-0001,SETTLED
SYNTH-PROC-001261,SYNTH-ORDER-001261,CAPTURE,2026-01-21T14:54:09Z,1342.65,39.24,1303.41,GBP,SYNTH-BATCH-GBP-2026-01-23-0001,SETTLED
SYNTH-PROC-001262,SYNTH-ORDER-001262,CAPTURE,2026-01-22T16:33:25Z,76.85,2.53,74.32,USD,SYNTH-BATCH-USD-2026-01-24-0001,SETTLED
SYNTH-PROC-001262,SYNTH-ORDER-001262,CAPTURE,2026-01-22T16:33:25Z,76.85,2.53,74.32,USD,SYNTH-BATCH-USD-2026-01-24-0001,SETTLED
