processor_transaction_id,order_id,payment_id,processor_id,payment_method,gross_amount,fee_amount,net_amount,currency,fee_policy_id,status,auth_code,processed_at,settlement_id
PROC_001600,ORD_001600,PAY_001600,STRIPE,CREDIT_CARD,32.75,1.25,31.50,USD,POL_STP_CC_USD,CAPTURED,AUTH198154,2026-02-14 21:27:03,SETTLE_001600
PROC_001601,ORD_001601,PAY_001601,STRIPE,DEBIT_CARD,65.95,1.24,64.71,USD,POL_STP_DC_USD,CAPTURED,AUTH611954,2026-03-09 15:47:05,SETTLE_001601
PROC_001602,ORD_001602,PAY_001602,STRIPE,CREDIT_CARD,4999.00,102.98,4896.02,INR,POL_STP_CC_INR,CAPTURED,AUTH547048,2026-03-03 12:20:03,SETTLE_001602
PROC_001603,ORD_001603,PAY_001603,STRIPE,DEBIT_CARD,355.95,5.59,350.36,USD,POL_STP_DC_USD,CAPTURED,AUTH232645,2026-03-22 02:43:23,SETTLE_001603
PROC_001604,ORD_001604,PAY_001604,PAYPAL,CREDIT_CARD,80.25,3.29,76.96,USD,POL_PYP_CC_USD,CAPTURED,AUTH274467,2026-03-07 22:29:31,SETTLE_001604
PROC_001605,ORD_001605,PAY_001605,STRIPE,CREDIT_CARD,57.25,1.96,55.29,CAD,POL_STP_CC_CAD,CAPTURED,AUTH771209,2026-03-10 00:51:36,SETTLE_001605
PROC_001606,ORD_001606,PAY_001606,CHECKOUT_COM,CREDIT_CARD,1797.99,32.51,1765.48,GBP,POL_CKO_CC_GBP,CAPTURED,AUTH695863,2026-01-03 15:59:41,SETTLE_001606
PROC_001607,ORD_001607,PAY_001607,ADYEN,CREDIT_CARD,1532.49,21.56,1510.93,EUR,POL_ADY_CC_EUR,CAPTURED,AUTH492377,2026-03-02 16:30:54,SETTLE_001607
PROC_001608,ORD_001608,PAY_001608,STRIPE,CREDIT_CARD,22.80,0.68,22.12,EUR,POL_STP_CC_EUR,CAPTURED,AUTH667167,2026-02-08 08:16:35,SETTLE_001608
PROC_001609,ORD_001609,PAY_001609,ADYEN,CREDIT_CARD,23.00,0.60,22.40,USD,POL_ADY_CC_USD,CAPTURED,AUTH465503,2026-01-07 06:43:55,SETTLE_001609
PROC_001610,ORD_001610,PAY_001610,ADYEN,DEBIT_CARD,186.75,2.34,184.41,USD,POL_ADY_DC_USD,CAPTURED,AUTH387771,2026-03-23 06:31:28,SETTLE_001610
PROC_001611,ORD_001611,PAY_001611,STRIPE,DEBIT_CARD,16.75,0.50,16.25,USD,POL_STP_DC_USD,CAPTURED,AUTH208117,2026-02-19 10:20:25,SETTLE_001611
PROC_001612,ORD_001612,PAY_001612,CHECKOUT_COM,CREDIT_CARD,19.95,0.66,19.29,USD,POL_CKO_CC_USD,CAPTURED,AUTH262285,2026-02-17 14:56:10,SETTLE_001612
PROC_001613,ORD_001613,PAY_001613,STRIPE,CREDIT_CARD,527.80,15.61,512.19,CAD,POL_STP_CC_CAD,CAPTURED,AUTH197946,2026-03-05 00:55:05,SETTLE_001613
PROC_001614,ORD_001614,PAY_001614,STRIPE,ACH,475.80,4.06,471.74,USD,POL_STP_ACH_USD,CAPTURED,AUTH559843,2026-01-12 06:54:15,SETTLE_001614
PROC_001615,ORD_001615,PAY_001615,STRIPE,ACH,1965.80,15.98,1949.82,USD,POL_STP_ACH_USD,CAPTURED,AUTH129448,2026-02-10 12:17:04,SETTLE_001615
PROC_001616,EXT_ORD_001616,EXT_PAY_001616,CHECKOUT_COM,CREDIT_CARD,513.49,9.39,504.10,GBP,POL_CKO_CC_GBP,CAPTURED,AUTH443040,2026-03-04 19:45:35,SETTLE_001616
PROC_001617,ORD_001617,PAY_001617,STRIPE,CREDIT_CARD,1499.00,32.98,1466.02,INR,POL_STP_CC_INR,CAPTURED,AUTH266956,2026-01-24 13:53:00,SETTLE_001617
PROC_001618,ORD_001618,PAY_001618,CHECKOUT_COM,CREDIT_CARD,57.00,1.18,55.82,GBP,POL_CKO_CC_GBP,CAPTURED,AUTH665629,2026-02-02 20:57:49,SETTLE_001618
PROC_001619,ORD_001619,PAY_001619,STRIPE,CREDIT_CARD,80.00,2.62,77.38,CAD,POL_STP_CC_CAD,CAPTURED,AUTH457535,2026-01-01 18:01:30,SETTLE_001619
PROC_001620,ORD_001620,PAY_001620,PAYPAL,CREDIT_CARD,23.75,1.32,22.43,USD,POL_PYP_CC_USD,CAPTURED,AUTH768961,2026-02-12 01:58:29,SETTLE_001620
PROC_001621,ORD_001621,PAY_001621,ADYEN,CREDIT_CARD,45.25,1.07,44.18,USD,POL_ADY_CC_USD,CAPTURED,AUTH104632,2026-02-06 07:36:26,SETTLE_001621
PROC_001622,ORD_001622,PAY_001622,CHECKOUT_COM,CREDIT_CARD,683.50,11.80,671.70,EUR,POL_CKO_CC_EUR,CAPTURED,AUTH769944,2026-04-01 00:45:11,SETTLE_001622
PROC_001623,ORD_001623,PAY_001623,CHECKOUT_COM,CREDIT_CARD,79.49,2.03,77.46,USD,POL_CKO_CC_USD,CAPTURED,AUTH406697,2026-02-15 21:11:10,SETTLE_001623
PROC_001624,ORD_001624,PAY_001624,STRIPE,CREDIT_CARD,25.00,1.02,23.98,USD,POL_STP_CC_USD,CAPTURED,AUTH253539,2026-01-20 14:21:10,SETTLE_001624
PROC_001625,ORD_001625,PAY_001625,ADYEN,CREDIT_CARD,21.80,0.58,21.22,USD,POL_ADY_CC_USD,CAPTURED,AUTH465742,2026-03-07 21:11:20,SETTLE_001625
PROC_001626,ORD_001626,PAY_001626,PAYPAL,UPI,549.00,8.59,540.41,INR,POL_PYP_UPI_INR,CAPTURED,AUTH494472,2026-01-13 00:21:04,SETTLE_001626
PROC_001627,ORD_001627,PAY_001627,ADYEN,CREDIT_CARD,517.00,10.98,506.02,USD,POL_ADY_CC_USD,CAPTURED,AUTH649469,2026-02-09 19:43:45,SETTLE_001627
PROC_001628,ORD_001628,PAY_001628,STRIPE,CREDIT_CARD,3413.95,65.07,3348.88,GBP,POL_STP_CC_GBP,CAPTURED,AUTH498314,2026-01-16 02:59:04,SETTLE_001628
PROC_001629,ORD_001629,PAY_001629,STRIPE,CREDIT_CARD,158.50,3.21,155.29,GBP,POL_STP_CC_GBP,CAPTURED,AUTH897168,2026-03-09 18:26:31,SETTLE_001629
PROC_001630,EXT_ORD_001630,EXT_PAY_001630,PAYPAL,UPI,2499.00,31.99,2467.01,INR,POL_PYP_UPI_INR,CAPTURED,AUTH152500,2026-02-16 18:23:06,SETTLE_001630
PROC_001631,ORD_001631,PAY_001631,STRIPE,CREDIT_CARD,34.00,0.90,33.10,EUR,POL_STP_CC_EUR,CAPTURED,AUTH539415,2026-01-04 22:33:00,SETTLE_001631
PROC_001632,ORD_001632,PAY_001632,PAYPAL,CREDIT_CARD,560.75,20.06,540.69,USD,POL_PYP_CC_USD,CAPTURED,AUTH452598,2026-02-24 18:07:30,SETTLE_001632
PROC_001633,ORD_001633,PAY_001633,CHECKOUT_COM,CREDIT_CARD,26.75,0.86,25.89,CAD,POL_CKO_CC_CAD,CAPTURED,AUTH729274,2026-02-19 14:47:49,SETTLE_001633
PROC_001634,ORD_001634,PAY_001634,STRIPE,UPI,999.00,0.00,999.00,INR,POL_STP_UPI_INR,CAPTURED,AUTH845412,2026-03-21 18:33:19,SETTLE_001634
PROC_001635,ORD_001635,PAY_001635,STRIPE,CREDIT_CARD,2677.49,77.95,2599.54,CAD,POL_STP_CC_CAD,CAPTURED,AUTH826320,2026-03-27 10:37:39,SETTLE_001635
PROC_001636,ORD_001636,PAY_001636,ADYEN,CREDIT_CARD,351.25,7.50,343.75,USD,POL_ADY_CC_USD,CAPTURED,AUTH721013,2026-01-15 02:51:47,SETTLE_001636
PROC_001637,ORD_001637,PAY_001637,STRIPE,DEBIT_CARD,65.50,1.23,64.27,USD,POL_STP_DC_USD,CAPTURED,AUTH796328,2026-03-21 01:24:22,SETTLE_001637
PROC_001638,ORD_001638,PAY_001638,STRIPE,CREDIT_CARD,33.99,1.29,32.70,USD,POL_STP_CC_USD,CAPTURED,AUTH619577,2026-02-27 13:00:24,SETTLE_001638
PROC_001639,ORD_001639,PAY_001639,ADYEN,DEBIT_CARD,303.25,3.74,299.51,USD,POL_ADY_DC_USD,CAPTURED,AUTH499915,2026-01-24 02:22:00,SETTLE_001639
PROC_001640,ORD_001640,PAY_001640,STRIPE,DEBIT_CARD,321.00,5.06,315.94,USD,POL_STP_DC_USD,CAPTURED,AUTH169170,2026-01-06 20:30:39,SETTLE_001640
PROC_001642,ORD_001642,PAY_001642,STRIPE,CREDIT_CARD,316.00,6.20,309.80,GBP,POL_STP_CC_GBP,CAPTURED,AUTH151767,2026-03-15 17:36:41,SETTLE_001642
PROC_001643,ORD_001643,PAY_001643,ADYEN,CREDIT_CARD,18.25,0.37,17.88,GBP,POL_ADY_CC_GBP,CAPTURED,AUTH636708,2026-01-24 20:56:16,SETTLE_001643
PROC_001644_DUP,ORD_001644,PAY_001644,STRIPE,ACH,2994.99,24.21,2970.78,USD,POL_STP_ACH_USD,CAPTURED,AUTH987938,2026-02-20 19:30:11,SETTLE_001644
PROC_001644,ORD_001644,PAY_001644,STRIPE,ACH,2994.99,24.21,2970.78,USD,POL_STP_ACH_USD,CAPTURED,AUTH417823,2026-02-20 19:29:26,SETTLE_001644
PROC_001645,ORD_001645,PAY_001645,STRIPE,ACH,3439.00,27.76,3411.24,USD,POL_STP_ACH_USD,CAPTURED,AUTH675123,2026-01-08 11:37:30,SETTLE_001645
PROC_001646,ORD_001646,PAY_001646,PAYPAL,CREDIT_CARD,378.80,12.51,366.29,EUR,POL_PYP_CC_EUR,CAPTURED,AUTH246284,2026-01-21 00:34:24,SETTLE_001646
PROC_001647,ORD_001647,PAY_001647,STRIPE,CREDIT_CARD,2499.00,52.98,2446.02,INR,POL_STP_CC_INR,CAPTURED,AUTH869074,2026-03-01 05:01:41,SETTLE_001647
PROC_001648,ORD_001648,PAY_001648,CHECKOUT_COM,CREDIT_CARD,601.49,10.41,591.08,EUR,POL_CKO_CC_EUR,CAPTURED,AUTH517467,2026-02-11 19:18:52,SETTLE_001648
PROC_001649,ORD_001649,PAY_001649,CHECKOUT_COM,CREDIT_CARD,65.99,1.80,64.19,CAD,POL_CKO_CC_CAD,CAPTURED,AUTH913628,2026-02-23 05:21:34,SETTLE_001649
PROC_001650,ORD_001650,PAY_001650,STRIPE,CREDIT_CARD,535.25,10.37,524.88,GBP,POL_STP_CC_GBP,CAPTURED,AUTH639726,2026-01-16 18:18:32,SETTLE_001650
PROC_001651,ORD_001651,PAY_001651,ADYEN,SEPA,15.99,0.21,15.78,EUR,POL_ADY_SEPA_EUR,CAPTURED,AUTH586329,2026-01-09 15:31:47,SETTLE_001651
PROC_001652,ORD_001652,PAY_001652,STRIPE,SEPA,76.99,0.58,76.41,EUR,POL_STP_SEPA_EUR,CAPTURED,AUTH603601,2026-01-11 15:24:13,SETTLE_001652
PROC_001653,ORD_001653,PAY_001653,CHECKOUT_COM,CREDIT_CARD,2163.75,40.60,2123.15,GBP,POL_CKO_CC_GBP,CAPTURED,AUTH878097,2026-01-03 18:06:40,SETTLE_001653
PROC_001654,ORD_001654,PAY_001654,ADYEN,SEPA,273.99,1.11,272.88,EUR,POL_ADY_SEPA_EUR,CAPTURED,AUTH699425,2026-01-11 22:50:13,SETTLE_001654
PROC_001655,ORD_001655,PAY_001655,CHECKOUT_COM,CREDIT_CARD,29.80,0.69,29.11,GBP,POL_CKO_CC_GBP,CAPTURED,AUTH982390,2026-02-22 05:12:37,SETTLE_001655
PROC_001656,ORD_001656,PAY_001656,STRIPE,DEBIT_CARD,269.00,4.29,264.71,USD,POL_STP_DC_USD,CAPTURED,AUTH374611,2026-03-17 11:14:58,SETTLE_001656
PROC_001657_DUP,ORD_001657,PAY_001657,PAYPAL,CREDIT_CARD,3216.80,93.59,3123.21,GBP,POL_PYP_CC_GBP,CAPTURED,AUTH118893,2026-02-04 06:35:47,SETTLE_001657
PROC_001657,ORD_001657,PAY_001657,PAYPAL,CREDIT_CARD,3216.80,93.59,3123.21,GBP,POL_PYP_CC_GBP,CAPTURED,AUTH344228,2026-02-04 06:35:02,SETTLE_001657
PROC_001658,ORD_001658,PAY_001658,PAYPAL,CREDIT_CARD,79.00,2.59,76.41,GBP,POL_PYP_CC_GBP,CAPTURED,AUTH510438,2026-02-03 08:01:13,SETTLE_001658
PROC_001659,ORD_001659,PAY_001659,STRIPE,CREDIT_CARD,433.25,12.86,420.39,USD,POL_STP_CC_USD,CAPTURED,AUTH256484,2026-03-15 13:29:56,SETTLE_001659
PROC_001660,ORD_001660,PAY_001660,STRIPE,CREDIT_CARD,20.00,0.63,19.37,EUR,POL_STP_CC_EUR,CAPTURED,AUTH114302,2026-03-22 00:42:05,SETTLE_001660
PROC_001661,ORD_001661,PAY_001661,ADYEN,SEPA,72.25,0.40,71.85,EUR,POL_ADY_SEPA_EUR,CAPTURED,AUTH481136,2026-03-30 04:06:24,SETTLE_001661
PROC_001662,ORD_001662,PAY_001662,PAYPAL,CREDIT_CARD,62.95,2.13,60.82,GBP,POL_PYP_CC_GBP,CAPTURED,AUTH527826,2026-03-20 15:53:45,SETTLE_001662
PROC_001663,ORD_001663,PAY_001663,CHECKOUT_COM,CREDIT_CARD,53.75,1.09,52.66,EUR,POL_CKO_CC_EUR,CAPTURED,AUTH365449,2026-02-23 00:42:13,SETTLE_001663
PROC_001664,ORD_001664,PAY_001664,ADYEN,CREDIT_CARD,80.25,1.30,78.95,GBP,POL_ADY_CC_GBP,CAPTURED,AUTH308275,2026-03-05 23:00:23,SETTLE_001664
PROC_001665,ORD_001665,PAY_001665,STRIPE,CREDIT_CARD,15000.00,303.00,14697.00,INR,POL_STP_CC_INR,CAPTURED,AUTH673605,2026-03-14 07:36:58,SETTLE_001665
PROC_001666,ORD_001666,PAY_001666,STRIPE,CREDIT_CARD,299.00,8.98,290.02,INR,POL_STP_CC_INR,CAPTURED,AUTH795201,2026-01-31 17:47:31,SETTLE_001666
PROC_001667,ORD_001667,PAY_001667,PAYPAL,CREDIT_CARD,67.95,6.31,61.64,EUR,POL_PYP_CC_EUR,CAPTURED,AUTH908927,2026-03-29 19:42:19,SETTLE_001667
PROC_001668,ORD_001668,PAY_001668,ADYEN,DEBIT_CARD,54.00,0.75,53.25,USD,POL_ADY_DC_USD,CAPTURED,AUTH434629,2026-02-28 07:15:37,SETTLE_001668
PROC_001669,ORD_001669,PAY_001669,ADYEN,SEPA,16.80,0.21,16.59,EUR,POL_ADY_SEPA_EUR,CAPTURED,AUTH153620,2026-01-27 11:08:43,SETTLE_001669
PROC_001670,ORD_001670,PAY_001670,CHECKOUT_COM,CREDIT_CARD,77.80,1.99,75.81,USD,POL_CKO_CC_USD,CAPTURED,AUTH248770,2026-03-10 00:00:08,SETTLE_001670
PROC_001671,ORD_001671,PAY_001671,CHECKOUT_COM,CREDIT_CARD,32.00,0.73,31.27,GBP,POL_CKO_CC_GBP,CAPTURED,AUTH451359,2026-01-24 19:10:51,SETTLE_001671
PROC_001672,ORD_001672,PAY_001672,PAYPAL,CREDIT_CARD,58.00,1.98,56.02,GBP,POL_PYP_CC_GBP,CAPTURED,AUTH124284,2026-03-09 05:47:18,SETTLE_001672
PROC_001673,ORD_001673,PAY_001673,STRIPE,ACH,3094.50,25.01,3069.49,USD,POL_STP_ACH_USD,CAPTURED,AUTH377687,2026-01-23 08:53:59,SETTLE_001673
PROC_001674,ORD_001674,PAY_001674,STRIPE,SEPA,110.75,0.75,110.00,EUR,POL_STP_SEPA_EUR,CAPTURED,AUTH388118,2026-01-12 04:13:35,SETTLE_001674
PROC_001675,ORD_001675,PAY_001675,CHECKOUT_COM,CREDIT_CARD,470.25,8.61,461.64,USD,POL_CKO_CC_GBP,CAPTURED,AUTH292076,2026-01-15 19:10:24,SETTLE_001675
PROC_001676,ORD_001676,PAY_001676,CHECKOUT_COM,CREDIT_CARD,439.75,10.77,428.98,CAD,POL_CKO_CC_CAD,CAPTURED,AUTH465493,2026-01-23 00:40:02,SETTLE_001676
PROC_001677,ORD_001677,PAY_001677,PAYPAL,CREDIT_CARD,412.49,12.26,400.23,GBP,POL_PYP_CC_GBP,CAPTURED,AUTH198321,2026-03-22 07:35:34,SETTLE_001677
PROC_001678,ORD_001678,PAY_001678,CHECKOUT_COM,CREDIT_CARD,2362.00,54.53,2307.47,USD,POL_CKO_CC_USD,CAPTURED,AUTH242304,2026-03-09 04:38:49,SETTLE_001678
PROC_001679_DUP,ORD_001679,PAY_001679,CHECKOUT_COM,CREDIT_CARD,32.95,0.96,31.99,USD,POL_CKO_CC_USD,CAPTURED,AUTH492746,2026-01-25 08:37:22,SETTLE_001679
PROC_001679,ORD_001679,PAY_001679,CHECKOUT_COM,CREDIT_CARD,32.95,0.96,31.99,USD,POL_CKO_CC_USD,CAPTURED,AUTH986944,2026-01-25 08:36:37,SETTLE_001679
PROC_001680,ORD_001680,PAY_001680,ADYEN,CREDIT_CARD,1362.95,20.54,1342.41,GBP,POL_ADY_CC_GBP,CAPTURED,AUTH889847,2026-03-16 05:22:46,SETTLE_001680
PROC_001681,ORD_001681,PAY_001681,STRIPE,CREDIT_CARD,141.00,2.88,138.12,GBP,POL_STP_CC_GBP,CAPTURED,AUTH544487,2026-02-08 10:01:25,SETTLE_001681
PROC_001682,ORD_001682,PAY_001682,PAYPAL,CREDIT_CARD,2436.99,78.37,2358.62,EUR,POL_PYP_CC_EUR,CAPTURED,AUTH880907,2026-03-31 22:37:30,SETTLE_001682
PROC_001683,ORD_001683,PAY_001683,PAYPAL,CREDIT_CARD,1193.50,38.58,1154.92,EUR,POL_PYP_CC_EUR,CAPTURED,AUTH810074,2026-03-12 08:18:08,SETTLE_001683
PROC_001684,ORD_001684,PAY_001684,STRIPE,CREDIT_CARD,1499.00,32.98,1466.02,INR,POL_STP_CC_INR,CAPTURED,AUTH626470,2026-01-28 13:22:52,SETTLE_001684
PROC_001685,ORD_001685,PAY_001685,PAYPAL,CREDIT_CARD,456.75,15.01,441.74,EUR,POL_PYP_CC_EUR,CAPTURED,AUTH148442,2026-02-06 04:31:57,SETTLE_001685
PROC_001686,ORD_001686,PAY_001686,STRIPE,CREDIT_CARD,799.00,18.98,780.02,INR,POL_STP_CC_INR,CAPTURED,AUTH594278,2026-01-11 17:29:35,SETTLE_001686
PROC_001687,ORD_001687,PAY_001687,STRIPE,ACH,405.49,3.49,402.00,USD,POL_STP_ACH_USD,CAPTURED,AUTH719152,2026-03-01 12:33:30,SETTLE_001687
PROC_001688,ORD_001688,PAY_001688,ADYEN,CREDIT_CARD,462.75,9.84,452.91,USD,POL_ADY_CC_USD,CAPTURED,AUTH335954,2026-03-05 03:22:49,SETTLE_001688
PROC_001689,ORD_001689,PAY_001689,STRIPE,CREDIT_CARD,67.49,1.53,65.96,EUR,POL_UNKNOWN_719,CAPTURED,AUTH254221,2026-02-17 06:58:44,SETTLE_001689
PROC_001690,ORD_001690,PAY_001690,STRIPE,ACH,35.80,0.54,35.26,USD,POL_STP_ACH_USD,CAPTURED,AUTH633970,2026-03-20 20:52:43,SETTLE_001690
PROC_001691,ORD_001691,PAY_001691,CHECKOUT_COM,CREDIT_CARD,34.80,1.06,33.74,CAD,POL_CKO_CC_CAD,CAPTURED,AUTH264344,2026-03-13 07:43:16,SETTLE_001691
PROC_001692,ORD_001692,PAY_001692,ADYEN,DEBIT_CARD,73.80,0.99,72.81,USD,POL_ADY_DC_USD,CAPTURED,AUTH556287,2026-03-18 17:29:24,SETTLE_001692
PROC_001693,ORD_001693,PAY_001693,CHECKOUT_COM,CREDIT_CARD,533.80,13.03,520.77,CAD,POL_CKO_CC_CAD,CAPTURED,AUTH774726,2026-02-25 04:16:21,SETTLE_001693
PROC_001694,ORD_001694,PAY_001694,STRIPE,CREDIT_CARD,63.50,2.14,61.36,USD,POL_STP_CC_USD,CAPTURED,AUTH878464,2026-01-06 07:07:15,SETTLE_001694
PROC_001695,EXT_ORD_001695,EXT_PAY_001695,STRIPE,CREDIT_CARD,137.95,4.30,133.65,CAD,POL_STP_CC_CAD,CAPTURED,AUTH278363,2026-03-28 10:59:33,SETTLE_001695
PROC_001696,ORD_001696,PAY_001696,STRIPE,CREDIT_CARD,1499.00,32.98,1466.02,INR,POL_STP_CC_INR,CAPTURED,AUTH108922,2026-01-05 22:03:52,SETTLE_001696
PROC_001697,ORD_001697,PAY_001697,ADYEN,CREDIT_CARD,630.95,8.94,622.01,EUR,POL_ADY_CC_EUR,CAPTURED,AUTH845520,2026-03-08 07:09:58,SETTLE_001697
PROC_001698,ORD_001698,PAY_001698,STRIPE,CREDIT_CARD,3999.00,82.98,3916.02,INR,POL_STP_CC_INR,CAPTURED,AUTH280903,2026-03-28 14:44:39,SETTLE_001698
PROC_001699,ORD_001699,PAY_001699,STRIPE,DEBIT_CARD,244.49,3.92,240.57,USD,POL_STP_DC_USD,CAPTURED,AUTH256130,2026-02-06 18:30:29,SETTLE_001699
PROC_001700,ORD_001700,PAY_001700,STRIPE,CREDIT_CARD,299.00,8.98,290.02,INR,POL_STP_CC_INR,CAPTURED,AUTH908397,2026-02-05 10:44:31,SETTLE_001700
PROC_001701,ORD_001701,PAY_001701,PAYPAL,CREDIT_CARD,16.25,0.77,15.48,GBP,POL_PYP_CC_GBP,CAPTURED,AUTH349098,2026-03-12 14:16:03,SETTLE_001701
PROC_001702,EXT_ORD_001702,EXT_PAY_001702,STRIPE,CREDIT_CARD,394.80,11.75,383.05,USD,POL_STP_CC_USD,CAPTURED,AUTH779494,2026-02-28 14:39:00,SETTLE_001702
PROC_001703,ORD_001703,PAY_001703,STRIPE,SEPA,27.49,0.34,27.15,EUR,POL_STP_SEPA_EUR,CAPTURED,AUTH918459,2026-02-04 15:55:31,SETTLE_001703
PROC_001704,ORD_001704,PAY_001704,CHECKOUT_COM,CREDIT_CARD,776.49,14.13,762.36,GBP,POL_CKO_CC_GBP,CAPTURED,AUTH933047,2026-01-27 10:48:40,SETTLE_001704
PROC_001705,ORD_001705,PAY_001705,CHECKOUT_COM,CREDIT_CARD,29.99,0.94,29.05,CAD,POL_CKO_CC_CAD,CAPTURED,AUTH919022,2026-01-01 22:58:01,SETTLE_001705
PROC_001706,ORD_001706,PAY_001706,ADYEN,CREDIT_CARD,65.80,1.09,64.71,GBP,POL_ADY_CC_GBP,CAPTURED,AUTH460832,2026-02-05 14:42:53,SETTLE_001706
PROC_001707,ORD_001707,PAY_001707,STRIPE,CREDIT_CARD,3999.00,82.98,3916.02,INR,POL_STP_CC_INR,CAPTURED,AUTH870033,2026-01-08 22:20:16,SETTLE_001707
PROC_001708,ORD_001708,PAY_001708,STRIPE,CREDIT_CARD,471.50,9.21,462.29,EUR,POL_STP_CC_EUR,CAPTURED,AUTH914073,2026-02-09 05:55:11,SETTLE_001708
PROC_001709,ORD_001709,PAY_001709,CHECKOUT_COM,CREDIT_CARD,76.49,1.96,74.53,USD,POL_CKO_CC_USD,CAPTURED,AUTH883747,2026-01-21 11:27:21,SETTLE_001709
PROC_001710,ORD_001710,PAY_001710,PAYPAL,CREDIT_CARD,151.95,4.71,147.24,GBP,POL_PYP_CC_GBP,CAPTURED,AUTH416592,2026-03-09 01:44:45,SETTLE_001710
PROC_001711,ORD_001711,PAY_001711,ADYEN,CREDIT_CARD,73.49,1.66,71.83,USD,POL_ADY_CC_USD,CAPTURED,AUTH536308,2026-01-01 09:58:48,SETTLE_001711
PROC_001712,EXT_ORD_001712,EXT_PAY_001712,STRIPE,CREDIT_CARD,2377.25,45.42,2331.83,EUR,POL_STP_CC_EUR,CAPTURED,AUTH317274,2026-01-23 08:24:15,SETTLE_001712
PROC_001713,ORD_001713,PAY_001713,CHECKOUT_COM,CREDIT_CARD,575.25,10.50,564.75,GBP,POL_CKO_CC_GBP,CAPTURED,AUTH122908,2026-02-06 22:43:52,SETTLE_001713
PROC_001714,ORD_001714,PAY_001714,CHECKOUT_COM,CREDIT_CARD,314.75,5.82,308.93,GBP,POL_CKO_CC_GBP,CAPTURED,AUTH521070,2026-01-28 08:29:54,SETTLE_001714
PROC_001715,ORD_001715,PAY_001715,PAYPAL,CREDIT_CARD,252.49,8.47,244.02,EUR,POL_PYP_CC_EUR,CAPTURED,AUTH605994,2026-03-18 00:17:21,SETTLE_001715
PROC_001716,ORD_001716,PAY_001716,STRIPE,UPI,2499.00,0.00,2499.00,INR,POL_STP_UPI_INR,CAPTURED,AUTH878910,2026-03-30 11:25:54,SETTLE_001716
PROC_001717,ORD_001717,PAY_001717,STRIPE,SEPA,30.50,0.35,30.15,EUR,POL_STP_SEPA_EUR,CAPTURED,AUTH643785,2026-01-17 20:55:11,SETTLE_001717
PROC_001718,ORD_001718,PAY_001718,ADYEN,SEPA,572.00,2.15,569.85,EUR,POL_ADY_SEPA_EUR,CAPTURED,AUTH450922,2026-03-17 08:28:28,SETTLE_001718
PROC_001719,ORD_001719,PAY_001719,ADYEN,CREDIT_CARD,139.80,3.06,136.74,USD,POL_ADY_CC_USD,CAPTURED,AUTH431060,2026-03-29 04:05:20,SETTLE_001719
PROC_001720,ORD_001720,PAY_001720,CHECKOUT_COM,CREDIT_CARD,508.25,9.30,498.95,GBP,POL_CKO_CC_GBP,CAPTURED,AUTH473236,2026-01-28 10:29:46,SETTLE_001720
PROC_001721,ORD_001721,PAY_001721,CHECKOUT_COM,CREDIT_CARD,401.75,7.01,394.74,EUR,POL_CKO_CC_EUR,CAPTURED,AUTH526122,2026-01-08 19:21:18,SETTLE_001721
PROC_001722_DUP,ORD_001722,PAY_001722,CHECKOUT_COM,CREDIT_CARD,540.99,12.64,528.35,USD,POL_CKO_CC_USD,CAPTURED,AUTH538884,2026-02-28 05:40:56,SETTLE_001722
PROC_001722,ORD_001722,PAY_001722,CHECKOUT_COM,CREDIT_CARD,540.99,12.64,528.35,USD,POL_CKO_CC_USD,CAPTURED,AUTH957710,2026-02-28 05:40:11,SETTLE_001722
PROC_001723,ORD_001723,PAY_001723,STRIPE,CREDIT_CARD,2728.80,79.44,2649.36,CAD,POL_STP_CC_CAD,CAPTURED,AUTH174480,2026-02-10 04:35:22,SETTLE_001723
PROC_001724,ORD_001724,PAY_001724,STRIPE,DEBIT_CARD,94.49,1.67,92.82,USD,POL_STP_DC_USD,CAPTURED,AUTH623859,2026-01-17 12:25:18,SETTLE_001724
PROC_001725,ORD_001725,PAY_001725,ADYEN,SEPA,280.75,1.13,279.62,EUR,POL_ADY_SEPA_EUR,CAPTURED,AUTH542070,2026-01-12 11:47:24,SETTLE_001725
PROC_001726,ORD_001726,PAY_001726,STRIPE,UPI,299.00,0.00,299.00,INR,POL_STP_UPI_INR,CAPTURED,AUTH425553,2026-02-02 07:37:02,SETTLE_001726
PROC_001727,ORD_001727,PAY_001727,ADYEN,CREDIT_CARD,421.99,8.98,413.01,USD,POL_ADY_CC_USD,CAPTURED,AUTH627981,2026-03-15 03:00:53,SETTLE_001727
PROC_001728,ORD_001728,PAY_001728,STRIPE,CREDIT_CARD,366.50,7.21,359.29,EUR,POL_STP_CC_EUR,CAPTURED,AUTH868100,2026-02-23 13:18:33,SETTLE_001728
PROC_001729,ORD_001729,PAY_001729,CHECKOUT_COM,CREDIT_CARD,138.95,3.40,135.55,USD,POL_CKO_CC_USD,CAPTURED,AUTH438345,2026-01-11 14:37:51,SETTLE_001729
PROC_001730,ORD_001730,PAY_001730,STRIPE,CREDIT_CARD,205.25,6.25,199.00,CAD,POL_STP_CC_CAD,CAPTURED,AUTH830032,2026-03-10 22:39:43,SETTLE_001730
PROC_001731,ORD_001731,PAY_001731,STRIPE,CREDIT_CARD,27.95,1.11,26.84,CAD,POL_STP_CC_CAD,CAPTURED,AUTH429201,2026-01-10 19:35:07,SETTLE_001731
